5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	2.46	2.46	2.4	1.3	2.15	4	100
11/02/2015 00:05	1.76	2.22	2.12	1.6	1.92	4	100
11/02/2015 00:10	1.71	2.21	1.99	2.08	2	4	100
11/02/2015 00:15	1.92	2.54	1.89	1.17	1.88	4	100
11/02/2015 00:20	1.19	1.81	1.89	1.57	1.61	4	100
11/02/2015 00:25	1.46	1.78	1.79	1.57	1.65	4	100
11/02/2015 00:30	1.22	2	2.07	1.36	1.66	4	100
11/02/2015 00:35	1.2	2.06	1.23	1.07	1.39	4	100
11/02/2015 00:40	1.22	1.59	1.24	1.03	1.27	4	100
11/02/2015 00:45	.89	1.35	1.29	.81	1.08	4	100
11/02/2015 00:50	1.2	1.25	1.51	1.06	1.26	4	100
11/02/2015 00:55	1.09	1.34	2.13	1.07	1.41	4	100
11/02/2015 01:00	1.01	1.28	1.38	1.25	1.23	4	100
11/02/2015 01:05	.66	1.13	1.26	.77	.95	4	100
11/02/2015 01:10	.94	1.37	1.47	.96	1.18	4	100
11/02/2015 01:15	.56	1.09	1.16	.92	.93	4	100
11/02/2015 01:20	.7	1.13	.93	.58	.83	4	100
11/02/2015 01:25	.46	.9	.68	.39	.61	4	100
11/02/2015 01:30	.47	1.12	1.26	.79	.91	4	100
11/02/2015 01:35	.73	.78	.69	1.46	.92	4	100
11/02/2015 01:40	.82	1.09	1.32	.68	.98	4	100
11/02/2015 01:45	.37	.69	.8	.31	.54	4	100
11/02/2015 01:50	.39	.71	.89	.31	.57	4	100
11/02/2015 01:55	.41	.75	.53	.75	.61	4	100
11/02/2015 02:00	.35	.48	.62	.63	.52	4	100
11/02/2015 02:05	.47	1.14	1.04	.76	.85	4	100
11/02/2015 02:10	.28	.59	.6	.69	.54	4	100
11/02/2015 02:15	.46	.57	.7	.25	.49	4	100
11/02/2015 02:20	.32	.71	.95	.7	.67	4	100
11/02/2015 02:25	.38	.63	1.55	.86	.85	4	100
11/02/2015 02:30	.3	.47	.89	.88	.63	4	100
11/02/2015 02:35	.51	.8	.97	1.08	.84	4	100
11/02/2015 02:40	.22	.83	.66	.79	.63	4	100
11/02/2015 02:45	.23	.78	1.28	.86	.79	4	100
11/02/2015 02:50	.51	.83	1.19	1.3	.96	4	100
11/02/2015 02:55	.31	.68	.67	.99	.66	4	100
11/02/2015 03:00	.49	1.09	1.4	1.11	1.02	4	100
11/02/2015 03:05	.24	.65	1.44	1.32	.91	4	100
11/02/2015 03:10	.67	.96	1.59	1.08	1.07	4	100
11/02/2015 03:15	.24	.56	1.04	1.13	.74	4	100
11/02/2015 03:20	.45	.75	1.07	.6	.72	4	100
11/02/2015 03:25	.51	1.08	.89	1.03	.88	4	100
11/02/2015 03:30	.5	1.11	1.33	2.24	1.29	4	100
11/02/2015 03:35	.59	1.09	1.32	.81	.95	4	100
11/02/2015 03:40	.9	1.13	1.5	1.66	1.3	4	100
11/02/2015 03:45	.7	.92	.86	.93	.85	4	100
11/02/2015 03:50	.77	1.48	1.7	1.33	1.32	4	100
11/02/2015 03:55	.43	1.13	1.19	1.12	.97	4	100
11/02/2015 04:00	.73	1.02	1.86	.77	1.09	4	100
11/02/2015 04:05	.83	1.12	1.43	1.43	1.2	4	100
11/02/2015 04:10	.73	1.49	1.44	1.78	1.36	4	100
11/02/2015 04:15	1.16	2.03	1.37	1.71	1.57	4	100
11/02/2015 04:20	1.01	2.05	2.44	2	1.88	4	100
11/02/2015 04:25	1.69	2.18	1.65	2.07	1.9	4	100
11/02/2015 04:30	1.36	2.16	1.74	1.72	1.75	4	100
11/02/2015 04:35	2.36	2.56	3.16	3.12	2.8	4	100
11/02/2015 04:40	2.58	2.54	2.62	3.38	2.78	4	100
11/02/2015 04:45	2.01	2.69	3.61	2.51	2.71	4	100
11/02/2015 04:50	2.63	2.42	3.35	2.77	2.79	4	100
11/02/2015 04:55	3.18	2.94	3.37	3.08	3.14	4	100
11/02/2015 05:00	2.82	2.9	2.84	2.49	2.76	4	100
11/02/2015 05:05	2.72	3.74	4.57	3.22	3.56	4	100
11/02/2015 05:10	3.92	3.96	5.47	4.73	4.52	4	100
11/02/2015 05:15	4.2	4.68	5.08	5.56	4.88	4	100
11/02/2015 05:20	5.62	5.26	4.2	5.36	5.11	4	100
11/02/2015 05:25	5.43	5.41	4.51	5.22	5.14	4	100
11/02/2015 05:30	7.65	6.96	5.98	6.56	6.79	4	100
11/02/2015 05:35	7.89	7.85	7.44	7.63	7.7	4	100
11/02/2015 05:40	8.43	6.89	7.02	6.02	7.09	4	100
