5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	76.5	72.6	72	69.2	64.5	72.6	5	100
11/09/2015 00:05	76.6	73.2	72.7	64.3	64.1	71.5	5	100
11/09/2015 00:10	76.4	73.5	73.2	67.6	62	72.4	5	100
11/09/2015 00:15	76.3	73.4	73.3	71.3	63.3	72.9	5	100
11/09/2015 00:20	76.3	73.6	72.4	71.2	63.7	73	5	100
11/09/2015 00:25	76.3	73.5	73.3	69.5	64.5	72.2	5	100
11/09/2015 00:30	76.2	73.7	74	70.3	64.3	73.2	5	100
11/09/2015 00:35	76.4	73.7	67.3	70.8	63.4	71.5	5	100
11/09/2015 00:40	76.3	73.8	70.1	70.7	64.5	72.2	5	100
11/09/2015 00:45	76.4	73.9	70.6	71	63.3	72.1	5	100
11/09/2015 00:50	76.4	74.1	70.6	71	63.5	72.7	5	100
11/09/2015 00:55	76.5	73.9	70.3	68.9	64.3	72.5	5	100
11/09/2015 01:00	76.5	74	70.6	71	65.2	72.6	5	100
11/09/2015 01:05	76.4	74.1	71.8	69.8	65.3	72	5	100
11/09/2015 01:10	76.4	74	73.1	69.8	63.9	73.3	5	100
11/09/2015 01:15	76.5	73.9	73.1	70.6	62.7	72.3	5	100
11/09/2015 01:20	76.5	73.9	71	70.3	63.9	72.1	5	100
11/09/2015 01:25	76.4	73.9	72.2	68.9	60.1	71.7	5	100
11/09/2015 01:30	76.5	73.9	70.8	68.5	59	70.1	5	100
11/09/2015 01:35	76.5	73.9	70	69.6	61.5	71.4	5	100
11/09/2015 01:40	76.5	73.8	71.9	69.5	56.8	70.8	5	100
11/09/2015 01:45	76.4	73.9	72.2	65.2	57.4	68.3	5	100
11/09/2015 01:50	76.4	73.9	72.4	67.7	60.5	71.2	5	100
11/09/2015 01:55	76.4	73.9	71.6	69.2	63.4	70.7	5	100
11/09/2015 02:00	76.4	74.1	73.2	70	62.4	72.2	5	100
11/09/2015 02:05	76.3	73.9	72.6	70.3	63.2	71.9	5	100
11/09/2015 02:10	76.3	73.9	71.8	71.1	64.4	72.8	5	100
11/09/2015 02:15	76.3	74	72.5	71.3	64.7	72.3	5	100
11/09/2015 02:20	76.4	74.1	68.4	71.3	64.7	70.9	5	100
11/09/2015 02:25	76.6	74	70.1	69.7	63.8	71.5	5	100
11/09/2015 02:30	76.6	74	69.6	70.1	64.5	70.7	5	100
11/09/2015 02:35	76.6	73.9	71.4	68.9	62.9	70.7	5	100
11/09/2015 02:40	76.6	73.9	71.3	70.2	63.2	70.9	5	100
11/09/2015 02:45	76.7	74	72.3	71.8	63.9	72.2	5	100
11/09/2015 02:50	76.6	74.1	73.1	71.6	63.4	72.4	5	100
11/09/2015 02:55	76.6	74	72.6	71.5	61.6	70.7	5	100
11/09/2015 03:00	76.5	74	71.9	70.2	62.6	72.5	5	100
11/09/2015 03:05	76.6	74	72.1	69	61.2	70.8	5	100
11/09/2015 03:10	76.6	74	70.1	68.3	63.1	71.1	5	100
11/09/2015 03:15	76.5	73.9	70.8	68	64.8	70.9	5	100
11/09/2015 03:20	76.5	73.9	72.8	68.8	63.8	71.7	5	100
11/09/2015 03:25	76.4	74	70.7	67.8	64.4	70.2	5	100
11/09/2015 03:30	76.4	74.1	68.3	68.9	64.6	70.6	5	100
11/09/2015 03:35	76.5	74.1	66.2	69.2	65.1	71.1	5	100
11/09/2015 03:40	76.4	74	70.1	68.1	65	70.7	5	100
11/09/2015 03:45	76.4	74	72	67.8	62.1	70.3	5	100
11/09/2015 03:50	76.4	74	72	67.4	57.3	70.4	5	100
11/09/2015 03:55	76.4	74	69.4	68.6	60.3	70.9	5	100
11/09/2015 04:00	76.4	74	61.2	63.9	60.4	67.6	5	100
11/09/2015 04:05	76.4	74	65.7	67.3	61.4	69.6	5	100
11/09/2015 04:10	76.5	74	68	66.8	60.4	70.9	5	100
11/09/2015 04:15	76.5	74.2	65.9	67.2	60.3	69.9	5	100
11/09/2015 04:20	76.6	74.1	68.6	67.8	61.6	71	5	100
11/09/2015 04:25	76.6	73.8	71	64.7	64	70.4	5	100
11/09/2015 04:30	76.7	73.7	72.8	67.5	65.4	72.5	5	100
11/09/2015 04:35	76.8	73.9	74.2	67.7	65.3	72.4	5	100
11/09/2015 04:40	76.6	74	74.3	60.9	67.4	71.3	5	100
11/09/2015 04:45	76.6	73.9	71.5	69	68	72.6	5	100
11/09/2015 04:50	76.8	73.9	69.2	63.9	69.7	72	5	100
11/09/2015 04:55	76.6	73.7	74.5	62.3	64.7	71.4	5	100
11/09/2015 05:00	76.4	73.8	71	65	65.6	71.6	5	100
11/09/2015 05:05	75.9	73.5	69.3	71	60.4	71.7	5	100
11/09/2015 05:10	76.7	73.2	69.5	68.1	58.9	70.9	5	100
11/09/2015 05:15	76.5	73.5	71.6	67.1	58.7	71.7	5	100
11/09/2015 05:20	75.9	73.6	69.2	62	58.9	70.1	5	100
11/09/2015 05:25	76.1	73.7	76	63.7	58.7	72.1	5	100
11/09/2015 05:30	76.9	73.4	69.3	63.7	58.9	71.1	5	100
11/09/2015 05:35	76.2	72.3	73.6	63.3	63.3	71.7	5	100
11/09/2015 05:40	76.2	73.1	75.1	67.8	65.9	72.6	5	100
11/09/2015 05:45	76.4	73.8	69	67.3	65.1	71.7	5	100
11/09/2015 05:50	75.9	73.8	68.7	70.2	64.3	71.8	5	100
11/09/2015 05:55	75.9	73.4	72.9	62	69.1	71.6	5	100
11/09/2015 06:00	75.9	73.6	68	66.7	61.1	71.2	5	100
11/09/2015 06:05	76.2	74.3	55.1	68.4	58.5	69.1	5	100
11/09/2015 06:10	75.9	73.5	60.5	66	62.7	69.7	5	100
11/09/2015 06:15	75.8	73.2	60.1	63.9	71.6	70.5	5	100
11/09/2015 06:20	76	73.1	63.5	67.6	68	70.9	5	100
11/09/2015 06:25	75.5	73.6	62	66.1	61.8	70	5	100
11/09/2015 06:30	75.8	73.8	62.5	65.7	67.1	70.4	5	100
11/09/2015 06:35	75.9	73.2	66.5	67.3	65.9	71	5	100
11/09/2015 06:40	75.9	73.6	63.6	64.3	54.8	69.4	5	100
11/09/2015 06:45	76.3	74.1	64.4	58	47.7	67.6	5	100
11/09/2015 06:50	75.8	73.1	66.8	58.3	49	67.4	5	100
11/09/2015 06:55	75.8	73.9	67.2	58.8	48.8	67.9	5	100
11/09/2015 07:00	76	73.1	69.3	56.8	48.4	67.9	5	100
11/09/2015 07:05	76.4	73.7	67.2	54.7	48.6	66.8	5	100
11/09/2015 07:10	76.2	73.4	63.2	55.7	46.2	66.5	5	100
11/09/2015 07:15	75.4	73.5	65.2	55.8	44.1	65.9	5	100
11/09/2015 07:20	75.1	73.3	54.5	52.5	47.1	62.2	5	100
11/09/2015 07:25	75.8	73.8	44.7	45.8	44.2	57.1	5	100
11/09/2015 07:30	75.3	73.5	35.2	34.5	42.1	53	5	100
11/09/2015 07:35	75.5	73.6	28.2	28.8	35.5	50	5	100
11/09/2015 07:40	76.3	74.1	24.6	26	33.1	48.8	5	100
11/09/2015 07:45	76.5	73.4	22.2	22.3	25.1	47.4	5	100
11/09/2015 07:50	75.7	72.9	30.2	30.7	30.7	51.1	5	100
11/09/2015 07:55	75.5	72.7	43.9	39.1	37.6	57.8	5	100
11/09/2015 08:00	75.6	72.9	49.3	43.7	39.7	59	5	100
11/09/2015 08:05	75.6	73	51.2	42.1	39.7	59.3	5	100
11/09/2015 08:10	75.5	72.7	43.9	33.4	39.6	55.7	5	100
11/09/2015 08:15	76.2	73.3	34.6	26.2	36.4	53.1	5	100
11/09/2015 08:20	76.3	73.2	33.7	20.2	35.1	52.6	5	100
11/09/2015 08:25	76.6	73.5	33.2	18.6	33.1	51.2	5	100
11/09/2015 08:30	76.7	73.8	34.7	25.4	38.5	53.2	5	100
11/09/2015 08:35	76.1	74.1	40.9	35.9	41	57.2	5	100
11/09/2015 08:40	75.8	74.2	38.2	36.5	44.3	56.5	5	100
11/09/2015 08:45	75.9	73.7	34.6	27.4	39.8	53.2	5	100
11/09/2015 08:50	75.9	73.8	39.3	37.9	46.3	57.9	5	100
11/09/2015 08:55	75.3	73.5	41.2	40.5	44.8	57.5	5	100
11/09/2015 09:00	76	73.8	51.1	41.4	44.5	62	5	100
11/09/2015 09:05	76.3	73.2	55	47	46.7	63.7	5	100
11/09/2015 09:10	75.8	73.8	56.8	49.6	41.9	64.7	5	100
11/09/2015 09:15	75.7	73.5	56.3	49.8	39.8	63.1	5	100
11/09/2015 09:20	75.2	73.6	60	52	43.1	64.4	5	100
11/09/2015 09:25	75.2	74.1	60.2	54.4	46.1	66.1	5	100
11/09/2015 09:30	75.6	73.7	59.3	52.3	42	65.3	5	100
11/09/2015 09:35	76.1	73.5	57.5	50.5	40.1	63.9	5	100
11/09/2015 09:40	76.2	73.7	59	53.6	47.5	65.7	5	100
11/09/2015 09:45	75.7	73	61.7	52.2	42.1	64.6	5	100
11/09/2015 09:50	76.6	73.4	61.1	51.2	40.8	64.2	5	100
11/09/2015 09:55	76	73.4	63.6	46.4	41	63.7	5	100
11/09/2015 10:00	75.9	73.3	61.9	52.2	41.1	65.2	5	100
11/09/2015 10:05	76.2	72.8	61.7	52	41.1	65	5	100
11/09/2015 10:10	76.3	73.8	60.5	56	41.6	65	5	100
