5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	35	47	37	43	35	197	5	100
11/09/2015 00:05	34	42	43	44	35	198	5	100
11/09/2015 00:10	30	52	47	55	23	207	5	100
11/09/2015 00:15	28	43	50	46	27	194	5	100
11/09/2015 00:20	28	36	45	31	28	168	5	100
11/09/2015 00:25	27	42	42	47	25	183	5	100
11/09/2015 00:30	27	34	41	39	36	177	5	100
11/09/2015 00:35	19	33	32	45	22	151	5	100
11/09/2015 00:40	12	33	35	42	19	141	5	100
11/09/2015 00:45	17	27	31	20	11	106	5	100
11/09/2015 00:50	9	21	28	44	21	123	5	100
11/09/2015 00:55	16	29	24	27	26	122	5	100
11/09/2015 01:00	11	25	36	27	14	113	5	100
11/09/2015 01:05	17	20	21	19	17	94	5	100
11/09/2015 01:10	16	21	23	28	11	99	5	100
11/09/2015 01:15	9	17	21	30	13	90	5	100
11/09/2015 01:20	16	23	18	18	16	91	5	100
11/09/2015 01:25	14	19	16	20	18	87	5	100
11/09/2015 01:30	9	17	19	18	7	70	5	100
11/09/2015 01:35	11	16	19	22	15	83	5	100
11/09/2015 01:40	12	21	22	22	10	87	5	100
11/09/2015 01:45	13	17	19	20	10	79	5	100
11/09/2015 01:50	6	10	17	18	10	61	5	100
11/09/2015 01:55	7	21	18	18	16	80	5	100
11/09/2015 02:00	11	17	18	23	12	81	5	100
11/09/2015 02:05	12	14	15	15	16	72	5	100
11/09/2015 02:10	9	15	15	15	11	65	5	100
11/09/2015 02:15	5	12	18	34	9	78	5	100
11/09/2015 02:20	2	19	12	19	1	53	5	100
11/09/2015 02:25	7	12	15	16	6	56	5	100
11/09/2015 02:30	4	17	17	22	5	65	5	100
11/09/2015 02:35	4	14	17	15	8	58	5	100
11/09/2015 02:40	6	13	17	16	8	60	5	100
11/09/2015 02:45	5	15	12	15	5	52	5	100
11/09/2015 02:50	11	10	19	22	12	74	5	100
11/09/2015 02:55	11	15	19	19	14	78	5	100
11/09/2015 03:00	9	13	22	13	9	66	5	100
11/09/2015 03:05	7	13	16	19	9	64	5	100
11/09/2015 03:10	6	18	17	22	3	66	5	100
11/09/2015 03:15	11	19	21	15	8	74	5	100
11/09/2015 03:20	9	22	18	16	3	68	5	100
11/09/2015 03:25	13	18	19	15	6	71	5	100
11/09/2015 03:30	15	21	21	20	5	82	5	100
11/09/2015 03:35	19	34	29	27	14	123	5	100
11/09/2015 03:40	14	24	21	24	11	94	5	100
11/09/2015 03:45	17	27	20	22	11	97	5	100
11/09/2015 03:50	25	30	25	26	14	120	5	100
11/09/2015 03:55	26	34	34	29	12	135	5	100
11/09/2015 04:00	22	30	41	34	12	139	5	100
11/09/2015 04:05	20	29	32	42	13	136	5	100
11/09/2015 04:10	32	47	33	29	9	150	5	100
11/09/2015 04:15	41	55	56	39	23	214	5	100
11/09/2015 04:20	32	50	46	39	18	185	5	100
11/09/2015 04:25	51	56	54	44	19	224	5	100
11/09/2015 04:30	58	63	53	54	26	254	5	100
11/09/2015 04:35	82	76	65	56	20	299	5	100
11/09/2015 04:40	77	71	73	62	32	315	5	100
11/09/2015 04:45	81	75	67	50	37	310	5	100
11/09/2015 04:50	78	78	73	66	31	326	5	100
11/09/2015 04:55	81	76	74	52	29	312	5	100
11/09/2015 05:00	89	86	72	62	22	331	5	100
11/09/2015 05:05	91	91	76	51	27	336	5	100
11/09/2015 05:10	86	89	74	67	39	355	5	100
11/09/2015 05:15	104	101	96	90	54	445	5	100
11/09/2015 05:20	138	115	90	100	65	508	5	100
11/09/2015 05:25	119	125	103	93	62	502	5	100
11/09/2015 05:30	146	134	116	99	58	553	5	100
11/09/2015 05:35	133	129	104	101	73	540	5	100
11/09/2015 05:40	154	147	118	130	79	628	5	100
11/09/2015 05:45	158	144	123	124	78	627	5	100
11/09/2015 05:50	160	141	122	134	84	641	5	100
11/09/2015 05:55	139	146	116	117	85	603	5	100
11/09/2015 06:00	151	139	124	117	73	604	5	100
11/09/2015 06:05	142	144	116	118	82	602	5	100
11/09/2015 06:10	140	147	106	107	80	580	5	100
11/09/2015 06:15	154	136	116	115	78	599	5	100
11/09/2015 06:20	141	144	124	126	85	620	5	100
11/09/2015 06:25	133	125	113	129	96	596	5	100
11/09/2015 06:30	155	139	122	116	85	617	5	100
11/09/2015 06:35	153	135	117	118	66	589	5	100
11/09/2015 06:40	143	138	118	124	74	597	5	100
11/09/2015 06:45	174	144	139	129	93	679	5	100
11/09/2015 06:50	142	138	137	112	86	615	5	100
11/09/2015 06:55	155	152	122	114	85	628	5	100
11/09/2015 07:00	167	149	132	115	93	656	5	100
11/09/2015 07:05	157	149	126	128	88	648	5	100
11/09/2015 07:10	161	151	136	136	89	673	5	100
11/09/2015 07:15	175	153	143	127	87	685	5	100
11/09/2015 07:20	173	156	132	151	83	695	5	100
11/09/2015 07:25	179	154	140	142	87	702	5	100
11/09/2015 07:30	165	158	132	144	77	676	5	100
11/09/2015 07:35	193	157	146	133	89	718	5	100
11/09/2015 07:40	181	161	139	137	114	732	5	100
11/09/2015 07:45	158	152	128	157	97	692	5	100
11/09/2015 07:50	177	150	137	145	125	734	5	100
11/09/2015 07:55	162	160	147	161	110	740	5	100
11/09/2015 08:00	179	165	139	152	117	752	5	100
11/09/2015 08:05	165	171	144	157	136	773	5	100
11/09/2015 08:10	175	162	157	164	115	773	5	100
11/09/2015 08:15	154	154	140	171	120	739	5	100
11/09/2015 08:20	172	170	159	156	123	780	5	100
11/09/2015 08:25	176	160	129	157	130	752	5	100
11/09/2015 08:30	175	158	160	151	125	769	5	100
11/09/2015 08:35	175	165	154	167	129	790	5	100
11/09/2015 08:40	154	143	148	159	124	728	5	100
11/09/2015 08:45	153	140	142	157	115	707	5	100
11/09/2015 08:50	136	151	140	145	101	673	5	100
11/09/2015 08:55	147	140	122	153	110	672	5	100
11/09/2015 09:00	152	146	150	149	114	711	5	100
11/09/2015 09:05	150	148	149	153	125	725	5	100
11/09/2015 09:10	159	143	140	149	109	700	5	100
11/09/2015 09:15	159	155	148	150	99	711	5	100
11/09/2015 09:20	148	138	125	146	104	661	5	100
11/09/2015 09:25	152	148	149	143	100	692	5	100
11/09/2015 09:30	156	145	135	142	115	693	5	100
11/09/2015 09:35	137	153	137	156	93	676	5	100
11/09/2015 09:40	148	144	136	148	86	662	5	100
11/09/2015 09:45	159	138	142	152	104	695	5	100
11/09/2015 09:50	148	148	135	139	101	671	5	100
11/09/2015 09:55	133	136	128	129	90	616	5	100
11/09/2015 10:00	154	145	119	130	92	640	5	100
