5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 00:00	2.87	3.4	2.51	2.98	3.66	3.08	5	80
11/09/2015 00:05	2.4	3.02	2.33	2.56	3.38	2.74	5	80
11/09/2015 00:10	2.01	2.89	2.7	2.62	3.47	2.74	5	80
11/09/2015 00:15	1.92	3.32	2.53	3.11	3.61	2.9	5	80
11/09/2015 00:20	2.23	5.88	2.44	2.14	3.28	3.19	5	80
11/09/2015 00:25	1.58	2.36	2.01	2.25	3.07	2.25	5	80
11/09/2015 00:30	1.64	1.32	1.29	7.75	2.83	2.97	5	80
11/09/2015 00:35	1.32	1.66	1.72	1.65	2.79	1.83	5	80
11/09/2015 00:40	1.51	1.91	1.27	2.53	2.99	2.04	5	80
11/09/2015 00:45	1.46	2.41	1.67	1.16	2.71	1.88	5	80
11/09/2015 00:50	1.42	2.34	2.19	1.34	3.06	2.07	5	80
11/09/2015 00:55	1.16	2.33	2.02	2.43	3.16	2.22	5	80
11/09/2015 01:00	1.35	2.24	2.43	1.03	2.83	1.98	5	80
11/09/2015 01:05	.84	1.61	1.27	1.57	2.58	1.57	5	80
11/09/2015 01:10	1.17	1.78	1.59	.93	2.56	1.61	5	80
11/09/2015 01:15	1.37	1.54	1.59	1.12	2.55	1.63	5	80
11/09/2015 01:20	.95	1.41	1.8	1.81	2.8	1.75	5	80
11/09/2015 01:25	.75	1.57	1.31	1.47	2.55	1.53	5	80
11/09/2015 01:30	1.2	.92	.88	.96	2.17	1.23	5	80
11/09/2015 01:35	.86	1.79	1.53	1.91	2.83	1.78	5	80
11/09/2015 01:40	.67	1.59	1.23	1.14	2.38	1.4	5	80
11/09/2015 01:45	.94	1.17	1.92	1.35	2.59	1.59	5	80
11/09/2015 01:50	.75	1.46	1.18	1.19	2.38	1.39	5	80
11/09/2015 01:55	.16	1.68	.94	1.32	2.34	1.29	5	80
11/09/2015 02:00	.22	1.22	1.11	.87	2.37	1.16	5	80
11/09/2015 02:05	.84	1.65	.9	1.56	2.43	1.48	5	80
11/09/2015 02:10	.52	1	1.49	1.1	2.44	1.31	5	80
11/09/2015 02:15	.54	1.61	.48	1.47	2.23	1.27	5	80
11/09/2015 02:20	.53	1.82	.93	1.44	2.39	1.42	5	80
11/09/2015 02:25	.49	.79	1.48	1.55	2.54	1.37	5	80
11/09/2015 02:30	.47	1.39	1.27	.82	2.35	1.26	5	80
11/09/2015 02:35	.22	.39	.84	1.08	2.2	.95	5	80
11/09/2015 02:40	.36	.83	.51	.73	1.92	.87	5	80
11/09/2015 02:45	.39	1.31	.84	1.78	2.5	1.36	5	80
11/09/2015 02:50	.36	.97	1.2	.86	2.32	1.14	5	80
11/09/2015 02:55	.42	1.45	1.07	1.49	2.47	1.38	5	80
11/09/2015 03:00	.39	1.47	.93	2.23	2.61	1.53	5	80
11/09/2015 03:05	.48	1.6	1.9	1.24	2.54	1.55	5	80
11/09/2015 03:10	.71	1.32	1.43	1.6	2.62	1.54	5	80
11/09/2015 03:15	.57	1.27	1.79	1	2.52	1.43	5	80
11/09/2015 03:20	.63	1.43	1.38	1.46	2.58	1.5	5	80
11/09/2015 03:25	.43	1.14	1.36	.83	2.49	1.25	5	80
11/09/2015 03:30	.43	1.17	1.58	2.07	2.73	1.6	5	80
11/09/2015 03:35	.96	1.69	2.26	1.69	2.8	1.88	5	80
11/09/2015 03:40	1.05	1.89	2.2	2.38	3.14	2.13	5	80
11/09/2015 03:45	1.05	1.86	.75	1.88	2.54	1.62	5	80
11/09/2015 03:50	.87	1.61	1.62	1.09	2.54	1.55	5	80
11/09/2015 03:55	.83	1.68	1.43	1.12	2.56	1.52	5	80
11/09/2015 04:00	.7	1.54	2.12	1.67	2.79	1.76	5	80
11/09/2015 04:05	.82	2.37	3.5	2.64	3.49	2.56	5	80
11/09/2015 04:10	1.07	3.22	2	2.3	3.18	2.35	5	80
11/09/2015 04:15	1.85	2.82	3.88	3.87	3.94	3.27	5	80
11/09/2015 04:20	1.11	2.66	2.75	3.47	3.67	2.73	5	80
11/09/2015 04:25	2.45	3.62	3.7	2.81	3.62	3.24	5	80
11/09/2015 04:30	2.7	4.13	3.86	2.96	3.74	3.48	5	80
11/09/2015 04:35	2.35	3.43	3.29	2.83	3.64	3.11	5	80
11/09/2015 04:40	2.99	4.39	3.27	3.96	1.1	3.14	5	80
11/09/2015 04:45	3	4.37	3.77	3.67	4.21	3.8	5	80
11/09/2015 04:50	2.87	4.49	3.72	4.04	1.19	3.26	5	80
11/09/2015 04:55	3.7	4.38	3.48	4.89	2.18	3.73	5	80
11/09/2015 05:00	3.47	4.99	4.06	3.78	4.32	4.12	5	80
11/09/2015 05:05	3.93	5.7	4.81	4.55	1.78	4.15	5	80
11/09/2015 05:10	5.39	5.8	5.52	5.88	3.33	5.18	5	80
11/09/2015 05:15	6	7.4	6.16	6.09	3.57	5.84	5	80
11/09/2015 05:20	6.18	8.89	6.4	5.69	3.11	6.05	5	80
11/09/2015 05:25	9.35	9.6	7.66	6.88	4.49	7.6	5	80
11/09/2015 05:30	8.6	11.04	8.83	9.09	7.06	8.92	5	80
11/09/2015 05:35	9.67	10.02	8.78	7.84	5.61	8.38	5	80
11/09/2015 05:40	11.3	12.79	9.29	9.4	7.42	10.04	5	80
11/09/2015 05:45	11.02	11.88	9.43	8.65	6.55	9.51	5	80
11/09/2015 05:50	13.18	13.01	9.62	9.31	7.31	10.49	5	80
11/09/2015 05:55	11.04	14.35	9.38	8.48	6.35	9.92	5	80
11/09/2015 06:00	14	15.18	10.73	10.08	4.16	10.83	5	80
11/09/2015 06:05	13.88	14.34	11.49	9.8	4.31	10.76	5	80
11/09/2015 06:10	15.52	16.79	11.99	10.59	8.8	12.74	5	80
11/09/2015 06:15	15.23	16.51	13.11	12.92	6.54	12.86	5	80
11/09/2015 06:20	14.38	15.64	13.1	10.91	5.41	11.89	5	80
11/09/2015 06:25	14.71	15.88	13.33	12.26	6.4	12.52	5	80
11/09/2015 06:30	11.82	13.63	10.72	11.6	5.38	10.63	5	80
11/09/2015 06:35	13.51	13.64	10.83	11.68	5.64	11.06	5	80
11/09/2015 06:40	13.91	15.91	12.3	13.39	6.99	12.5	5	80
11/09/2015 06:45	12.86	13.26	11.19	12.81	6.53	11.33	5	80
11/09/2015 06:50	10.8	12.89	11.1	12.01	5.78	10.52	5	80
11/09/2015 06:55	11.22	13.2	11.09	12.71	6.46	10.94	5	80
11/09/2015 07:00	12.78	14.9	12.19	13.81	7.05	12.15	5	80
11/09/2015 07:05	12.12	13.17	11.77	14.23	7.8	11.82	5	80
11/09/2015 07:10	13.43	13.16	14.11	20.53	12.04	14.65	5	80
11/09/2015 07:15	15.02	12.36	14.66	18.98	11.59	14.52	5	80
11/09/2015 07:20	12.12	11.37	13.24	17.99	10.57	13.06	5	80
11/09/2015 07:25	10.26	10.55	11.07	17.33	10.01	11.84	5	80
11/09/2015 07:30	12.62	10.74	11.9	18.73	10.9	12.98	5	80
11/09/2015 07:35	12.1	12.02	14.26	17.3	10.56	13.25	5	80
11/09/2015 07:40	12.32	10.56	12.12	15.11	8.31	11.68	5	80
11/09/2015 07:45	10.2	9.58	9.98	13.18	7.57	10.1	5	80
11/09/2015 07:50	12.2	10.74	9.46	14.34	8.35	11.02	5	80
11/09/2015 07:55	14.14	10.74	10.9	12.39	6.57	10.95	5	80
11/09/2015 08:00	10.66	9.62	9.87	13.66	7.29	10.22	5	80
11/09/2015 08:05	12.85	11.44	11.92	16.26	8.83	12.26	5	80
11/09/2015 08:10	12.38	11.99	13.4	16.04	8.98	12.56	5	80
11/09/2015 08:15	12.47	11.11	10.55	17.14	9.53	12.16	5	80
11/09/2015 08:20	11.72	10.59	12.19	15.01	8.57	11.62	5	80
11/09/2015 08:25	11.21	10.26	12.8	15.5	8.85	11.72	5	80
11/09/2015 08:30	11.74	11.37	12.01	14.59	8.36	11.61	5	80
11/09/2015 08:35	13.62	12.39	13.78	15.21	8.88	12.78	5	80
11/09/2015 08:40	12.85	12.26	10.63	15.9	8.81	12.09	5	80
11/09/2015 08:45	12.03	10.93	11.81	15.42	8.81	11.8	5	80
11/09/2015 08:50	12.97	15.36	14.19	15.59	8.94	13.41	5	80
11/09/2015 08:55	12.93	14.39	11.93	16.05	8.58	12.78	5	80
11/09/2015 09:00	11.9	11.59	10.84	13.72	7.58	11.13	5	80
11/09/2015 09:05	9.43	10.09	8.39	12.44	6.36	9.34	5	80
11/09/2015 09:10	9.96	8.83	9.09	12.88	6.5	9.45	5	80
11/09/2015 09:15	10.36	9.63	10.19	12.63	5.71	9.7	5	80
11/09/2015 09:20	10.05	9.62	11.2	14.74	7.79	10.68	5	80
11/09/2015 09:25	10.8	8.95	9.87	12.03	5.98	9.53	5	80
11/09/2015 09:30	11.2	9.38	10.44	11.36	5.64	9.6	5	80
11/09/2015 09:35	10.81	10.94	11.45	11.82	5.45	10.09	5	80
11/09/2015 09:40	11.94	13.16	11.82	11.95	5.83	10.94	5	80
11/09/2015 09:45	11.92	13.01	11.43	11.2	5.58	10.63	5	80
11/09/2015 09:50	11.51	11.41	11.12	12.58	5.96	10.52	5	80
11/09/2015 09:55	9.29	8.71	8.99	11.45	5.12	8.71	5	80
11/09/2015 10:00	10.08	9.17	8.04	10.64	4.87	8.56	5	80
11/09/2015 10:05	8.78	8.69	10.59	11.87	5.6	9.11	5	80
11/09/2015 10:10	9.03	8.41	9.11	10.79	5.32	8.53	5	80
11/09/2015 10:15	9.84	9.89	11.03	10.83	4.7	9.26	5	80
11/09/2015 10:20	9	9.88	9.45	10.92	5.32	8.91	5	80
11/09/2015 10:25	11.26	10.08	11.51	12.93	6.75	10.51	5	80
11/09/2015 10:30	10.25	9.23	9.62	11.43	5.23	9.15	5	80
11/09/2015 10:35	10.7	10.13	10.42	12.14	5.71	9.82	5	80
11/09/2015 10:40	10.38	9.69	10.29	11.61	5.89	9.57	5	80
11/09/2015 10:45	10.8	9.13	8.88	11.48	5.36	9.13	5	80
11/09/2015 10:50	8.21	8.03	8.84	9.84	4.68	7.92	5	80
11/09/2015 10:55	7.04	8.3	7.68	11.28	5.5	7.96	5	80
11/09/2015 11:00	9.17	8.44	9.24	10.3	4.66	8.36	5	80
11/09/2015 11:05	9.62	9.57	9.35	10.56	5.15	8.85	5	80
11/09/2015 11:10	8.87	10.37	9.95	11.57	5.39	9.23	5	80
11/09/2015 11:15	8.52	8.29	8.78	9.1	4.17	7.77	5	80
11/09/2015 11:20	10.3	8.04	8.92	10.74	5.13	8.63	5	80
11/09/2015 11:25	9.38	8.47	8.36	9.11	3.54	7.77	5	80
11/09/2015 11:30	8.73	8.54	9.13	9.92	4.46	8.16	5	80
11/09/2015 11:35	10.46	10.24	10.52	11.75	6.02	9.8	5	80
11/09/2015 11:40	10.02	8.93	8.69	9.94	4.85	8.49	5	80
11/09/2015 11:45	10.09	10.26	10.31	12.32	6.18	9.83	5	80
11/09/2015 11:50	10.77	9.64	9.76	10.72	5.42	9.26	5	80
11/09/2015 11:55	10.19	9.63	9.42	10.55	5.37	9.03	5	80
11/09/2015 12:00	12.31	10.9	11.25	12.99	7.07	10.9	5	80
11/09/2015 12:05	12.5	12.04	12.29	14.8	8.25	11.98	5	80
11/09/2015 12:10	12.95	10.82	13.29	13.14	7.4	11.52	5	80
11/09/2015 12:15	12.94	11.7	12.21	14.98	8.4	12.05	5	80
11/09/2015 12:20	10.62	10.83	11.99	14.44	7.6	11.1	5	80
11/09/2015 12:25	12.54	15.03	13	12.75	6.4	11.94	5	80
11/09/2015 12:30	10.27	10.09	11.08	14.13	7.51	10.62	5	80
11/09/2015 12:35	13.47	11.14	10.68	14.77	8.36	11.68	5	80
11/09/2015 12:40	11.23	9.51	9.99	11.27	5.38	9.48	5	80
11/09/2015 12:45	12.95	11.45	10.81	14.43	8.04	11.54	5	80
11/09/2015 12:50	12.27	11.1	9.7	14.4	7.78	11.05	5	80
11/09/2015 12:55	11.5	9.71	10.27	11.04	5.46	9.6	5	80
11/09/2015 13:00	10.49	9.45	11.57	13.57	6.88	10.39	5	80
11/09/2015 13:05	12.92	11.42	12.19	13.62	7.12	11.45	5	80
11/09/2015 13:10	11.46	11.19	11.96	11.21	5.95	10.35	5	80
11/09/2015 13:15	12.38	11.54	10.75	13.28	7.27	11.04	5	80
11/09/2015 13:20	10.99	10.33	11.11	14.05	7.39	10.77	5	80
11/09/2015 13:25	10.8	9.91	11.09	12.51	6.76	10.21	5	80
11/09/2015 13:30	12.3	10.03	11.07	15.73	8.83	11.59	5	80
11/09/2015 13:35	12.42	11.23	12.92	14.4	8.41	11.88	5	80
11/09/2015 13:40	11.7	12.34	11.11	15.2	8.46	11.76	5	80
11/09/2015 13:45	12.94	10.86	13.46	16.35	9.59	12.64	5	80
11/09/2015 13:50	11.81	11.41	10.42	14.81	8.31	11.35	5	80
11/09/2015 13:55	12.06	10.77	11.88	14.11	7.94	11.35	5	80
11/09/2015 14:00	12.04	12.31	10.43	13.71	7.62	11.22	5	80
11/09/2015 14:05	15.01	14.85	13.09	15.26	8.82	13.41	5	80
11/09/2015 14:10	13.36	12.09	12.01	13.3	7.28	11.61	5	80
11/09/2015 14:15	12.63	11.01	11.26	13.39	7.43	11.14	5	80
11/09/2015 14:20	13.81	11.58	13.09	14.12	8.1	12.14	5	80
11/09/2015 14:25	13.37	12.79	12.08	14.2	8.19	12.13	5	80
11/09/2015 14:30	13.51	11.9	11.38	13.89	7.97	11.73	5	80
11/09/2015 14:35	12.98	11.34	11.56	15.75	9.15	12.16	5	80
11/09/2015 14:40	13.62	12.1	12.44	15.92	9.19	12.65	5	80
11/09/2015 14:45	12.99	12.42	12.97	14.43	8.58	12.28	5	80
11/09/2015 14:50	12.7	12.12	12.87	14.69	8.48	12.17	5	80
11/09/2015 14:55	11.82	11.18	11.85	13.42	7.7	11.19	5	80
11/09/2015 15:00	13.27	12.04	12.04	15.22	8.58	12.23	5	80
11/09/2015 15:05	13.51	12.46	11.72	14.84	8.9	12.29	5	80
11/09/2015 15:10	14.56	12.12	12.88	14.73	8.98	12.65	5	80
11/09/2015 15:15	13.31	12.33	12.39	13.55	7.83	11.88	5	80
11/09/2015 15:20	12.71	12.56	11.83	16.69	10.03	12.76	5	80
11/09/2015 15:25	12.43	11.39	12.14	15.43	9.47	12.17	5	80
11/09/2015 15:30	12.08	12.3	12.78	17.18	10.23	12.91	5	80
11/09/2015 15:35	12.95	12.11	12.83	16.73	9.84	12.89	5	80
11/09/2015 15:40	12.36	13.26	12.74	15.71	9.62	12.74	5	80
11/09/2015 15:45	12.69	11.62	13.52	15.96	9.74	12.71	5	80
11/09/2015 15:50	13.87	13.54	15.51	19.15	11.09	14.63	5	80
11/09/2015 15:55	17.4	16.53	15.61	19.92	11.87	16.27	5	80
11/09/2015 16:00	12.31	13.16	13.05	14.7	8.91	12.43	5	80
11/09/2015 16:05	13.41	11.89	12.27	16.13	9.43	12.63	5	80
11/09/2015 16:10	11.48	11.07	11.48	15.09	8.89	11.6	5	80
11/09/2015 16:15	12.59	11.75	13.32	18.42	11.49	13.51	5	80
11/09/2015 16:20	14.91	15.7	16.79	21.54	12.43	16.27	5	80
11/09/2015 16:25	22.5	21.77	19.39	23.14	13.64	20.09	5	80
11/09/2015 16:30	11.33	12.58	11.47	17.57	10.61	12.71	5	80
11/09/2015 16:35	16.69	15.72	14.12	18.37	11.35	15.25	5	80
11/09/2015 16:40	24.26	23.18	18.16	23.66	14.67	20.79	5	80
11/09/2015 16:45	25.11	24.34	23.1	22.43	13.08	21.61	5	80
11/09/2015 16:50	26.14	27.36	22.97	27.33	16.99	24.16	5	80
11/09/2015 16:55	17.74	14.89	13.37	18	10.55	14.91	5	80
11/09/2015 17:00	12.72	11.46	12.21	16.5	10.04	12.59	5	80
11/09/2015 17:05	12.59	12.61	13.3	17.22	10.68	13.28	5	80
11/09/2015 17:10	23.25	25.66	30.36	34.56	20.65	26.9	5	80
11/09/2015 17:15	21.95	22.7	21.61	25.88	16.69	21.77	5	80
11/09/2015 17:20	16.76	16.83	16.43	21.89	14.04	17.19	5	80
11/09/2015 17:25	32.86	27.76	30.87	29.9	19.33	28.14	5	80
11/09/2015 17:30	16.74	17.78	18.37	21.97	13.91	17.75	5	80
11/09/2015 17:35	25.41	23.22	22.12	29.26	17.97	23.6	5	80
11/09/2015 17:40	13.68	12.18	14.06	16.81	10.48	13.44	5	80
11/09/2015 17:45	12.04	13.71	12.6	16.45	10.11	12.98	5	80
11/09/2015 17:50	10.43	10.7	10.67	14	8.2	10.8	5	80
11/09/2015 17:55	12.42	10.86	10.89	14.26	8.43	11.37	5	80
11/09/2015 18:00	10.67	10.95	11.79	14.05	7.7	11.03	5	80
11/09/2015 18:05	12.31	12.59	11.81	16.1	9.5	12.46	5	80
11/09/2015 18:10	12.71	12.16	13.56	16.57	10.6	13.12	5	80
11/09/2015 18:15	12.22	11.59	11.6	15.13	9.13	11.93	5	80
11/09/2015 18:20	13.82	12.53	13.65	17.4	11	13.68	5	80
11/09/2015 18:25	12.34	11.72	11.96	15.98	9.84	12.37	5	80
11/09/2015 18:30	11.82	11.31	11.55	16.71	9.35	12.15	5	80
11/09/2015 18:35	13.19	12.3	13.56	16.03	9.74	12.96	5	80
11/09/2015 18:40	12.41	12.06	11.12	16.57	9.96	12.42	5	80
11/09/2015 18:45	10.96	10.96	10.85	13.88	7.82	10.89	5	80
11/09/2015 18:50	11.67	11.06	10.77	16.07	9.18	11.75	5	80
11/09/2015 18:55	13.42	12.33	11.71	16.48	9.39	12.67	5	80
11/09/2015 19:00	11.79	11.52	11.39	15.22	8.39	11.66	5	80
11/09/2015 19:05	11.77	10.93	11.07	14.67	8.13	11.31	5	80
11/09/2015 19:10	11.08	9.11	9.89	12.61	7.7	10.08	5	80
11/09/2015 19:15	11.89	11.3	10.48	13.03	7.16	10.77	5	80
11/09/2015 19:20	11.4	10.33	9.51	11.57	5.85	9.73	5	80
11/09/2015 19:25	12.06	9.96	7.76	11.42	6.07	9.45	5	80
11/09/2015 19:30	10.14	9.22	10.23	10.51	4.7	8.96	5	80
