5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Lane 6 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/10/2015 13:45	75	82	60	82	70	63	432	6	100
11/10/2015 13:50	64	84	65	76	81	69	439	6	100
11/10/2015 13:55	61	78	53	67	81	68	408	6	100
11/10/2015 14:00	72	85	68	88	79	84	476	6	100
11/10/2015 14:05	55	85	63	90	81	77	451	6	100
11/10/2015 14:10	66	85	72	78	78	78	457	6	100
11/10/2015 14:15	64	83	65	72	88	90	462	6	100
11/10/2015 14:20	74	78	64	79	82	73	450	6	100
11/10/2015 14:25	78	83	67	94	71	94	487	6	100
11/10/2015 14:30	82	81	78	77	87	78	483	6	100
11/10/2015 14:35	61	80	64	86	81	75	447	6	100
11/10/2015 14:40	68	96	74	87	80	80	485	6	100
11/10/2015 14:45	64	92	69	95	80	92	492	6	100
11/10/2015 14:50	77	95	70	82	85	75	484	6	100
11/10/2015 14:55	61	83	66	75	85	75	445	6	100
11/10/2015 15:00	75	94	69	82	88	76	484	6	100
11/10/2015 15:05	62	80	75	83	85	77	462	6	100
11/10/2015 15:10	54	83	66	91	89	89	472	6	100
11/10/2015 15:15	72	94	66	80	70	85	467	6	100
11/10/2015 15:20	63	74	61	87	87	80	452	6	100
11/10/2015 15:25	85	88	66	94	92	64	489	6	100
11/10/2015 15:30	60	77	61	85	96	80	459	6	100
11/10/2015 15:35	54	88	61	71	81	63	418	6	100
11/10/2015 15:40	76	88	62	93	86	79	484	6	100
11/10/2015 15:45	83	82	71	82	81	79	478	6	100
11/10/2015 15:50	72	83	70	97	83	74	479	6	100
11/10/2015 15:55	65	71	69	86	81	77	449	6	100
11/10/2015 16:00	72	75	63	67	63	78	418	6	100
11/10/2015 16:05	61	76	68	88	82	66	441	6	100
11/10/2015 16:10	64	68	60	87	81	86	446	6	100
11/10/2015 16:15	72	81	63	91	82	77	466	6	100
11/10/2015 16:20	90	103	81	68	87	75	504	6	100
11/10/2015 16:25	64	78	61	82	85	68	438	6	100
11/10/2015 16:30	71	76	72	84	80	78	461	6	100
11/10/2015 16:35	76	94	60	81	79	73	463	6	100
11/10/2015 16:40	86	97	71	91	86	70	501	6	100
11/10/2015 16:45	84	89	82	86	85	65	491	6	100
11/10/2015 16:50	71	81	66	80	85	86	469	6	100
11/10/2015 16:55	88	97	67	90	71	76	489	6	100
11/10/2015 17:00	93	87	91	96	95	77	539	6	100
11/10/2015 17:05	80	84	96	85	88	73	506	6	100
11/10/2015 17:10	88	92	90	94	92	75	531	6	100
11/10/2015 17:15	87	98	89	113	79	101	567	6	100
11/10/2015 17:20	100	105	83	99	81	82	550	6	100
11/10/2015 17:25	87	85	76	89	89	87	513	6	100
11/10/2015 17:30	99	87	60	95	82	71	494	6	100
11/10/2015 17:35	87	84	58	92	84	69	474	6	100
11/10/2015 17:40	84	102	65	102	75	69	497	6	100
11/10/2015 17:45	95	93	77	86	77	78	506	6	100
11/10/2015 17:50	78	82	58	78	86	67	449	6	100
11/10/2015 17:55	81	81	63	82	92	87	486	6	100
11/10/2015 18:00	66	61	64	92	86	100	469	6	100
11/10/2015 18:05	80	87	76	88	93	87	511	6	100
11/10/2015 18:10	77	97	74	78	84	71	481	6	100
11/10/2015 18:15	89	89	78	77	87	85	505	6	100
11/10/2015 18:20	68	80	71	96	99	73	487	6	100
11/10/2015 18:25	89	93	54	95	90	73	494	6	100
11/10/2015 18:30	95	90	76	93	84	94	532	6	100
11/10/2015 18:35	66	89	72	84	86	78	475	6	100
11/10/2015 18:40	64	90	77	85	88	83	487	6	100
11/10/2015 18:45	55	62	54	84	82	83	420	6	100
11/10/2015 18:50	46	61	50	84	78	65	384	6	100
11/10/2015 18:55	48	66	57	58	77	84	390	6	100
11/10/2015 19:00	47	59	48	69	84	70	377	6	100
11/10/2015 19:05	43	66	55	60	81	89	394	6	100
11/10/2015 19:10	47	51	45	65	71	87	366	6	100
11/10/2015 19:15	48	64	51	66	74	69	372	6	100
11/10/2015 19:20	45	57	44	68	61	73	348	6	100
11/10/2015 19:25	50	60	44	54	74	60	342	6	100
11/10/2015 19:30	48	60	46	69	63	71	357	6	100
11/10/2015 19:35	39	48	35	49	60	47	278	6	100
11/10/2015 19:40	50	53	47	53	68	65	336	6	100
11/10/2015 19:45	50	63	44	59	69	66	351	6	100
11/10/2015 19:50	33	44	33	36	71	58	275	6	100
11/10/2015 19:55	31	59	34	55	54	43	276	6	100
11/10/2015 20:00	40	48	28	40	61	49	266	6	100
11/10/2015 20:05	31	48	38	36	71	42	266	6	100
11/10/2015 20:10	28	50	42	55	50	57	282	6	100
11/10/2015 20:15	30	53	42	31	50	45	251	6	100
11/10/2015 20:20	43	54	28	51	54	62	292	6	100
11/10/2015 20:25	28	50	26	42	67	43	256	6	100
11/10/2015 20:30	33	45	29	27	54	36	224	6	100
11/10/2015 20:35	27	43	31	41	43	39	224	6	100
11/10/2015 20:40	27	43	23	38	58	44	233	6	100
11/10/2015 20:45	38	46	35	37	45	34	235	6	100
11/10/2015 20:50	34	56	30	43	45	43	251	6	100
11/10/2015 20:55	42	56	31	30	38	45	242	6	100
11/10/2015 21:00	34	49	29	26	46	37	221	6	100
11/10/2015 21:05	34	42	32	37	46	49	240	6	100
11/10/2015 21:10	28	48	30	43	44	44	237	6	100
11/10/2015 21:15	33	50	37	30	47	29	226	6	100
11/10/2015 21:20	39	52	32	41	53	50	267	6	100
11/10/2015 21:25	27	41	27	43	47	42	227	6	100
11/10/2015 21:30	31	40	28	34	65	46	244	6	100
11/10/2015 21:35	28	49	25	31	42	31	206	6	100
11/10/2015 21:40	27	37	28	27	42	39	200	6	100
11/10/2015 21:45	38	39	32	36	47	31	223	6	100
11/10/2015 21:50	35	50	28	27	40	29	209	6	100
11/10/2015 21:55	24	43	28	23	49	30	197	6	100
11/10/2015 22:00	21	28	25	29	34	33	170	6	100
11/10/2015 22:05	24	38	24	20	34	28	168	6	100
11/10/2015 22:10	25	35	27	26	40	37	190	6	100
11/10/2015 22:15	26	42	27	29	34	29	187	6	100
11/10/2015 22:20	19	24	17	30	35	30	155	6	100
11/10/2015 22:25	16	32	28	24	38	29	167	6	100
11/10/2015 22:30	29	32	21	11	37	32	162	6	100
11/10/2015 22:35	15	28	22	12	40	28	145	6	100
11/10/2015 22:40	21	36	19	20	43	24	163	6	100
11/10/2015 22:45	21	28	17	21	27	23	137	6	100
11/10/2015 22:50	15	20	16	20	32	21	124	6	100
11/10/2015 22:55	11	32	11	11	37	16	118	6	100
11/10/2015 23:00	10	21	15	17	31	15	109	6	100
11/10/2015 23:05	13	22	21	19	31	24	130	6	100
11/10/2015 23:10	10	29	14	21	22	24	120	6	100
11/10/2015 23:15	16	25	16	21	22	20	120	6	100
11/10/2015 23:20	22	26	21	24	20	27	140	6	100
11/10/2015 23:25	11	22	19	17	20	14	103	6	100
11/10/2015 23:30	14	26	21	16	17	18	112	6	100
11/10/2015 23:35	14	22	13	11	29	14	103	6	100
11/10/2015 23:40	11	25	15	13	25	10	99	6	100
11/10/2015 23:45	8	20	21	11	23	11	94	6	100
11/10/2015 23:50	14	23	21	11	14	11	94	6	100
11/10/2015 23:55	14	15	13	7	11	16	76	6	100
11/11/2015 00:00	8	13	16	7	16	12	72	6	100
11/11/2015 00:05	7	18	13	3	15	7	63	6	100
11/11/2015 00:10	8	17	17	7	14	12	75	6	100
11/11/2015 00:15	9	15	6	7	13	7	57	6	100
11/11/2015 00:20	6	13	13	5	15	4	56	6	100
11/11/2015 00:25	11	18	11	6	13	6	65	6	100
11/11/2015 00:30	8	15	6	7	15	6	57	6	100
11/11/2015 00:35	6	6	9	11	12	8	52	6	100
11/11/2015 00:40	6	8	8	8	12	4	46	6	100
11/11/2015 00:45	2	7	12	12	6	6	45	6	100
11/11/2015 00:50	10	12	10	5	10	6	53	6	100
11/11/2015 00:55	3	11	7	3	10	6	40	6	100
11/11/2015 01:00	3	10	5	6	13	8	45	6	100
11/11/2015 01:05	5	10	8	1	7	7	38	6	100
11/11/2015 01:10	2	9	5	3	5	8	32	6	100
11/11/2015 01:15	3	12	7	4	8	10	44	6	100
11/11/2015 01:20	6	14	9	3	8	4	44	6	100
11/11/2015 01:25	3	11	6	6	10	14	50	6	100
11/11/2015 01:30	3	7	3	5	3	10	31	6	100
11/11/2015 01:35	2	7	4	7	8	3	31	6	100
11/11/2015 01:40	6	6	10	6	7	4	39	6	100
11/11/2015 01:45	3	9	6	4	9	4	35	6	100
11/11/2015 01:50	4	11	14	4	8	5	46	6	100
11/11/2015 01:55	5	13	8	3	7	1	37	6	100
11/11/2015 02:00	5	11	11	5	8	5	45	6	100
11/11/2015 02:05	7	17	12	8	5	5	54	6	100
11/11/2015 02:10	5	7	12	1	8	5	38	6	100
11/11/2015 02:15	11	10	9	6	11	7	54	6	100
11/11/2015 02:20	3	17	10	4	7	4	45	6	100
11/11/2015 02:25	4	6	9	8	7	4	38	6	100
11/11/2015 02:30	9	11	16	3	13	3	55	6	100
11/11/2015 02:35	2	7	9	7	6	3	34	6	100
11/11/2015 02:40	4	7	7	4	13	6	41	6	100
11/11/2015 02:45	7	13	14	8	9	8	59	6	100
11/11/2015 02:50	7	13	11	9	5	10	55	6	100
11/11/2015 02:55	7	16	10	7	9	7	56	6	100
11/11/2015 03:00	9	9	11	5	3	6	43	6	100
11/11/2015 03:05	9	16	8	5	10	2	50	6	100
11/11/2015 03:10	7	9	4	6	10	5	41	6	100
11/11/2015 03:15	6	14	3	5	10	6	44	6	100
11/11/2015 03:20	9	13	21	9	17	3	72	6	100
11/11/2015 03:25	8	12	17	7	7	11	62	6	100
11/11/2015 03:30	12	18	9	6	9	1	55	6	100
11/11/2015 03:35	13	16	11	8	7	5	60	6	100
11/11/2015 03:40	12	18	14	12	12	7	75	6	100
11/11/2015 03:45	15	20	19	11	11	4	80	6	100
11/11/2015 03:50	10	26	10	11	17	11	85	6	100
11/11/2015 03:55	12	18	15	11	8	4	68	6	100
11/11/2015 04:00	12	18	12	9	16	3	70	6	100
11/11/2015 04:05	19	18	18	12	18	1	86	6	100
11/11/2015 04:10	20	33	19	8	16	11	107	6	100
11/11/2015 04:15	19	22	17	12	12	8	90	6	100
11/11/2015 04:20	27	43	22	28	20	11	151	6	100
11/11/2015 04:25	36	39	21	30	26	14	166	6	100
11/11/2015 04:30	20	45	17	23	23	12	140	6	100
11/11/2015 04:35	49	45	28	29	34	15	200	6	100
11/11/2015 04:40	48	41	34	30	39	15	207	6	100
11/11/2015 04:45	66	58	35	36	32	26	253	6	100
11/11/2015 04:50	49	57	42	28	37	16	229	6	100
11/11/2015 04:55	66	61	37	47	26	25	262	6	100
11/11/2015 05:00	59	69	41	32	38	29	268	6	100
11/11/2015 05:05	85	81	57	47	37	26	333	6	100
11/11/2015 05:10	87	87	65	51	53	34	377	6	100
11/11/2015 05:15	112	92	62	73	57	40	436	6	100
11/11/2015 05:20	121	115	61	78	66	52	493	6	100
11/11/2015 05:25	123	112	85	75	72	42	509	6	100
11/11/2015 05:30	117	120	65	89	67	57	515	6	100
11/11/2015 05:35	130	105	80	95	69	68	547	6	100
11/11/2015 05:40	114	112	74	100	77	61	538	6	100
11/11/2015 05:45	92	105	68	92	85	62	504	6	100
11/11/2015 05:50	104	108	82	69	72	75	510	6	100
11/11/2015 05:55	109	121	77	99	70	43	519	6	100
11/11/2015 06:00	111	102	75	90	63	62	503	6	100
11/11/2015 06:05	75	98	80	83	62	57	455	6	100
11/11/2015 06:10	101	93	80	78	75	66	493	6	100
11/11/2015 06:15	99	105	64	66	56	49	439	6	100
11/11/2015 06:20	94	112	65	69	63	56	459	6	100
11/11/2015 06:25	109	109	66	84	70	54	492	6	100
11/11/2015 06:30	94	96	84	78	65	34	451	6	100
11/11/2015 06:35	93	97	61	73	58	57	439	6	100
11/11/2015 06:40	83	83	60	73	64	45	408	6	100
11/11/2015 06:45	88	93	54	70	66	62	433	6	100
11/11/2015 06:50	80	85	63	94	78	58	458	6	100
11/11/2015 06:55	101	114	59	84	64	60	482	6	100
11/11/2015 07:00	84	90	71	73	81	59	458	6	100
11/11/2015 07:05	93	107	59	70	54	55	438	6	100
11/11/2015 07:10	77	88	63	86	64	55	433	6	100
11/11/2015 07:15	103	99	73	93	79	68	515	6	100
11/11/2015 07:20	102	88	65	94	60	64	473	6	100
11/11/2015 07:25	106	108	74	88	70	61	507	6	100
11/11/2015 07:30	102	103	79	80	67	52	483	6	100
11/11/2015 07:35	107	102	78	85	77	59	508	6	100
11/11/2015 07:40	103	113	72	96	87	66	537	6	100
11/11/2015 07:45	90	108	70	81	69	63	481	6	100
11/11/2015 07:50	77	94	87	69	68	67	462	6	100
11/11/2015 07:55	93	95	68	72	53	60	441	6	100
11/11/2015 08:00	92	95	75	101	74	64	501	6	100
11/11/2015 08:05	85	86	64	79	81	60	455	6	100
11/11/2015 08:10	73	94	40	62	67	58	394	6	100
11/11/2015 08:15	96	91	83	98	91	72	531	6	100
11/11/2015 08:20	85	102	72	71	68	56	454	6	100
11/11/2015 08:25	75	84	85	82	68	73	467	6	100
11/11/2015 08:30	79	97	57	82	71	65	451	6	100
11/11/2015 08:35	84	94	83	92	78	79	510	6	100
11/11/2015 08:40	80	87	61	87	72	62	449	6	100
11/11/2015 08:45	102	89	69	77	64	62	463	6	100
11/11/2015 08:50	75	88	67	67	89	69	455	6	100
11/11/2015 08:55	77	88	58	84	70	74	451	6	100
11/11/2015 09:00	86	89	64	79	60	67	445	6	100
11/11/2015 09:05	73	84	51	61	71	53	393	6	100
11/11/2015 09:10	75	102	62	75	66	61	441	6	100
11/11/2015 09:15	84	95	69	76	72	61	457	6	100
11/11/2015 09:20	72	96	78	83	84	65	478	6	100
11/11/2015 09:25	91	88	82	68	81	80	490	6	100
11/11/2015 09:30	87	102	68	73	64	75	469	6	100
11/11/2015 09:35	89	99	61	98	77	62	486	6	100
11/11/2015 09:40	85	94	89	92	72	68	500	6	100
11/11/2015 09:45	81	94	74	83	79	74	485	6	100
11/11/2015 09:50	77	100	70	81	82	73	483	6	100
11/11/2015 09:55	90	88	76	86	78	69	487	6	100
11/11/2015 10:00	93	100	64	80	74	64	475	6	100
11/11/2015 10:05	73	93	63	78	69	80	456	6	100
11/11/2015 10:10	73	76	64	73	81	82	449	6	100
11/11/2015 10:15	96	91	77	80	80	70	494	6	100
11/11/2015 10:20	82	91	64	71	87	63	458	6	100
11/11/2015 10:25	88	85	75	77	73	61	459	6	100
11/11/2015 10:30	77	95	75	85	66	59	457	6	100
11/11/2015 10:35	81	97	79	75	88	79	499	6	100
11/11/2015 10:40	93	114	81	83	89	90	550	6	100
11/11/2015 10:45	87	103	64	92	76	80	502	6	100
11/11/2015 10:50	85	99	78	69	87	76	494	6	100
11/11/2015 10:55	81	98	94	64	78	94	509	6	100
11/11/2015 11:00	79	107	51	57	67	69	430	6	100
11/11/2015 11:05	74	98	67	77	77	75	468	6	100
11/11/2015 11:10	78	90	66	74	64	75	447	6	100
11/11/2015 11:15	78	84	75	79	61	64	441	6	100
11/11/2015 11:20	77	99	63	75	89	64	467	6	100
11/11/2015 11:25	70	74	55	75	81	81	436	6	100
11/11/2015 11:30	87	109	71	74	78	70	489	6	100
11/11/2015 11:35	75	88	66	72	84	74	459	6	100
11/11/2015 11:40	68	91	60	75	83	73	450	6	100
11/11/2015 11:45	74	88	68	79	69	71	449	6	100
11/11/2015 11:50	100	94	66	74	72	79	485	6	100
11/11/2015 11:55	73	77	47	65	82	78	422	6	100
11/11/2015 12:00	62	84	66	67	71	79	429	6	100
11/11/2015 12:05	67	74	68	70	77	72	428	6	100
11/11/2015 12:10	67	83	61	73	79	68	431	6	100
11/11/2015 12:15	77	90	62	75	77	77	458	6	100
11/11/2015 12:20	75	92	69	72	72	67	447	6	100
11/11/2015 12:25	73	81	58	62	71	81	426	6	100
11/11/2015 12:30	56	65	55	61	86	76	399	6	100
11/11/2015 12:35	71	89	73	73	71	63	440	6	100
11/11/2015 12:40	70	86	63	65	76	62	422	6	100
11/11/2015 12:45	76	90	74	74	82	69	465	6	100
11/11/2015 12:50	80	105	72	80	80	81	498	6	100
11/11/2015 12:55	74	81	55	69	81	65	425	6	100
11/11/2015 13:00	72	87	60	83	61	71	434	6	100
11/11/2015 13:05	61	80	57	71	77	72	418	6	100
11/11/2015 13:10	52	69	63	77	70	85	416	6	100
11/11/2015 13:15	69	87	58	74	66	84	438	6	100
11/11/2015 13:20	72	70	70	69	86	75	442	6	100
11/11/2015 13:25	68	97	57	82	100	65	469	6	100
11/11/2015 13:30	55	86	63	70	79	73	426	6	100
11/11/2015 13:35	68	78	67	79	66	73	431	6	100
11/11/2015 13:40	59	69	71	69	65	72	405	6	100
11/11/2015 13:45	71	89	71	70	91	83	475	6	100
11/11/2015 13:50	71	95	76	70	90	77	479	6	100
11/11/2015 13:55	67	75	66	58	89	63	418	6	100
11/11/2015 14:00	65	86	64	66	73	73	427	6	100
11/11/2015 14:05	64	88	57	69	76	64	418	6	100
11/11/2015 14:10	59	69	58	72	78	70	406	6	100
11/11/2015 14:15	64	86	61	82	82	75	450	6	100
11/11/2015 14:20	82	92	68	74	80	66	462	6	100
11/11/2015 14:25	62	79	59	70	70	82	422	6	100
11/11/2015 14:30	64	81	68	84	77	72	446	6	100
11/11/2015 14:35	67	76	66	77	66	87	439	6	100
11/11/2015 14:40	72	88	78	79	94	86	497	6	100
11/11/2015 14:45	66	88	63	93	79	85	474	6	100
11/11/2015 14:50	72	77	63	71	84	63	430	6	100
11/11/2015 14:55	62	98	68	79	86	85	478	6	100
11/11/2015 15:00	68	78	62	65	81	75	429	6	100
11/11/2015 15:05	48	81	63	73	82	75	422	6	100
11/11/2015 15:10	69	73	58	69	81	67	417	6	100
11/11/2015 15:15	60	80	66	81	85	84	456	6	100
11/11/2015 15:20	79	93	69	68	74	114	497	6	100
11/11/2015 15:25	53	70	66	68	77	75	409	6	100
11/11/2015 15:30	65	76	64	71	79	98	453	6	100
11/11/2015 15:35	73	84	65	77	76	78	453	6	100
11/11/2015 15:40	80	86	78	89	90	90	513	6	100
11/11/2015 15:45	88	84	75	88	88	93	516	6	100
11/11/2015 15:50	83	92	77	95	91	87	525	6	100
11/11/2015 15:55	72	77	61	78	88	81	457	6	100
11/11/2015 16:00	75	76	55	77	79	68	430	6	100
11/11/2015 16:05	77	84	65	68	82	83	459	6	100
11/11/2015 16:10	68	84	71	71	83	69	446	6	100
11/11/2015 16:15	66	83	70	77	72	74	442	6	100
11/11/2015 16:20	63	69	66	78	78	71	425	6	100
11/11/2015 16:25	78	71	61	75	82	65	432	6	100
11/11/2015 16:30	78	101	71	92	88	93	523	6	100
11/11/2015 16:35	79	91	59	73	64	67	433	6	100
11/11/2015 16:40	80	94	72	97	92	83	518	6	100
11/11/2015 16:45	81	80	86	76	104	62	489	6	100
11/11/2015 16:50	75	95	75	91	70	70	476	6	100
11/11/2015 16:55	66	91	71	79	67	79	453	6	100
11/11/2015 17:00	74	97	75	78	73	58	455	6	100
11/11/2015 17:05	79	98	74	99	78	92	520	6	100
11/11/2015 17:10	92	103	81	98	86	94	554	6	100
11/11/2015 17:15	75	99	80	100	79	86	519	6	100
11/11/2015 17:20	87	85	74	86	80	95	507	6	100
11/11/2015 17:25	77	72	69	84	85	83	470	6	100
11/11/2015 17:30	80	83	73	96	83	83	498	6	100
11/11/2015 17:35	78	84	85	90	76	80	493	6	100
11/11/2015 17:40	85	98	90	88	94	84	539	6	100
11/11/2015 17:45	98	92	79	93	88	78	528	6	100
11/11/2015 17:50	84	94	77	84	82	99	520	6	100
11/11/2015 17:55	72	88	57	81	75	67	440	6	100
11/11/2015 18:00	69	77	57	72	71	73	419	6	100
11/11/2015 18:05	77	90	60	84	75	68	454	6	100
11/11/2015 18:10	76	84	77	67	69	69	442	6	100
11/11/2015 18:15	83	93	63	71	63	69	442	6	100
11/11/2015 18:20	89	111	66	71	76	57	470	6	100
11/11/2015 18:25	83	99	70	65	58	53	428	6	100
11/11/2015 18:30	65	91	64	62	63	69	414	6	100
11/11/2015 18:35	58	74	66	73	74	83	428	6	100
11/11/2015 18:40	44	68	52	80	75	77	396	6	100
11/11/2015 18:45	66	97	58	54	60	62	397	6	100
11/11/2015 18:50	58	85	52	58	66	69	388	6	100
11/11/2015 18:55	47	65	49	54	58	61	334	6	100
11/11/2015 19:00	55	68	48	51	75	63	360	6	100
11/11/2015 19:05	53	74	47	71	70	65	380	6	100
11/11/2015 19:10	44	57	60	62	78	64	365	6	100
11/11/2015 19:15	47	59	41	57	68	63	335	6	100
11/11/2015 19:20	46	63	45	47	71	67	339	6	100
11/11/2015 19:25	50	54	37	73	79	83	376	6	100
11/11/2015 19:30	51	51	32	46	74	66	320	6	100
11/11/2015 19:35	62	61	48	56	64	61	352	6	100
11/11/2015 19:40	48	52	47	57	63	69	336	6	100
11/11/2015 19:45	37	65	43	46	72	55	318	6	100
11/11/2015 19:50	36	52	35	48	63	59	293	6	100
11/11/2015 19:55	34	49	41	44	57	52	277	6	100
11/11/2015 20:00	29	48	27	45	62	54	265	6	100
11/11/2015 20:05	40	55	40	37	57	40	269	6	100
11/11/2015 20:10	41	60	40	38	47	48	274	6	100
11/11/2015 20:15	31	48	34	36	53	49	251	6	100
11/11/2015 20:20	34	42	33	29	56	43	237	6	100
11/11/2015 20:25	35	40	34	37	45	51	242	6	100
11/11/2015 20:30	32	56	39	36	42	41	246	6	100
11/11/2015 20:35	25	42	29	26	47	40	209	6	100
11/11/2015 20:40	35	55	28	39	49	46	252	6	100
11/11/2015 20:45	26	46	33	32	45	39	221	6	100
11/11/2015 20:50	31	54	34	39	57	45	260	6	100
11/11/2015 20:55	27	40	32	31	53	54	237	6	100
11/11/2015 21:00	30	44	31	38	36	31	210	6	100
11/11/2015 21:05	36	42	31	34	42	54	239	6	100
11/11/2015 21:10	30	50	36	51	53	54	274	6	100
11/11/2015 21:15	42	57	40	41	46	41	267	6	100
11/11/2015 21:20	31	52	28	42	53	48	254	6	100
11/11/2015 21:25	42	50	31	38	40	43	244	6	100
11/11/2015 21:30	26	41	30	38	51	45	231	6	100
11/11/2015 21:35	26	42	25	27	45	41	206	6	100
11/11/2015 21:40	30	42	23	26	48	36	205	6	100
11/11/2015 21:45	31	43	29	35	46	34	218	6	100
11/11/2015 21:50	34	38	25	23	53	39	212	6	100
11/11/2015 21:55	28	32	31	39	34	32	196	6	100
11/11/2015 22:00	33	44	21	23	38	29	188	6	100
11/11/2015 22:05	26	46	25	22	39	41	199	6	100
11/11/2015 22:10	27	41	23	28	41	38	198	6	100
11/11/2015 22:15	25	32	19	35	41	35	187	6	100
11/11/2015 22:20	30	44	19	26	26	34	179	6	100
11/11/2015 22:25	27	38	18	28	44	20	175	6	100
11/11/2015 22:30	19	30	15	22	35	23	144	6	100
11/11/2015 22:35	22	24	22	12	33	27	140	6	100
11/11/2015 22:40	28	35	21	22	35	28	169	6	100
11/11/2015 22:45	20	30	25	15	32	22	144	6	100
11/11/2015 22:50	12	25	11	21	23	17	109	6	100
11/11/2015 22:55	21	25	13	13	25	25	122	6	100
11/11/2015 23:00	14	19	19	17	24	11	104	6	100
11/11/2015 23:05	15	29	16	19	17	21	117	6	100
11/11/2015 23:10	16	30	17	16	21	18	118	6	100
11/11/2015 23:15	14	26	15	20	27	22	124	6	100
11/11/2015 23:20	10	28	15	16	28	19	116	6	100
11/11/2015 23:25	14	18	18	16	24	19	109	6	100
11/11/2015 23:30	14	22	13	14	18	25	106	6	100
11/11/2015 23:35	12	20	16	15	25	16	104	6	100
11/11/2015 23:40	4	15	7	8	19	10	63	6	100
11/11/2015 23:45	14	30	11	17	15	18	105	6	100
11/11/2015 23:50	19	24	10	16	13	9	91	6	100
11/11/2015 23:55	11	25	11	5	19	14	85	6	100
11/12/2015 00:00	6	18	7	11	10	9	61	6	100
11/12/2015 00:05	7	18	9	2	14	15	65	6	100
11/12/2015 00:10	13	15	18	11	12	14	83	6	100
11/12/2015 00:15	11	18	13	13	12	13	80	6	100
11/12/2015 00:20	7	14	10	5	18	11	65	6	100
11/12/2015 00:25	7	15	11	9	14	10	66	6	100
11/12/2015 00:30	5	9	11	6	13	10	54	6	100
11/12/2015 00:35	5	14	10	1	18	14	62	6	100
11/12/2015 00:40	3	7	4	6	7	9	36	6	100
11/12/2015 00:45	2	6	11	4	14	9	46	6	100
11/12/2015 00:50	3	9	5	4	8	4	33	6	100
11/12/2015 00:55	2	12	3	7	10	8	42	6	100
11/12/2015 01:00	5	9	4	6	7	7	38	6	100
11/12/2015 01:05	3	9	3	4	6	8	33	6	100
11/12/2015 01:10	5	12	7	8	11	4	47	6	100
11/12/2015 01:15	7	5	10	2	8	8	40	6	100
11/12/2015 01:20	8	13	12	9	14	6	62	6	100
11/12/2015 01:25	6	10	4	1	11	5	37	6	100
11/12/2015 01:30	4	10	6	6	9	4	39	6	100
11/12/2015 01:35	2	10	4	6	4	4	30	6	100
11/12/2015 01:40	5	9	7	9	6	5	41	6	100
11/12/2015 01:45	5	13	6	5	9	4	42	6	100
11/12/2015 01:50	4	11	7	5	3	6	36	6	100
11/12/2015 01:55	5	10	6	9	9	6	45	6	100
11/12/2015 02:00	5	8	5	6	3	5	32	6	100
11/12/2015 02:05	7	12	10	10	10	8	57	6	100
11/12/2015 02:10	7	9	9	10	7	8	50	6	100
11/12/2015 02:15	5	8	5	5	5	6	34	6	100
11/12/2015 02:20	3	7	8	5	11	3	37	6	100
11/12/2015 02:25	3	17	11	10	6	6	53	6	100
11/12/2015 02:30	3	10	2	7	6	8	36	6	100
11/12/2015 02:35	7	11	6	6	5	4	39	6	100
11/12/2015 02:40	4	8	10	3	10	4	39	6	100
11/12/2015 02:45	5	10	5	18	10	5	53	6	100
11/12/2015 02:50	4	11	9	6	7	2	39	6	100
11/12/2015 02:55	3	12	11	8	7	4	45	6	100
11/12/2015 03:00	13	16	14	4	9	8	64	6	100
11/12/2015 03:05	8	8	9	5	7	2	39	6	100
11/12/2015 03:10	6	19	13	12	6	5	61	6	100
11/12/2015 03:15	9	22	10	11	5	8	65	6	100
11/12/2015 03:20	11	12	13	7	8	3	54	6	100
11/12/2015 03:25	10	24	12	9	12	7	74	6	100
11/12/2015 03:30	9	15	10	8	14	9	65	6	100
11/12/2015 03:35	18	27	12	11	9	9	86	6	100
11/12/2015 03:40	23	25	12	12	14	12	98	6	100
11/12/2015 03:45	23	27	19	6	13	10	98	6	100
11/12/2015 03:50	22	31	10	16	11	10	100	6	100
11/12/2015 03:55	18	22	13	15	17	7	92	6	100
11/12/2015 04:00	18	23	23	10	7	13	94	6	100
11/12/2015 04:05	25	22	21	16	15	8	107	6	100
11/12/2015 04:10	33	37	19	23	26	11	149	6	100
11/12/2015 04:15	30	34	27	22	15	10	138	6	100
11/12/2015 04:20	45	41	18	29	26	10	169	6	100
11/12/2015 04:25	55	53	36	31	20	19	214	6	100
11/12/2015 04:30	48	52	34	32	33	16	215	6	100
11/12/2015 04:35	49	56	33	41	37	19	235	6	100
11/12/2015 04:40	63	85	41	39	37	22	287	6	100
11/12/2015 04:45	50	52	30	45	40	25	242	6	100
11/12/2015 04:50	87	92	50	54	50	27	360	6	100
11/12/2015 04:55	96	84	49	32	44	32	337	6	100
11/12/2015 05:00	83	80	57	66	46	31	363	6	100
11/12/2015 05:05	96	96	61	61	54	38	406	6	100
11/12/2015 05:10	106	92	71	78	59	49	455	6	100
11/12/2015 05:15	114	114	65	84	72	48	497	6	100
11/12/2015 05:20	125	117	76	101	69	51	539	6	100
11/12/2015 05:25	145	124	84	108	70	75	606	6	100
