5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	3.03	4.01	3.47	2.99	3.83	3.47	5	80
11/02/2015 00:05	2.76	3.69	2.71	3.54	3.81	3.3	5	80
11/02/2015 00:10	3.22	3.78	2.94	2.71	3.72	3.27	5	80
11/02/2015 00:15	2.09	3.71	2.74	3.17	3.7	3.08	5	80
11/02/2015 00:20	1.47	2.42	1.67	2.59	3.11	2.25	5	80
11/02/2015 00:25	2.33	3.34	3.61	1.92	3.54	2.95	5	80
11/02/2015 00:30	1.3	2.9	2.62	1.59	3.31	2.34	5	80
11/02/2015 00:35	2.1	3.23	2.59	7.42	3.53	3.77	5	80
11/02/2015 00:40	1.07	1.46	1.59	2.06	2.82	1.8	5	80
11/02/2015 00:45	1.6	2.68	1.57	1.44	2.64	1.99	5	80
11/02/2015 00:50	1.68	2.3	2.19	1.62	2.85	2.13	5	80
11/02/2015 00:55	1.28	2.32	3.07	1.56	3.03	2.25	5	80
11/02/2015 01:00	1.31	1.57	1.77	1.4	2.7	1.75	5	80
11/02/2015 01:05	1.38	1.98	1.51	1.98	2.85	1.94	5	80
11/02/2015 01:10	.86	1.7	2.27	1.4	2.68	1.78	5	80
11/02/2015 01:15	1.21	1.41	1.37	.91	2.47	1.47	5	80
11/02/2015 01:20	.79	1.34	1.33	.45	2.41	1.26	5	80
11/02/2015 01:25	.62	1.68	1.25	1.47	2.53	1.51	5	80
11/02/2015 01:30	.8	1.57	1.08	1.82	2.61	1.58	5	80
11/02/2015 01:35	.95	2.19	1.48	1.32	2.58	1.7	5	80
11/02/2015 01:40	.52	1.83	1.09	.82	2.39	1.33	5	80
11/02/2015 01:45	.51	1.5	1.95	.89	2.61	1.49	5	80
11/02/2015 01:50	.54	1.3	1.18	1.49	2.51	1.4	5	80
11/02/2015 01:55	.64	.83	.65	1.24	2.2	1.11	5	80
11/02/2015 02:00	.55	1.2	1.19	1.18	2.38	1.3	5	80
