5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Lane 6 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 05:50	7.04	9.74	7.09	8.04	12.57	2.74	7.87	6	100
11/09/2015 05:55	6.75	9.63	6.73	9.15	14.87	1.25	8.06	6	100
11/09/2015 06:00	6.51	9.3	6.98	8.91	11.41	1.52	7.44	6	100
11/09/2015 06:05	6.78	9.3	6.48	7.4	16.31	2.98	8.21	6	100
11/09/2015 06:10	5.48	9.58	5.97	6.44	15.71	4.83	8	6	100
11/09/2015 06:15	6.72	9.49	6.79	7.59	32.54	10.76	12.31	6	100
11/09/2015 06:20	7.1	9.92	6.4	8.75	33.88	13.57	13.27	6	100
11/09/2015 06:25	5.56	8.18	6.18	8.3	35.12	14.32	12.94	6	100
11/09/2015 06:30	6.49	9.18	5.84	8.54	28.29	8.66	11.17	6	100
11/09/2015 06:35	6.46	9.13	6.19	7.8	26.09	9.56	10.87	6	100
11/09/2015 06:40	6.38	9.32	5.91	8.36	30.78	11.78	12.09	6	100
11/09/2015 06:45	6.86	10.2	7.08	7.22	26.53	9.84	11.29	6	100
11/09/2015 06:50	6.65	10.83	7.2	8.3	34.03	11.81	13.14	6	100
11/09/2015 06:55	6.87	9.87	7.1	8.58	31.13	13.75	12.88	6	100
11/09/2015 07:00	7.36	10.31	6.89	8	35.69	12.4	13.44	6	100
11/09/2015 07:05	7.4	9.14	7.12	7.25	21.62	11.5	10.67	6	100
11/09/2015 07:10	7.58	9.27	6.06	9.2	27.81	10.3	11.7	6	100
11/09/2015 07:15	7.16	10.68	7.36	8.02	31.75	11.28	12.71	6	100
11/09/2015 07:20	7.39	11.74	7.4	10.05	40.91	28.19	17.61	6	100
11/09/2015 07:25	7.57	11.23	7.67	9.28	44.39	48.99	21.52	6	100
11/09/2015 07:30	6.72	11.19	7.56	9.4	46.08	35.87	19.47	6	100
11/09/2015 07:35	8.56	11.13	8.02	8.68	43.06	23.82	17.21	6	100
11/09/2015 07:40	7.95	11.29	7.72	8.5	45.45	38.19	19.85	6	100
11/09/2015 07:45	7.17	10.11	7.63	8.5	49.98	20.98	17.4	6	100
11/09/2015 07:50	7.48	10.53	7.6	9.52	42.18	18.27	15.93	6	100
11/09/2015 07:55	6.99	10.8	7.73	10.28	49.3	49.81	22.48	6	100
11/09/2015 08:00	8.19	10.55	8.16	9.4	49.01	34.44	19.96	6	100
11/09/2015 08:05	7.51	11.79	8.65	10	43.48	17.83	16.54	6	100
11/09/2015 08:10	7.9	10.91	9.03	11.68	36.24	12.29	14.68	6	100
11/09/2015 08:15	8.24	12.73	8.29	11.78	29.9	12.43	13.89	6	100
11/09/2015 08:20	8.26	12.1	9.2	11.86	21.06	12.09	12.43	6	100
11/09/2015 08:25	7.72	11.39	8.7	10.78	24.24	9.69	12.09	6	100
11/09/2015 08:30	9.1	13.12	9.78	11.73	24	10.2	12.99	6	100
11/09/2015 08:35	12.28	15.99	13.38	14.78	24.78	10.38	15.27	6	100
11/09/2015 08:40	9.93	12.91	9.67	12.8	27.76	12.47	14.26	6	100
11/09/2015 08:45	6.63	9.44	8.12	9.83	26.12	10.49	11.77	6	100
11/09/2015 08:50	6.08	9.52	7.03	9.3	29.93	13.76	12.6	6	100
11/09/2015 08:55	6.53	10.37	6.82	10.02	21.89	11.09	11.12	6	100
11/09/2015 09:00	6.23	9.7	6.86	10.04	18.66	9.61	10.18	6	100
11/09/2015 09:05	7.07	10.47	8.49	10.22	25.32	13.73	12.55	6	100
11/09/2015 09:10	6.28	10.36	7.04	9.83	27.98	12.13	12.27	6	100
11/09/2015 09:15	6.79	10.63	7.18	10.29	39.16	17.87	15.32	6	100
11/09/2015 09:20	6.03	9.2	7.13	9.77	28.99	13.53	12.44	6	100
11/09/2015 09:25	6.74	10.49	7.97	10.29	26.19	10.39	12.01	6	100
11/09/2015 09:30	7.11	10.63	7.41	11.58	31.29	16.22	14.04	6	100
11/09/2015 09:35	6.43	10.26	7.07	9.86	34.24	23.43	15.21	6	100
11/09/2015 09:40	6.05	9.78	6.92	9.54	32.1	20.06	14.07	6	100
11/09/2015 09:45	6.7	11.23	8.3	10.15	36.83	15.33	14.76	6	100
11/09/2015 09:50	5.9	10.24	6.76	9.75	32.1	13.23	13	6	100
11/09/2015 09:55	6.13	9.02	6.82	8.67	21.44	8.53	10.1	6	100
11/09/2015 10:00	6.52	10.27	7.7	9.34	20.97	5.33	10.02	6	100
11/09/2015 10:05	6.33	9.61	7.83	10.23	17.25	6.38	9.6	6	100
11/09/2015 10:10	6.03	10.02	7.43	10.01	26.25	9.88	11.6	6	100
11/09/2015 10:15	6.11	8.8	5.93	7.79	38.46	10.89	13	6	100
11/09/2015 10:20	6.84	10.78	8.1	9.78	28.22	10.11	12.3	6	100
11/09/2015 10:25	6.13	10.71	7.68	9.26	31.27	11.57	12.77	6	100
11/09/2015 10:30	4.95	7.61	6.11	7.5	28.74	9.22	10.69	6	100
11/09/2015 10:35	5.66	9.01	7.47	8.3	34.59	10.21	12.54	6	100
11/09/2015 10:40	6.45	11.12	7.84	10.86	27.88	9.66	12.3	6	100
11/09/2015 10:45	5.66	9.22	7.79	10.82	31.28	11.87	12.77	6	100
11/09/2015 10:50	6.13	9.68	7.53	9.9	27.95	11.19	12.06	6	100
11/09/2015 10:55	6.87	11.14	7.65	10.51	23.68	7.07	11.15	6	100
11/09/2015 11:00	7.22	11.57	8.88	11.18	23.2	5.86	11.32	6	100
11/09/2015 11:05	8.04	12.81	9.78	11.85	17.84	5.1	10.9	6	100
11/09/2015 11:10	7.68	12.53	9.14	11.81	20.1	5.54	11.13	6	100
11/09/2015 11:15	8.93	14.05	9.83	11.62	16.92	5.21	11.09	6	100
11/09/2015 11:20	7.19	10.77	8.4	10.6	13.49	4.28	9.12	6	100
11/09/2015 11:25	8.24	11.81	9.8	12.71	13.44	4.37	10.06	6	100
11/09/2015 11:30	8.49	12.62	9.43	10.59	29.08	11.83	13.67	6	100
11/09/2015 11:35	7.8	12.89	10.13	11.22	25.79	8.28	12.68	6	100
11/09/2015 11:40	7.44	11.8	8.9	11.73	23.93	7.85	11.94	6	100
11/09/2015 11:45	6.77	10.23	8.27	9.78	26.86	12.43	12.39	6	100
11/09/2015 11:50	8.84	13.1	9.51	11.59	27.61	8.07	13.12	6	100
11/09/2015 11:55	8.69	12.57	10.17	10.91	20.09	4.59	11.17	6	100
11/09/2015 12:00	11.33	15.05	10.91	13.92	18.29	3.79	12.22	6	100
11/09/2015 12:05	13.79	20.06	14.47	15.83	12.58	3.08	13.3	6	100
11/09/2015 12:10	9.28	14.02	9.31	12.24	11.11	3.06	9.84	6	100
11/09/2015 12:15	12.32	16.01	10.41	13.35	13.49	2.7	11.38	6	100
11/09/2015 12:20	11.67	14.77	11.06	12.06	15.59	4.87	11.67	6	100
11/09/2015 12:25	10.11	15.06	11.87	13.93	20.74	5.58	12.88	6	100
11/09/2015 12:30	7.82	12.44	9.7	11.74	22.82	8.92	12.24	6	100
11/09/2015 12:35	8.77	12.28	8.4	11.35	26.65	9.18	12.77	6	100
11/09/2015 12:40	9.56	15.49	9.49	11.53	22.35	9.38	12.97	6	100
11/09/2015 12:45	11.81	13.43	9.65	12.68	24.08	11.56	13.87	6	100
11/09/2015 12:50	8.73	12.07	8.71	12.28	23.57	7.6	12.16	6	100
11/09/2015 12:55	10.95	16.4	13.37	14.93	27.12	9.07	15.31	6	100
11/09/2015 13:00	14.9	20.18	12.93	14.5	22.47	6.59	15.26	6	100
11/09/2015 13:05	12.3	14.45	11.48	12.79	20.71	5.95	12.95	6	100
11/09/2015 13:10	9.03	13.05	8.97	12.25	21.98	7.03	12.05	6	100
11/09/2015 13:15	7.5	12.23	8.53	10.4	17.73	5.07	10.24	6	100
11/09/2015 13:20	12.04	15.71	11.93	11.88	15.3	2.83	11.61	6	100
11/09/2015 13:25	14.1	18.06	12.22	13	11.21	3.21	11.97	6	100
11/09/2015 13:30	9.7	13.46	9.67	13.06	14.78	3.59	10.71	6	100
11/09/2015 13:35	8.84	11.61	9.08	11.49	14.14	3.52	9.78	6	100
11/09/2015 13:40	11.47	15.68	10.47	13.58	13.31	3.79	11.38	6	100
11/09/2015 13:45	11.45	14.94	10.34	13.15	13.57	4.73	11.36	6	100
11/09/2015 13:50	13.02	16.76	11.86	12.95	14.79	4.38	12.29	6	100
11/09/2015 13:55	13.99	17.41	11.68	13.36	15.06	4.12	12.6	6	100
11/09/2015 14:00	10.77	14.33	10.86	13.9	16.74	5.35	11.99	6	100
11/09/2015 14:05	14.13	15.88	10.71	14.28	14.66	3.49	12.19	6	100
11/09/2015 14:10	27.55	30.85	16.76	20.05	12.23	3.4	18.47	6	100
11/09/2015 14:15	29.41	45.08	32.02	42.52	14.41	4.5	27.99	6	100
11/09/2015 14:20	18.88	34.89	24.7	29.79	12.95	5.1	21.05	6	100
11/09/2015 14:25	16.03	22.08	11.45	14.18	14.36	4.7	13.8	6	100
11/09/2015 14:30	14.47	16.89	8.5	10.42	15.17	2.94	11.4	6	100
11/09/2015 14:35	9	12.74	9.31	10.6	13.27	2.73	9.61	6	100
11/09/2015 14:40	15.62	18.39	11.26	14.52	13.75	3.53	12.85	6	100
11/09/2015 14:45	19.04	24.47	14.2	17.1	14.32	3.61	15.46	6	100
11/09/2015 14:50	21	23.46	14.26	17.92	13.66	2.07	15.4	6	100
11/09/2015 14:55	22	31.65	20.55	18.81	9.98	1.9	17.48	6	100
11/09/2015 15:00	18.24	34.39	26.7	22.69	12.37	2.78	19.53	6	100
11/09/2015 15:05	17.92	27.02	20.3	21.8	10.58	2.82	16.74	6	100
11/09/2015 15:10	22.43	33.73	17.44	16.48	10.86	2.27	17.2	6	100
11/09/2015 15:15	17.54	29.61	18.41	18.22	12.03	2.93	16.46	6	100
11/09/2015 15:20	21.91	33.2	18.99	20.58	11.97	2.79	18.24	6	100
11/09/2015 15:25	23.47	32.99	19.04	22.66	12.42	3.38	18.99	6	100
11/09/2015 15:30	28.87	40.18	32.05	39.52	11.62	2.89	25.86	6	100
11/09/2015 15:35	24.5	37.82	26.02	34.63	12.53	2.48	23	6	100
11/09/2015 15:40	22.77	36.65	21.96	25.9	9.42	2.81	19.92	6	100
11/09/2015 15:45	28.62	39.24	24.93	25.77	11.26	1.65	21.91	6	100
11/09/2015 15:50	29.76	40.34	32.26	31.7	10.98	2.93	24.66	6	100
11/09/2015 15:55	29.65	33.89	25.07	34.82	10.56	2.52	22.75	6	100
11/09/2015 16:00	31.2	44.76	30.65	34.78	9.4	1.81	25.43	6	100
11/09/2015 16:05	25.93	33.82	20.31	19.22	11.38	2.61	18.88	6	100
11/09/2015 16:10	19.58	31.39	22.67	23.62	11.8	2.09	18.52	6	100
11/09/2015 16:15	23.61	40	25.8	25.73	10.18	2.26	21.26	6	100
11/09/2015 16:20	22.49	40.14	26.85	34.67	12.04	2.42	23.1	6	100
11/09/2015 16:25	25.4	38.08	29.26	32.01	11.75	2.51	23.17	6	100
11/09/2015 16:30	23.83	42.71	31.44	39.24	10.3	2	24.92	6	100
11/09/2015 16:35	24.54	41.26	29.06	33.98	10.15	1.36	23.39	6	100
11/09/2015 16:40	25.9	36.93	25.64	25.79	11.07	2.4	21.29	6	100
11/09/2015 16:45	27.98	36.19	22.96	20.66	12.09	2.08	20.33	6	100
11/09/2015 16:50	28.09	38.31	24.94	25.23	10.58	2.15	21.55	6	100
11/09/2015 16:55	28.6	41.62	30.56	41.89	10.63	1.96	25.88	6	100
11/09/2015 17:00	26.66	35.9	25.8	23.45	10	2.09	20.65	6	100
11/09/2015 17:05	31.28	37.34	31.26	25.04	11.17	2.11	23.03	6	100
11/09/2015 17:10	27.81	37.88	28.63	29.15	11.46	2.18	22.85	6	100
11/09/2015 17:15	25.49	41.07	30.2	36.15	11.88	2.11	24.48	6	100
11/09/2015 17:20	25.25	42.74	28.4	30.64	11.52	1.93	23.41	6	100
11/09/2015 17:25	28.24	41.27	32.41	42.58	13.59	4.15	27.04	6	100
11/09/2015 17:30	28.04	40.14	32.05	37.25	33.94	7.98	29.9	6	100
11/09/2015 17:35	25.98	44.61	36.23	42.49	44.2	32.12	37.6	6	100
11/09/2015 17:40	27.05	42.06	29.44	43.67	41.63	50.19	39.01	6	100
11/09/2015 17:45	24.14	45.89	25.9	40.14	50.21	38.46	37.46	6	100
11/09/2015 17:50	29.02	46.31	27.28	46.13	50.97	26.08	37.63	6	100
11/09/2015 17:55	27.53	41.32	27.06	37.47	43.58	14.59	31.92	6	100
11/09/2015 18:00	28.62	39.08	32.58	41.08	40.75	45.5	37.94	6	100
11/09/2015 18:05	28.1	37.29	32.47	36.99	42.65	16.42	32.32	6	100
11/09/2015 18:10	26.57	40.64	29.21	42.78	34.62	6.58	30.07	6	100
11/09/2015 18:15	27.17	37.66	28.64	43.65	32.77	8.48	29.73	6	100
11/09/2015 18:20	24.57	35.47	25.49	23.17	8.41	1.46	19.76	6	100
11/09/2015 18:25	23.01	40.85	35.13	38.03	8.12	.88	24.34	6	100
11/09/2015 18:30	27.34	43.1	26.78	35.18	10.91	2.19	24.25	6	100
11/09/2015 18:35	23.63	34.84	25.03	33.21	11.08	3.32	21.85	6	100
11/09/2015 18:40	24.57	40.77	24.94	26.61	13.08	2.66	22.1	6	100
11/09/2015 18:45	25.04	32.76	23.26	28.78	10.78	1.98	20.43	6	100
11/09/2015 18:50	23.27	30.49	22.66	27.55	13.98	3.13	20.18	6	100
11/09/2015 18:55	26.59	36.32	24.43	33.33	24.6	7.3	25.43	6	100
11/09/2015 19:00	23.51	37.51	21.9	22.57	40.93	11.53	26.32	6	100
11/09/2015 19:05	23.6	33.72	22.23	22.68	36.69	13.38	25.38	6	100
11/09/2015 19:10	18.24	27.86	18.29	18.77	29.98	7.99	20.19	6	100
11/09/2015 19:15	22.83	32.11	22.11	20.57	12.28	1.92	18.64	6	100
11/09/2015 19:20	18.88	26.43	17.3	16.99	9.41	1.6	15.1	6	100
11/09/2015 19:25	14.91	19.63	13.48	15.43	8.48	1.83	12.29	6	100
11/09/2015 19:30	23.75	22.65	14.9	15.7	10.08	2.28	14.89	6	100
11/09/2015 19:35	18.68	27.5	17.12	20.46	8.06	1.2	15.5	6	100
11/09/2015 19:40	14.56	17.22	11.82	11.83	7.98	2.27	10.95	6	100
11/09/2015 19:45	11.62	15.36	11.3	12.83	9.63	1.66	10.4	6	100
11/09/2015 19:50	14.02	19.94	13.71	14.48	9.34	1.8	12.22	6	100
11/09/2015 19:55	8.41	12.11	9.3	10.54	8.93	2.17	8.58	6	100
11/09/2015 20:00	5.57	8.85	6.79	8.6	8.22	1.79	6.64	6	100
11/09/2015 20:05	6.44	9.2	7.29	9.77	8.53	1.73	7.16	6	100
11/09/2015 20:10	5.77	8.79	7.02	9.79	8.52	2.26	7.02	6	100
11/09/2015 20:15	5.07	8.82	6.19	8.62	7.93	2.54	6.53	6	100
11/09/2015 20:20	6.1	9.07	6.93	8.81	9.12	1.95	7	6	100
11/09/2015 20:25	5.75	8.93	6.55	9.46	8.3	1.6	6.77	6	100
11/09/2015 20:30	5.51	8.68	6.43	8.27	8.81	1.98	6.61	6	100
11/09/2015 20:35	5.11	8.31	7.09	9.14	8.93	1.38	6.66	6	100
11/09/2015 20:40	5.24	8	6.85	8.69	8.66	1.1	6.42	6	100
11/09/2015 20:45	5.99	8.05	5.78	8.21	8.62	1.54	6.36	6	100
11/09/2015 20:50	5.3	8.66	6.33	8.52	10.71	2.38	6.98	6	100
11/09/2015 20:55	5.69	8.23	6.45	7.69	9.35	1.69	6.52	6	100
11/09/2015 21:00	6.58	9.73	7.3	8.43	7.84	1.39	6.88	6	100
11/09/2015 21:05	4.91	8.8	6.51	7.51	7.38	1.38	6.08	6	100
11/09/2015 21:10	4.9	8.37	6.42	7.36	7.58	1.6	6.04	6	100
11/09/2015 21:15	5.16	7.58	6.71	7.72	6.73	1.46	5.89	6	100
11/09/2015 21:20	3.5	6.8	5.14	6.93	6.42	1.66	5.07	6	100
11/09/2015 21:25	5.37	8.68	6.97	8.73	7.48	1.09	6.39	6	100
11/09/2015 21:30	4.75	7.84	7.13	7.88	8.59	1.72	6.32	6	100
11/09/2015 21:35	4.44	8.07	6.63	8.97	6.34	2.39	6.14	6	100
11/09/2015 21:40	4.54	7.3	5.75	8.84	7.37	2.27	6.01	6	100
11/09/2015 21:45	4.81	8.85	7	6.59	8.53	1.76	6.26	6	100
11/09/2015 21:50	4.37	7.16	4.8	6.4	6.54	2.22	5.25	6	100
11/09/2015 21:55	4.38	7.82	5.91	8.46	6.06	1.6	5.7	6	100
11/09/2015 22:00	3.91	7.34	5.38	6.53	6.98	1.55	5.28	6	100
11/09/2015 22:05	3.53	6.9	5.26	7.93	7.36	2.61	5.6	6	100
11/09/2015 22:10	3.49	6.37	5.22	7.22	7.31	1.8	5.24	6	100
11/09/2015 22:15	3.39	6.82	5.25	7.03	7.33	2.33	5.36	6	100
11/09/2015 22:20	4.2	6.89	5.02	6.54	7.58	2.17	5.4	6	100
11/09/2015 22:25	3.37	6.81	5.1	6.15	6.91	1.02	4.89	6	100
11/09/2015 22:30	3.19	5.62	4.45	5.79	5.57	.76	4.23	6	100
11/09/2015 22:35	3.54	6.22	4.38	6.57	4.77	1.6	4.51	6	100
11/09/2015 22:40	2.01	5.26	3.9	4.93	4.91	.75	3.63	6	100
11/09/2015 22:45	2.68	4.67	3.49	6.26	5.66	1.01	3.96	6	100
11/09/2015 22:50	2.92	5.57	3.91	7.09	6.26	1.32	4.51	6	100
11/09/2015 22:55	2.49	4.73	3.31	5.02	5.35	1.29	3.7	6	100
11/09/2015 23:00	2.19	4.77	3.86	6.38	3.94	1.08	3.7	6	100
11/09/2015 23:05	2.23	4.68	4	5.16	5.54	1.02	3.77	6	100
11/09/2015 23:10	2.63	5.21	3.78	4.8	5.01	1.17	3.77	6	100
11/09/2015 23:15	2.5	5.39	4.56	5.31	5.02	1.01	3.96	6	100
11/09/2015 23:20	2.41	5.24	3.13	5.8	4.59	.49	3.61	6	100
11/09/2015 23:25	1.79	4.24	3.46	4.39	4.53	1	3.24	6	100
11/09/2015 23:30	1.85	3.83	2.82	3.93	3.57	1.28	2.88	6	100
11/09/2015 23:35	1.6	3.94	3.06	4.27	3.49	.82	2.86	6	100
11/09/2015 23:40	1.36	3.96	2.37	3.17	3.03	.77	2.44	6	100
11/09/2015 23:45	1.68	3.14	2.39	3.98	3.14	1.3	2.61	6	100
11/09/2015 23:50	1.22	2.68	2.65	3.09	4.28	.58	2.42	6	100
11/09/2015 23:55	1.14	2.78	2.72	3.23	3.29	.46	2.27	6	100
11/10/2015 00:00	1.2	2.44	2.68	2.66	2.52	.87	2.06	6	100
11/10/2015 00:05	1.2	2.58	1.86	3.16	2.84	.86	2.08	6	100
11/10/2015 00:10	.6	2.11	2.7	3.61	3.82	.68	2.25	6	100
11/10/2015 00:15	.92	2.76	1.92	3.11	3.2	.51	2.07	6	100
11/10/2015 00:20	1.24	2.52	1.92	2.8	3.26	.54	2.05	6	100
11/10/2015 00:25	.9	1.81	1.84	3.4	2.51	.09	1.76	6	100
11/10/2015 00:30	.92	2.03	1.9	3.04	2.54	.23	1.78	6	100
11/10/2015 00:35	.71	2.05	1.42	2.48	2.73	.24	1.61	6	100
11/10/2015 00:40	.53	1.7	1.6	2.53	2.68	.46	1.58	6	100
11/10/2015 00:45	.51	1.55	1.12	2.19	2.25	.08	1.28	6	100
11/10/2015 00:50	.51	1.27	1.58	2.31	1.88	.46	1.34	6	100
11/10/2015 00:55	.41	1.78	1.02	2.33	2.51	.11	1.36	6	100
11/10/2015 01:00	.59	1.32	1.41	2.39	2.79	.33	1.47	6	100
11/10/2015 01:05	.58	1.64	1.69	1.79	1.81	.32	1.3	6	100
11/10/2015 01:10	.51	1.26	1.4	1.38	1.71	.09	1.06	6	100
11/10/2015 01:15	.48	1.19	1.29	2.22	1.63	.32	1.19	6	100
11/10/2015 01:20	.25	1.07	.72	1.69	1.48	.08	.88	6	100
11/10/2015 01:25	.47	.78	.83	1.37	1.63	.6	.95	6	100
11/10/2015 01:30	.44	1.44	1.36	1.98	1.88	.68	1.3	6	100
11/10/2015 01:35	.32	1.11	1.02	1.51	1.35	.08	.9	6	100
11/10/2015 01:40	.36	.92	1.09	1.3	1.92	.1	.95	6	100
11/10/2015 01:45	.53	.57	1.61	1.23	1.62	.26	.97	6	100
11/10/2015 01:50	.27	.92	.88	1.11	2.42	.3	.98	6	100
11/10/2015 01:55	.27	.98	.98	2.42	1.43	.08	1.03	6	100
11/10/2015 02:00	.27	1.18	1.19	1.87	1.33	.17	1	6	100
11/10/2015 02:05	.32	.87	1.56	2	1.4	.16	1.05	6	100
11/10/2015 02:10	.51	1.43	1.18	2.59	2.16	.19	1.34	6	100
11/10/2015 02:15	.39	1.21	1.19	1.97	1.01	.24	1	6	100
11/10/2015 02:20	.29	.81	1.3	1.53	1.6	.1	.94	6	100
11/10/2015 02:25	.43	.58	.6	1.37	2.78	.27	1	6	100
11/10/2015 02:30	.44	.99	1.06	1.3	1.17	.36	.89	6	100
11/10/2015 02:35	.4	1.1	1.25	1.91	1.62	.07	1.06	6	100
11/10/2015 02:40	.34	1.12	1.2	2.01	1.23	.08	1	6	100
11/10/2015 02:45	.4	1.23	.73	1.68	3.14	.11	1.22	6	100
11/10/2015 02:50	.37	1.24	1.49	2.42	.92	.08	1.09	6	100
11/10/2015 02:55	.22	.79	1.13	2.03	1.27	.21	.94	6	100
11/10/2015 03:00	.34	.96	1.14	1.44	.95	0	.8	6	100
11/10/2015 03:05	.49	1.19	.97	1.51	1.97	0	1.02	6	100
11/10/2015 03:10	.44	.68	1.12	1.62	1.76	.08	.95	6	100
11/10/2015 03:15	.27	.97	1.17	1.8	2.02	.08	1.05	6	100
