5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	2.78	4.3	3.36	1.57	3	4	100
11/02/2015 00:05	2.56	4.72	4.35	1.87	3.38	4	100
11/02/2015 00:10	1.99	5.41	7.38	1.5	4.07	4	100
11/02/2015 00:15	1.87	3.04	3.13	1.88	2.48	4	100
11/02/2015 00:20	2.06	6.85	6.01	1.64	4.14	4	100
11/02/2015 00:25	2.08	3.46	3.87	2.27	2.92	4	100
11/02/2015 00:30	2.12	5.7	3.71	1.85	3.35	4	100
11/02/2015 00:35	1.75	1.79	4.55	1.58	2.42	4	100
11/02/2015 00:40	2.15	3.21	2.13	1.8	2.32	4	100
11/02/2015 00:45	2.22	2.77	8.44	1.99	3.86	4	100
11/02/2015 00:50	1.95	3.22	4.45	1.86	2.87	4	100
11/02/2015 00:55	1.59	2.67	2.4	.96	1.9	4	100
11/02/2015 01:00	1.87	3.92	2.93	1.6	2.58	4	100
11/02/2015 01:05	.89	2.9	2.74	1.6	2.03	4	100
11/02/2015 01:10	1.55	3.53	2.97	2.19	2.56	4	100
11/02/2015 01:15	.92	1.92	2.44	1.33	1.65	4	100
11/02/2015 01:20	1.01	2.37	4.04	1.59	2.25	4	100
11/02/2015 01:25	.78	2.46	4.42	1.89	2.39	4	100
11/02/2015 01:30	1.06	2.33	2.65	2.64	2.17	4	100
11/02/2015 01:35	.91	2.01	1.75	1.72	1.6	4	100
11/02/2015 01:40	.72	3.05	3.35	1.31	2.11	4	100
11/02/2015 01:45	.59	1.31	1.9	1.53	1.33	4	100
11/02/2015 01:50	.66	4.48	2.04	.48	1.92	4	100
11/02/2015 01:55	.79	1.17	2.48	1.03	1.37	4	100
11/02/2015 02:00	.69	3.64	1.37	1.48	1.8	4	100
11/02/2015 02:05	.36	2.2	2.22	1.27	1.51	4	100
11/02/2015 02:10	.44	6.47	8.07	1.57	4.14	4	100
11/02/2015 02:15	.59	1.45	2.22	1.36	1.4	4	100
11/02/2015 02:20	.48	1.32	3.94	1.38	1.78	4	100
11/02/2015 02:25	.84	2.49	2.64	1.55	1.88	4	100
11/02/2015 02:30	.53	2.01	2.79	.72	1.51	4	100
11/02/2015 02:35	.88	1.13	3.38	1.17	1.64	4	100
11/02/2015 02:40	.47	1.33	6.29	2.02	2.53	4	100
11/02/2015 02:45	.47	4.09	1.62	1.38	1.89	4	100
11/02/2015 02:50	.5	1.47	1.31	1.9	1.29	4	100
11/02/2015 02:55	.87	1.34	2.52	1.27	1.5	4	100
11/02/2015 03:00	.58	2.28	1.92	.88	1.41	4	100
11/02/2015 03:05	.19	5.91	3.24	1.99	2.83	4	100
11/02/2015 03:10	.47	7.06	4.9	1.21	3.41	4	100
11/02/2015 03:15	.26	1.73	5.88	1.5	2.34	4	100
11/02/2015 03:20	.53	2.3	3.7	1.35	1.97	4	100
11/02/2015 03:25	.6	1.88	2.82	1.23	1.63	4	100
11/02/2015 03:30	.7	2.47	3.01	1.83	2	4	100
11/02/2015 03:35	.83	1.88	3.47	1.91	2.02	4	100
11/02/2015 03:40	.56	3.31	2.2	1.66	1.93	4	100
11/02/2015 03:45	.72	5.78	6.1	2.49	3.77	4	100
11/02/2015 03:50	.59	1.77	2.25	.86	1.37	4	100
11/02/2015 03:55	.84	3.06	5.3	2.03	2.81	4	100
11/02/2015 04:00	1.11	1.35	3.1	1.22	1.69	4	100
11/02/2015 04:05	.73	4.61	2.58	1.64	2.39	4	100
11/02/2015 04:10	1.07	3.16	4.26	1.62	2.53	4	100
11/02/2015 04:15	.91	2.34	3.81	1.46	2.13	4	100
11/02/2015 04:20	1.22	2.87	2.33	1.47	1.97	4	100
11/02/2015 04:25	1.88	4.2	4.23	2.85	3.29	4	100
11/02/2015 04:30	2.09	2.74	12.4	2.54	4.94	4	100
11/02/2015 04:35	1.52	7.14	4.1	2.8	3.89	4	100
11/02/2015 04:40	2.03	10.09	4.18	2.38	4.67	4	100
11/02/2015 04:45	3.09	5.6	4	3.33	4.01	4	100
11/02/2015 04:50	2.89	4.49	5.77	3.72	4.22	4	100
11/02/2015 04:55	3.1	5.08	4.88	3.79	4.21	4	100
11/02/2015 05:00	2.56	4.53	4.06	2.83	3.5	4	100
11/02/2015 05:05	3.8	5.68	5.96	3.8	4.81	4	100
11/02/2015 05:10	3.99	6.78	8.9	4.48	6.04	4	100
11/02/2015 05:15	4.61	8.95	8.04	4.08	6.42	4	100
11/02/2015 05:20	5.75	7.13	6.76	3.41	5.76	4	100
11/02/2015 05:25	6.43	9.72	11.23	5.56	8.23	4	100
11/02/2015 05:30	6.91	9.44	8.72	6.21	7.82	4	100
11/02/2015 05:35	7.1	9.89	8.93	5.4	7.83	4	100
11/02/2015 05:40	8.59	10.68	9.67	6.21	8.79	4	100
11/02/2015 05:45	9.35	10.84	9.57	7.51	9.32	4	100
11/02/2015 05:50	10.52	11.7	11.44	6.57	10.06	4	100
11/02/2015 05:55	12.3	13.25	12.14	6.68	11.09	4	100
11/02/2015 06:00	11.17	11.92	9.09	6.49	9.67	4	100
11/02/2015 06:05	10.47	13.8	9.77	6.38	10.11	4	100
11/02/2015 06:10	11.42	14.06	17.59	6.89	12.49	4	100
11/02/2015 06:15	12.16	14.34	10.68	7.3	11.12	4	100
11/02/2015 06:20	11.96	18.29	12.92	7.46	12.66	4	100
11/02/2015 06:25	10.17	12.12	12.37	7.74	10.6	4	100
11/02/2015 06:30	12.01	13.83	11.06	6.77	10.92	4	100
11/02/2015 06:35	11.73	13.16	10.82	8.83	11.14	4	100
11/02/2015 06:40	12.2	12.59	11.36	8.19	11.09	4	100
11/02/2015 06:45	11.51	13.27	12.82	9.5	11.77	4	100
11/02/2015 06:50	12.14	13.8	12.92	9.96	12.21	4	100
11/02/2015 06:55	10.49	12.94	11.06	7.4	10.47	4	100
11/02/2015 07:00	11.65	12.62	11.11	8.49	10.97	4	100
11/02/2015 07:05	11.91	13.73	11.63	7.47	11.19	4	100
11/02/2015 07:10	11.2	13.72	13.58	8.01	11.63	4	100
11/02/2015 07:15	14.41	17.4	15.91	9.29	14.25	4	100
11/02/2015 07:20	14.14	14.8	12.1	9.28	12.58	4	100
11/02/2015 07:25	12.33	13.02	11.58	7.06	11	4	100
11/02/2015 07:30	13	17.7	15.76	9.74	14.05	4	100
11/02/2015 07:35	14.49	14	14.18	10.42	13.27	4	100
11/02/2015 07:40	10.4	14.4	11.99	8.82	11.4	4	100
11/02/2015 07:45	12.73	17.45	13.66	8.62	13.11	4	100
11/02/2015 07:50	12.51	15.37	16.81	11.48	14.04	4	100
11/02/2015 07:55	11.78	13.63	14.29	8.96	12.17	4	100
11/02/2015 08:00	13.38	17.57	15.42	10.58	14.24	4	100
11/02/2015 08:05	12.08	16.61	14.81	10.29	13.45	4	100
11/02/2015 08:10	14.4	16.69	13.65	9.11	13.46	4	100
11/02/2015 08:15	13.5	17.37	13.8	9.95	13.66	4	100
11/02/2015 08:20	15.25	22.17	16.52	13.31	16.81	4	100
11/02/2015 08:25	13.32	17.33	15.47	10.97	14.27	4	100
11/02/2015 08:30	11.9	15.07	13.67	8.32	12.24	4	100
11/02/2015 08:35	11.1	13.21	12.31	7.41	11.01	4	100
11/02/2015 08:40	12.71	17.58	15.84	9.85	14	4	100
11/02/2015 08:45	12.49	14.61	14.54	9.64	12.82	4	100
11/02/2015 08:50	11.44	15.17	14.19	8.57	12.34	4	100
11/02/2015 08:55	11.28	14.24	11.87	9.32	11.68	4	100
11/02/2015 09:00	11.47	14.39	13.19	9.54	12.15	4	100
11/02/2015 09:05	10.71	22.57	12.89	8.47	13.66	4	100
11/02/2015 09:10	10	19.93	13.44	7.8	12.79	4	100
11/02/2015 09:15	11.46	15.72	14.82	10.07	13.02	4	100
11/02/2015 09:20	9.88	16.13	9.99	6.7	10.67	4	100
11/02/2015 09:25	10.94	14.46	16.29	9.11	12.7	4	100
11/02/2015 09:30	10.9	13.08	10.87	7.31	10.54	4	100
11/02/2015 09:35	10.27	15.23	12.82	8.14	11.62	4	100
11/02/2015 09:40	11.25	14.42	11.4	7.29	11.09	4	100
11/02/2015 09:45	11.97	14.35	12.57	10.07	12.24	4	100
11/02/2015 09:50	9.18	12.72	12.19	6.88	10.24	4	100
11/02/2015 09:55	10.56	17.47	13.12	6.82	11.99	4	100
11/02/2015 10:00	10.27	15.38	15.26	9.09	12.5	4	100
11/02/2015 10:05	9.67	15.59	14.47	8.49	12.05	4	100
11/02/2015 10:10	9.53	16.37	14.96	8.8	12.42	4	100
11/02/2015 10:15	9.18	13.91	11.57	7.01	10.42	4	100
11/02/2015 10:20	11.3	14.58	14.88	7.91	12.17	4	100
11/02/2015 10:25	10.15	16.08	13.68	8.44	12.09	4	100
11/02/2015 10:30	8.98	12.86	12.35	6.3	10.12	4	100
11/02/2015 10:35	10.88	16.22	14.28	8.21	12.4	4	100
11/02/2015 10:40	9.16	16.4	13.43	8.29	11.82	4	100
11/02/2015 10:45	11.06	16.84	15.77	8.59	13.07	4	100
11/02/2015 10:50	10.2	16.71	16.16	9.9	13.24	4	100
