5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	1.21	1.59	2.06	2.12	1.75	4	100
11/02/2015 00:05	.8	1.99	2.48	2.42	1.92	4	100
11/02/2015 00:10	.93	1.18	2.02	1.67	1.45	4	100
11/02/2015 00:15	1	1.67	1.86	1.62	1.54	4	100
11/02/2015 00:20	.92	1.26	1.66	.68	1.13	4	100
11/02/2015 00:25	.81	1.19	.9	1.02	.98	4	100
11/02/2015 00:30	.81	1.2	1.66	1.04	1.18	4	100
11/02/2015 00:35	.56	1.34	1.9	.72	1.13	4	100
11/02/2015 00:40	.67	1	1.8	.82	1.07	4	100
11/02/2015 00:45	.81	.85	1.53	1.18	1.09	4	100
11/02/2015 00:50	.69	1.02	1.34	.9	.99	4	100
11/02/2015 00:55	.5	.96	.87	1.29	.9	4	100
11/02/2015 01:00	.19	1.21	1.17	1.61	1.05	4	100
11/02/2015 01:05	.37	1.13	.73	1.19	.86	4	100
11/02/2015 01:10	.29	.39	.66	.71	.51	4	100
11/02/2015 01:15	.2	.83	1.29	.73	.76	4	100
11/02/2015 01:20	.35	.89	1.12	1.16	.88	4	100
11/02/2015 01:25	.51	.59	.46	.57	.53	4	100
11/02/2015 01:30	.42	.96	1.33	.46	.79	4	100
11/02/2015 01:35	.37	1.43	.55	1.1	.86	4	100
11/02/2015 01:40	.27	.61	.6	1.04	.63	4	100
11/02/2015 01:45	.3	.69	1.43	1.32	.94	4	100
11/02/2015 01:50	.58	.83	.73	.62	.69	4	100
11/02/2015 01:55	.45	.84	.44	1.09	.7	4	100
11/02/2015 02:00	.36	.61	1.07	.51	.64	4	100
11/02/2015 02:05	.39	.78	2.31	1.2	1.17	4	100
11/02/2015 02:10	.18	.59	.94	.77	.62	4	100
11/02/2015 02:15	.32	1.06	1.93	.59	.98	4	100
11/02/2015 02:20	.43	.98	1.23	1	.91	4	100
11/02/2015 02:25	.45	.93	.9	.82	.77	4	100
11/02/2015 02:30	.41	.83	1.46	.56	.82	4	100
11/02/2015 02:35	.3	.66	1.31	1.36	.91	4	100
11/02/2015 02:40	.38	1.12	1.04	1.45	1	4	100
11/02/2015 02:45	.56	1.13	1.18	.57	.86	4	100
11/02/2015 02:50	.59	.86	1.33	.87	.91	4	100
11/02/2015 02:55	.26	.91	1.89	.92	1	4	100
11/02/2015 03:00	.57	1.22	1.54	1.77	1.27	4	100
11/02/2015 03:05	.37	.87	2	1.06	1.07	4	100
11/02/2015 03:10	.82	1.29	2.72	1.23	1.51	4	100
11/02/2015 03:15	.42	1.3	1.01	1.66	1.1	4	100
11/02/2015 03:20	.77	1.74	.81	1.08	1.1	4	100
11/02/2015 03:25	1.12	1.55	1.76	1.08	1.38	4	100
11/02/2015 03:30	1.24	1.81	2.37	.75	1.54	4	100
11/02/2015 03:35	1.18	1.69	1.86	1.12	1.46	4	100
11/02/2015 03:40	1.2	2.09	2.69	1.2	1.8	4	100
11/02/2015 03:45	1.48	1.57	2.25	2.58	1.97	4	100
11/02/2015 03:50	1.38	1.96	2.93	1.79	2.02	4	100
11/02/2015 03:55	1.43	1.82	1.94	1.34	1.63	4	100
11/02/2015 04:00	2.18	2.28	2.62	1.35	2.11	4	100
11/02/2015 04:05	2.01	2.36	2.19	1.13	1.92	4	100
11/02/2015 04:10	2.55	2.4	4.08	1.9	2.73	4	100
11/02/2015 04:15	2.38	2.99	3.18	1.77	2.58	4	100
11/02/2015 04:20	2.87	3.19	3.06	2.81	2.98	4	100
11/02/2015 04:25	4.61	4.6	4.68	2.51	4.1	4	100
11/02/2015 04:30	3.74	3.83	3.99	3.34	3.73	4	100
11/02/2015 04:35	4.74	5.44	5.92	3.88	5	4	100
11/02/2015 04:40	5.12	5.17	5.15	3.67	4.78	4	100
11/02/2015 04:45	5.11	5.39	5.1	3.69	4.82	4	100
11/02/2015 04:50	6.38	6.62	7.29	4.12	6.1	4	100
11/02/2015 04:55	5.83	6.52	5.91	4.4	5.66	4	100
11/02/2015 05:00	5.92	6.17	4.88	4.52	5.37	4	100
11/02/2015 05:05	8.71	8.79	7.47	5.14	7.53	4	100
11/02/2015 05:10	10.72	8.58	8.62	5.68	8.4	4	100
11/02/2015 05:15	13.31	11.47	9.69	7.23	10.43	4	100
11/02/2015 05:20	12.89	11.24	12.1	8	11.06	4	100
11/02/2015 05:25	14.03	13.97	13	11.06	13.02	4	100
11/02/2015 05:30	13.41	12.43	13.79	9.9	12.38	4	100
11/02/2015 05:35	14	14.5	16.29	11.92	14.18	4	100
11/02/2015 05:40	13.88	14.23	15.03	11.91	13.76	4	100
11/02/2015 05:45	13.51	13.46	15.08	10.7	13.19	4	100
11/02/2015 05:50	15.2	19.28	17.39	16.31	17.04	4	100
11/02/2015 05:55	18.28	23.63	30.47	27.25	24.91	4	100
11/02/2015 06:00	17.52	20.54	26.91	21.64	21.65	4	100
11/02/2015 06:05	26.7	28.86	29.44	26.57	27.89	4	100
11/02/2015 06:10	28.02	32.7	36.37	40.88	34.49	4	100
11/02/2015 06:15	27.17	28.56	39.68	31.18	31.65	4	100
11/02/2015 06:20	17.55	24.95	31.51	23.78	24.45	4	100
11/02/2015 06:25	26.88	31.62	37.34	37.83	33.42	4	100
11/02/2015 06:30	14.06	14.63	16.16	13.39	14.56	4	100
11/02/2015 06:35	9.18	11.6	11.21	10.24	10.56	4	100
11/02/2015 06:40	13.83	15.99	18.25	24.51	18.15	4	100
11/02/2015 06:45	20.98	28.33	32.68	36.01	29.5	4	100
11/02/2015 06:50	17.2	24.31	39.5	44.13	31.29	4	100
11/02/2015 06:55	18.51	23.43	37.67	44.64	31.06	4	100
11/02/2015 07:00	15.19	17.11	28.02	29.25	22.39	4	100
11/02/2015 07:05	12.98	14.51	18.12	23	17.15	4	100
11/02/2015 07:10	11.22	11.1	11.23	8.4	10.49	4	100
11/02/2015 07:15	11.61	11.11	11.17	7.55	10.36	4	100
11/02/2015 07:20	9.69	10.13	8.24	6.93	8.75	4	100
11/02/2015 07:25	12.07	11.08	11.07	7.62	10.46	4	100
11/02/2015 07:30	9.69	8.34	8.49	5.96	8.12	4	100
11/02/2015 07:35	11.68	12.15	12.48	13.97	12.57	4	100
11/02/2015 07:40	15.87	16.27	18.12	27.07	19.33	4	100
11/02/2015 07:45	12.51	13.35	15.77	32.96	18.65	4	100
11/02/2015 07:50	16.35	17.99	28.51	42.07	26.23	4	100
11/02/2015 07:55	20.13	23.43	32.52	64.28	35.09	4	100
11/02/2015 08:00	18.1	23.27	39.4	61.76	35.63	4	100
11/02/2015 08:05	18.6	23.66	38.32	66.77	36.84	4	100
11/02/2015 08:10	18.14	26.02	36.42	55.64	34.06	4	100
11/02/2015 08:15	18.54	21.89	41.73	49.19	32.84	4	100
11/02/2015 08:20	14.68	20.44	31.27	53.01	29.85	4	100
11/02/2015 08:25	18.9	23.51	30.02	53.2	31.41	4	100
11/02/2015 08:30	17.21	19.39	28.7	54	29.83	4	100
11/02/2015 08:35	14.74	17.33	22.82	51.41	26.57	4	100
11/02/2015 08:40	13.63	17.63	23.41	55.79	27.62	4	100
11/02/2015 08:45	17.62	21.47	27.47	49.28	28.96	4	100
11/02/2015 08:50	9.95	10.24	14.11	11.64	11.49	4	100
11/02/2015 08:55	10.06	10.54	10.29	8.23	9.78	4	100
11/02/2015 09:00	7.66	8.02	9.02	6.78	7.87	4	100
11/02/2015 09:05	7.07	8.43	7.43	5.7	7.16	4	100
11/02/2015 09:10	6.53	6.76	8.82	6.53	7.16	4	100
11/02/2015 09:15	6.84	7.48	8.01	6.35	7.17	4	100
11/02/2015 09:20	7.68	8.44	8.45	6.39	7.74	4	100
11/02/2015 09:25	8.69	9.38	12.1	9.7	9.97	4	100
11/02/2015 09:30	5.41	7.29	10.03	8.35	7.77	4	100
11/02/2015 09:35	6	7.87	9	7.88	7.69	4	100
11/02/2015 09:40	7.44	9.02	9.78	7.61	8.46	4	100
11/02/2015 09:45	8.19	9.7	11.03	9.44	9.59	4	100
11/02/2015 09:50	8.23	8.89	11.23	9.36	9.43	4	100
11/02/2015 09:55	6.83	8.13	8.14	7.94	7.76	4	100
11/02/2015 10:00	7.07	9.06	8.98	8.01	8.28	4	100
11/02/2015 10:05	9.18	10.87	11.77	10.42	10.56	4	100
11/02/2015 10:10	27.81	33.17	43.36	43.04	36.85	4	100
11/02/2015 10:15	15.34	16.42	24.94	19.51	19.05	4	100
11/02/2015 10:20	5.54	8.51	10.49	9.17	8.43	4	100
11/02/2015 10:25	5.24	7.14	8.28	7	6.92	4	100
11/02/2015 10:30	8.5	8.71	10.43	9.11	9.19	4	100
11/02/2015 10:35	7.58	8.42	10.48	6.59	8.27	4	100
11/02/2015 10:40	8.97	10.55	13.14	9.36	10.51	4	100
11/02/2015 10:45	5.74	8.26	9.37	8.03	7.85	4	100
11/02/2015 10:50	6.08	7.52	9.47	7.74	7.7	4	100
11/02/2015 10:55	7.67	7.53	10.19	8.71	8.53	4	100
