5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/09/2015 00:00	73.8	72	65.5	66	62.9	68.7	5	0
11/09/2015 00:05	73.7	71.9	65.5	66	62.8	68.8	5	0
11/09/2015 00:10	73.2	71.5	65.3	65.5	62.4	68.5	5	0
11/09/2015 00:15	73.8	72	64.6	66	62.9	68.8	5	0
11/09/2015 00:20	72	70.1	64.3	64.3	61.4	67.2	5	0
11/09/2015 00:25	73.4	71.6	65.1	65.7	62.5	68.4	5	0
11/09/2015 00:30	71.1	69.2	63.3	63.5	60.7	66.3	5	0
11/09/2015 00:35	71	69.1	63.9	63.4	60.6	66.4	5	0
11/09/2015 00:40	72.5	70.7	64.9	64.9	61.9	67.4	5	0
11/09/2015 00:45	73.4	71.6	65.2	65.7	62.6	68.4	5	0
11/09/2015 00:50	72.9	71.1	64.3	65.2	62.2	67.8	5	0
11/09/2015 00:55	73	71.2	64.8	65.3	62.3	67.9	5	0
11/09/2015 01:00	73.7	71.9	65.1	66	62.8	68.8	5	0
11/09/2015 01:05	74.3	72.6	65.4	66.6	63.3	68.9	5	0
11/09/2015 01:10	74.2	72.4	65.2	66.4	63.2	68.5	5	0
11/09/2015 01:15	74.1	72.4	65.5	66.4	63.1	69.1	5	0
11/09/2015 01:20	73.8	72.1	65.7	66.1	62.9	68.9	5	0
11/09/2015 01:25	73.6	71.8	64.9	65.9	62.7	68.1	5	0
11/09/2015 01:30	73.4	71.6	65.1	65.7	62.6	68.1	5	0
11/09/2015 01:35	73.4	71.6	64.8	65.7	62.6	68.4	5	0
11/09/2015 01:40	73.8	72.1	65.2	66.1	62.9	68.7	5	0
11/09/2015 01:45	73.3	71.6	65.4	65.6	62.5	68.3	5	0
11/09/2015 01:50	73.4	71.6	65.4	65.7	62.6	68.1	5	0
11/09/2015 01:55	73.6	71.8	65.6	65.9	62.7	68.6	5	0
11/09/2015 02:00	73.5	71.7	65.1	65.8	62.7	68.1	5	0
11/09/2015 02:05	73.5	71.8	65.2	65.8	62.7	68.7	5	0
11/09/2015 02:10	74.2	72.5	65.3	66.5	63.2	69.2	5	0
11/09/2015 02:15	73.8	72	65.3	66.1	62.9	68.1	5	0
11/09/2015 02:20	73.8	72.1	65.2	66.1	62.9	68.3	5	0
11/09/2015 02:25	73.3	71.5	65.1	65.6	62.5	68.5	5	0
11/09/2015 02:30	73.9	72.2	64.8	66.2	63	68.5	5	0
11/09/2015 02:35	73.9	72.2	65.2	66.2	63	68.4	5	0
11/09/2015 02:40	73.7	71.9	65.3	66	62.8	68.8	5	0
11/09/2015 02:45	74.3	72.6	65.7	66.6	63.3	69.3	5	0
11/09/2015 02:50	74.5	72.8	65.8	66.8	63.5	69.1	5	0
11/09/2015 02:55	74.1	72.3	64.9	66.4	63.1	68.9	5	0
11/09/2015 03:00	73	71.2	65.2	65.3	62.3	67.6	5	0
11/09/2015 03:05	72.9	71.1	65.2	65.2	62.2	68.2	5	0
11/09/2015 03:10	73.5	71.7	65.2	65.7	62.6	68.3	5	0
11/09/2015 03:15	73.8	72.1	65.3	66.1	62.9	68.7	5	0
11/09/2015 03:20	73	71.2	65.2	65.3	62.2	68	5	0
11/09/2015 03:25	73.2	71.5	64.9	65.5	62.4	67.8	5	0
11/09/2015 03:30	71.9	70.1	64.2	64.3	61.4	66.9	5	0
11/09/2015 03:35	72.9	71.1	65.2	65.2	62.2	68	5	0
11/09/2015 03:40	73.5	71.8	65.6	65.8	62.7	68	5	0
11/09/2015 03:45	73.9	72.2	65.8	66.2	63	68.9	5	0
11/09/2015 03:50	73.1	71.4	65.4	65.4	62.4	68.6	5	0
11/09/2015 03:55	71.7	69.8	64.1	64	61.2	66.8	5	0
11/09/2015 04:00	71.3	69.4	64	63.7	60.9	66.6	5	0
11/09/2015 04:05	71.1	69.2	63.8	63.5	60.7	66.4	5	0
11/09/2015 04:10	71.4	69.6	63.9	63.8	61	66.5	5	0
11/09/2015 04:15	72	70.1	64.4	64.3	61.4	67.1	5	0
11/09/2015 04:20	73.6	71.9	64.3	65.9	62.8	68.3	5	0
11/09/2015 04:25	73.3	71.5	64.3	65.6	62.5	68.2	5	0
11/09/2015 04:30	72.7	70.9	63.9	65	62	67.5	5	0
11/09/2015 04:35	70.1	68.1	63	62.5	59.9	65.5	5	0
11/09/2015 04:40	72.5	70.7	64.1	64.9	61.9	67.7	5	0
11/09/2015 04:45	74.6	72.9	64.5	66.8	63.5	69.4	5	0
11/09/2015 04:50	73.1	71.3	65.3	65.4	62.3	68.4	5	0
11/09/2015 04:55	72.8	71	65.1	65.1	62.1	68.1	5	0
11/09/2015 05:00	73.4	71.7	65.4	65.8	62.6	68.6	5	0
11/09/2015 05:05	71.6	69.7	64.1	64	61.1	66.9	5	0
11/09/2015 05:10	72.1	70.3	64.5	64.4	61.5	67.4	5	0
11/09/2015 05:15	72.7	70.9	64	65	62	67.8	5	0
11/09/2015 05:20	72.1	70.3	64.2	64.5	61.5	67.4	5	0
11/09/2015 05:25	71.2	69.3	63.5	63.6	60.8	66.5	5	0
11/09/2015 05:30	74	72.3	64.1	66.3	63.1	68.9	5	0
11/09/2015 05:35	74.8	73.1	63.8	66.9	63.7	69.4	5	0
11/09/2015 05:40	71.8	70	64.1	64.2	61.3	67.2	5	0
11/09/2015 05:45	72	70.2	63.6	64.4	61.5	67.3	5	0
11/09/2015 05:50	72.7	70.9	64.8	65	62	68	5	0
11/09/2015 05:55	73.7	72	65.8	66	62.8	69	5	0
11/09/2015 06:00	73.4	71.6	65.3	65.7	62.5	68.7	5	0
11/09/2015 06:05	72.1	70.3	64.1	64.5	61.5	67.5	5	0
11/09/2015 06:10	72	70.1	64.3	64.3	61.4	67.4	5	0
11/09/2015 06:15	72.5	70.7	64.9	64.9	61.9	68	5	0
11/09/2015 06:20	72.4	70.6	64.4	64.8	61.8	67.8	5	0
11/09/2015 06:25	71.9	70	64.3	64.2	61.3	67.3	5	0
11/09/2015 06:30	72.7	70.9	64.7	65.1	62.1	68.1	5	0
11/09/2015 06:35	72.4	70.6	64.8	64.8	61.8	67.8	5	0
11/09/2015 06:40	71.4	69.5	63.7	63.8	61	66.8	5	0
11/09/2015 06:45	73.6	71.9	63.9	65.9	62.8	68.6	5	0
11/09/2015 06:50	72.4	70.5	64.2	64.7	61.7	67.6	5	0
11/09/2015 06:55	73.8	72.1	63.9	66.1	62.9	68.8	5	0
11/09/2015 07:00	73.7	72	63.8	66	62.8	68.7	5	0
11/09/2015 07:05	71.2	69.3	63	63.6	60.8	66.6	5	0
11/09/2015 07:10	71.3	69.5	62.5	63.8	60.9	66.6	5	0
11/09/2015 07:15	71.7	69.9	63.5	64.1	61.2	67	5	0
11/09/2015 07:20	72.3	70.5	63.3	64.8	61.7	67.6	5	0
11/09/2015 07:25	72.8	71	63.3	65.2	62.1	67.9	5	0
11/09/2015 07:30	69.8	67.8	62.6	62.4	59.7	65.4	5	0
11/09/2015 07:35	70.6	68.7	61.4	63.1	60.3	65.8	5	0
11/09/2015 07:40	67.4	65.4	60	60.2	57.8	63	5	0
11/09/2015 07:45	59.7	57.2	52.4	52.7	51.5	55.5	5	0
11/09/2015 07:50	51.1	48.1	42.9	44.5	44.6	46.9	5	0
11/09/2015 07:55	39.3	35.7	34.5	33.3	35	35.9	5	0
11/09/2015 08:00	33.8	29.8	29.8	27.9	30.5	30.6	5	0
11/09/2015 08:05	31.4	27.3	28.9	25.7	28.6	28.6	5	0
11/09/2015 08:10	38.9	35.2	32.7	32.8	34.7	35.3	5	0
11/09/2015 08:15	42.9	39.4	32.9	36.6	37.9	38.5	5	0
11/09/2015 08:20	51.5	48.5	42.1	44.8	44.9	47	5	0
11/09/2015 08:25	59.2	56.6	52.2	52.2	51.1	55.1	5	0
11/09/2015 08:30	62.3	59.9	56.2	55.4	53.7	58.2	5	0
11/09/2015 08:35	65.8	63.7	59.1	58.7	56.6	61.6	5	0
