5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	.93	1.53	2.8	1.12	1.59	4	100
11/02/2015 00:05	.83	1.38	3.14	1.28	1.66	4	100
11/02/2015 00:10	.76	1	3.15	1.31	1.56	4	100
11/02/2015 00:15	1.07	1.34	3	1.13	1.63	4	100
11/02/2015 00:20	.91	1.41	2.67	1.09	1.52	4	100
11/02/2015 00:25	.87	1.3	2.24	1.23	1.41	4	100
11/02/2015 00:30	.86	.8	2.58	1.34	1.4	4	100
11/02/2015 00:35	.46	1.07	2.14	.96	1.16	4	100
11/02/2015 00:40	.63	1.16	2.65	.69	1.28	4	100
11/02/2015 00:45	.65	.8	3.1	.67	1.3	4	100
11/02/2015 00:50	.63	1.19	2.09	1.11	1.25	4	100
11/02/2015 00:55	.47	.64	1.95	1.23	1.07	4	100
11/02/2015 01:00	.38	.6	1.96	.54	.87	4	100
11/02/2015 01:05	.19	.87	2.06	.85	.99	4	100
11/02/2015 01:10	.42	.57	1.33	.5	.7	4	100
11/02/2015 01:15	.51	.31	1.8	.52	.78	4	100
11/02/2015 01:20	.16	.64	1.68	.62	.77	4	100
11/02/2015 01:25	.41	.54	2.28	.56	.95	4	100
11/02/2015 01:30	.26	.58	1.27	.35	.62	4	100
11/02/2015 01:35	.52	.58	1.88	.83	.95	4	100
11/02/2015 01:40	.39	.69	2.01	.81	.97	4	100
11/02/2015 01:45	.36	.28	1.43	.81	.72	4	100
11/02/2015 01:50	.36	.43	1.73	.62	.78	4	100
11/02/2015 01:55	.35	.67	1.41	.21	.66	4	100
11/02/2015 02:00	.37	.57	1.69	.41	.76	4	100
11/02/2015 02:05	.49	.58	2.63	.53	1.06	4	100
11/02/2015 02:10	.21	.45	2.53	.71	.97	4	100
11/02/2015 02:15	.08	.4	.92	.87	.57	4	100
11/02/2015 02:20	.36	.58	2.06	.39	.85	4	100
11/02/2015 02:25	.22	.54	2.06	.41	.81	4	100
11/02/2015 02:30	.43	.53	1.79	.75	.88	4	100
11/02/2015 02:35	.25	.72	2.52	.69	1.05	4	100
11/02/2015 02:40	.51	.63	1.96	.6	.92	4	100
11/02/2015 02:45	.39	.67	2.48	1.06	1.15	4	100
11/02/2015 02:50	.44	.66	1.41	.99	.87	4	100
11/02/2015 02:55	.38	.62	1.68	1.11	.95	4	100
11/02/2015 03:00	.46	1.03	2.4	.66	1.14	4	100
11/02/2015 03:05	.93	.61	4.79	.66	1.75	4	100
11/02/2015 03:10	.61	.79	3.02	.93	1.34	4	100
11/02/2015 03:15	.5	.89	3.31	.89	1.4	4	100
11/02/2015 03:20	.9	1.23	2.65	.92	1.42	4	100
11/02/2015 03:25	.71	1.03	1.75	1.26	1.19	4	100
11/02/2015 03:30	1	1.24	2.81	.93	1.5	4	100
11/02/2015 03:35	.75	1.12	2.85	.9	1.41	4	100
11/02/2015 03:40	1.1	1.41	2.6	1.06	1.54	4	100
11/02/2015 03:45	1	1.27	3.85	1.59	1.93	4	100
11/02/2015 03:50	1.05	1.62	3.88	1.65	2.05	4	100
11/02/2015 03:55	1.09	1.19	4.48	1.2	1.99	4	100
11/02/2015 04:00	1.14	1.29	4.54	2.23	2.3	4	100
11/02/2015 04:05	1.91	1.81	3.88	1.17	2.19	4	100
11/02/2015 04:10	1.62	2.05	3.62	1.95	2.31	4	100
11/02/2015 04:15	2.43	2	4.73	2.35	2.88	4	100
11/02/2015 04:20	2.13	2.51	5.85	2.6	3.27	4	100
11/02/2015 04:25	3.33	2.81	6.5	1.78	3.61	4	100
11/02/2015 04:30	3.3	3.43	7.12	2.36	4.05	4	100
11/02/2015 04:35	3.58	3.27	6.74	3.32	4.23	4	100
11/02/2015 04:40	4.32	3.41	8.77	4.34	5.21	4	100
11/02/2015 04:45	4.15	4	7.65	4.12	4.98	4	100
11/02/2015 04:50	4.53	3.72	7.12	3.62	4.75	4	100
11/02/2015 04:55	4.52	3.93	8.51	3.75	5.18	4	100
11/02/2015 05:00	5.56	3.97	7.67	3.64	5.21	4	100
11/02/2015 05:05	5.73	5.26	11.01	4.53	6.63	4	100
11/02/2015 05:10	8.36	5.91	12.12	5.62	8	4	100
11/02/2015 05:15	8.87	6.87	12.38	6.36	8.62	4	100
11/02/2015 05:20	11.59	8.58	16.76	8.88	11.45	4	100
11/02/2015 05:25	11.03	8.41	18.21	9.51	11.79	4	100
11/02/2015 05:30	11.75	10.72	23.1	12.51	14.52	4	100
11/02/2015 05:35	25.44	16.43	31.29	21.69	23.71	4	100
11/02/2015 05:40	19.28	15.42	29.1	20.02	20.95	4	100
11/02/2015 05:45	22.3	18.63	36.19	23.93	25.26	4	100
11/02/2015 05:50	23	20.82	38.12	23.96	26.47	4	100
11/02/2015 05:55	28.87	21.46	36.74	23.68	27.69	4	100
11/02/2015 06:00	24.14	21.03	33.78	21.71	25.16	4	100
11/02/2015 06:05	28.52	27.56	37.34	23.56	29.24	4	100
11/02/2015 06:10	24.09	24.1	39.57	22.4	27.54	4	100
11/02/2015 06:15	33.46	23.53	41.29	27.6	31.47	4	100
11/02/2015 06:20	35.29	28.8	42.98	33.67	35.18	4	100
11/02/2015 06:25	34.43	29.27	44.78	30.09	34.64	4	100
11/02/2015 06:30	28.66	30.67	52.99	35.52	36.96	4	100
11/02/2015 06:35	38.25	29.94	44.91	34.29	36.85	4	100
11/02/2015 06:40	34.48	26.77	46.17	31.26	34.67	4	100
11/02/2015 06:45	35.37	30.11	53.63	35.56	38.67	4	100
11/02/2015 06:50	33	31.06	47.43	34.16	36.41	4	100
11/02/2015 06:55	38.04	36.47	47.6	35.63	39.44	4	100
11/02/2015 07:00	33.01	29.29	34.47	30.49	31.81	4	100
11/02/2015 07:05	28.23	29.48	50.19	39.1	36.75	4	100
11/02/2015 07:10	33.06	37.33	52.21	33.91	39.13	4	100
11/02/2015 07:15	40.48	38.75	41.33	33.77	38.58	4	100
11/02/2015 07:20	31.29	35.72	41.55	32.8	35.34	4	100
11/02/2015 07:25	30.39	30.81	51.01	36.8	37.25	4	100
11/02/2015 07:30	35.94	38.55	50.24	35.27	40	4	100
11/02/2015 07:35	35.59	30.13	33.6	32.21	32.88	4	100
