5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	3.27	3.58	2.16	2.06	12.09	4.63	5	0
11/02/2015 00:05	2.33	2.99	2.42	2.31	9.63	3.94	5	0
11/02/2015 00:10	2.37	2.97	2.41	2.3	1.24	2.26	5	0
11/02/2015 00:15	2.08	2.89	2.42	2.31	9.93	3.93	5	0
11/02/2015 00:20	2.96	3.39	2.34	2.23	1.46	2.48	5	0
11/02/2015 00:25	2.47	2.31	1.93	1.84	.77	1.86	5	0
11/02/2015 00:30	2.49	2.86	1.96	1.87	.97	2.03	5	0
11/02/2015 00:35	2.26	2.32	1.89	1.8	.91	1.84	5	0
11/02/2015 00:40	1.85	2.75	1.86	1.77	9.18	3.48	5	0
11/02/2015 00:45	1.52	2.71	1.81	1.73	.89	1.73	5	0
11/02/2015 00:50	1.31	2.3	1.64	1.57	.33	1.43	5	0
11/02/2015 00:55	1.41	2.08	1.53	1.45	.97	1.49	5	0
11/02/2015 01:00	1	1.35	1.48	1.41	1.01	1.25	5	0
11/02/2015 01:05	.96	1.3	1.42	1.35	.97	1.2	5	0
11/02/2015 01:10	2	2.28	1.43	1.36	5.28	2.47	5	0
11/02/2015 01:15	.92	1.85	1.38	1.32	1.05	1.3	5	0
11/02/2015 01:20	.89	1.02	1.44	1.38	1.38	1.22	5	0
11/02/2015 01:25	.88	1.71	1.32	1.26	.23	1.08	5	0
11/02/2015 01:30	1.44	1.99	1.31	1.25	.9	1.38	5	0
11/02/2015 01:35	.62	1.37	1.28	1.22	.62	1.02	5	0
11/02/2015 01:40	.96	1.6	1.41	1.34	.73	1.21	5	0
11/02/2015 01:45	1.03	1.39	1.63	1.56	.61	1.24	5	0
11/02/2015 01:50	1.07	1.13	1.37	1.31	.5	1.08	5	0
11/02/2015 01:55	.83	1.51	1.27	1.21	2.1	1.38	5	0
11/02/2015 02:00	.83	1.33	1.05	1	.55	.95	5	0
11/02/2015 02:05	.67	.84	1.31	1.25	.46	.91	5	0
11/02/2015 02:10	.53	1.16	1.37	1.31	.53	.98	5	0
11/02/2015 02:15	.58	1.12	1.4	1.33	.53	.99	5	0
11/02/2015 02:20	.67	1.43	1.31	1.25	.72	1.08	5	0
11/02/2015 02:25	.98	1.33	1.3	1.24	.34	1.04	5	0
11/02/2015 02:30	.7	1.17	1.47	1.4	.87	1.12	5	0
11/02/2015 02:35	.48	1.58	1.22	1.16	1.29	1.15	5	0
11/02/2015 02:40	.96	1.49	1.16	1.1	2.44	1.43	5	0
