5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	35	52	48	29	164	4	100
11/02/2015 00:05	40	47	41	26	154	4	100
11/02/2015 00:10	38	53	55	31	177	4	100
11/02/2015 00:15	34	47	42	12	135	4	100
11/02/2015 00:20	35	52	42	24	153	4	100
11/02/2015 00:25	33	41	33	24	131	4	100
11/02/2015 00:30	19	33	32	22	106	4	100
11/02/2015 00:35	30	34	32	21	117	4	100
11/02/2015 00:40	20	38	40	27	125	4	100
11/02/2015 00:45	23	45	28	16	112	4	100
11/02/2015 00:50	20	37	25	22	104	4	100
11/02/2015 00:55	23	33	22	24	102	4	100
11/02/2015 01:00	15	24	31	10	80	4	100
11/02/2015 01:05	19	33	34	21	107	4	100
11/02/2015 01:10	13	23	27	17	80	4	100
11/02/2015 01:15	15	31	29	16	91	4	100
11/02/2015 01:20	17	27	25	16	85	4	100
11/02/2015 01:25	17	33	24	13	87	4	100
11/02/2015 01:30	6	21	18	16	61	4	100
11/02/2015 01:35	14	20	23	13	70	4	100
11/02/2015 01:40	16	21	20	12	69	4	100
11/02/2015 01:45	12	15	18	13	58	4	100
11/02/2015 01:50	12	23	16	12	63	4	100
11/02/2015 01:55	8	17	18	15	58	4	100
11/02/2015 02:00	9	17	19	8	53	4	100
11/02/2015 02:05	2	11	10	11	34	4	100
11/02/2015 02:10	11	23	17	17	68	4	100
11/02/2015 02:15	5	11	18	12	46	4	100
11/02/2015 02:20	8	16	16	9	49	4	100
11/02/2015 02:25	7	19	12	4	42	4	100
11/02/2015 02:30	10	16	18	10	54	4	100
11/02/2015 02:35	3	13	10	8	34	4	100
11/02/2015 02:40	5	11	14	12	42	4	100
11/02/2015 02:45	9	14	12	4	39	4	100
11/02/2015 02:50	10	15	16	13	54	4	100
11/02/2015 02:55	8	7	15	5	35	4	100
11/02/2015 03:00	3	8	8	10	29	4	100
11/02/2015 03:05	4	15	17	13	49	4	100
11/02/2015 03:10	11	18	15	6	50	4	100
11/02/2015 03:15	7	17	13	4	41	4	100
11/02/2015 03:20	4	14	13	10	41	4	100
11/02/2015 03:25	6	17	18	15	56	4	100
11/02/2015 03:30	6	21	18	6	51	4	100
11/02/2015 03:35	8	16	22	13	59	4	100
11/02/2015 03:40	8	13	18	9	48	4	100
11/02/2015 03:45	9	25	18	14	66	4	100
11/02/2015 03:50	13	12	17	10	52	4	100
11/02/2015 03:55	12	12	21	12	57	4	100
11/02/2015 04:00	13	20	19	13	65	4	100
11/02/2015 04:05	14	23	23	9	69	4	100
11/02/2015 04:10	23	29	24	14	90	4	100
11/02/2015 04:15	14	22	19	15	70	4	100
11/02/2015 04:20	20	27	33	13	93	4	100
11/02/2015 04:25	19	31	22	19	91	4	100
11/02/2015 04:30	28	33	30	20	111	4	100
11/02/2015 04:35	18	38	28	23	107	4	100
11/02/2015 04:40	45	52	34	27	158	4	100
11/02/2015 04:45	38	49	41	29	157	4	100
11/02/2015 04:50	41	61	41	27	170	4	100
11/02/2015 04:55	47	53	36	27	163	4	100
11/02/2015 05:00	43	46	40	21	150	4	100
11/02/2015 05:05	42	57	40	25	164	4	100
11/02/2015 05:10	68	72	47	27	214	4	100
11/02/2015 05:15	56	66	47	23	192	4	100
11/02/2015 05:20	68	84	55	33	240	4	100
11/02/2015 05:25	68	70	68	32	238	4	100
11/02/2015 05:30	95	91	70	52	308	4	100
11/02/2015 05:35	95	84	67	42	288	4	100
11/02/2015 05:40	121	113	75	38	347	4	100
