5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Lane 6 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 03:15	17	19	14	10	4	5	69	6	100
11/09/2015 03:20	10	17	8	12	9	4	60	6	100
11/09/2015 03:25	20	29	15	13	4	7	88	6	100
11/09/2015 03:30	15	19	16	10	11	1	72	6	100
11/09/2015 03:35	24	21	15	11	9	5	85	6	100
11/09/2015 03:40	18	26	18	12	9	8	91	6	100
11/09/2015 03:45	25	27	18	26	9	7	112	6	100
11/09/2015 03:50	23	26	24	17	9	6	105	6	100
11/09/2015 03:55	29	30	19	20	14	3	115	6	100
11/09/2015 04:00	37	29	37	13	12	6	134	6	100
11/09/2015 04:05	27	21	21	21	10	4	104	6	100
11/09/2015 04:10	39	37	26	28	16	9	155	6	100
11/09/2015 04:15	41	46	40	23	14	10	174	6	100
11/09/2015 04:20	66	47	40	31	26	12	222	6	100
11/09/2015 04:25	66	52	36	35	17	9	215	6	100
11/09/2015 04:30	56	54	55	36	25	25	251	6	100
11/09/2015 04:35	67	62	46	46	13	17	251	6	100
11/09/2015 04:40	77	68	56	50	33	18	302	6	100
11/09/2015 04:45	82	73	64	61	38	16	334	6	100
11/09/2015 04:50	82	82	63	48	35	21	331	6	100
11/09/2015 04:55	104	88	73	52	31	26	374	6	100
11/09/2015 05:00	94	82	72	62	35	25	370	6	100
11/09/2015 05:05	130	131	99	67	46	31	504	6	100
11/09/2015 05:10	112	111	86	85	55	36	485	6	100
11/09/2015 05:15	157	128	101	91	54	36	567	6	100
11/09/2015 05:20	167	147	119	116	71	55	675	6	100
11/09/2015 05:25	148	137	107	85	71	38	586	6	100
11/09/2015 05:30	173	167	131	129	90	58	748	6	100
11/09/2015 05:35	151	136	128	109	85	72	681	6	100
11/09/2015 05:40	121	115	119	105	86	77	623	6	100
11/09/2015 05:45	127	108	105	112	96	83	631	6	100
11/09/2015 05:50	110	110	104	112	82	91	609	6	100
11/09/2015 05:55	95	98	88	89	85	86	541	6	100
11/09/2015 06:00	110	110	95	106	86	87	594	6	100
11/09/2015 06:05	101	91	81	89	75	66	503	6	100
11/09/2015 06:10	118	124	104	85	58	58	547	6	100
11/09/2015 06:15	113	130	127	92	70	48	580	6	100
11/09/2015 06:20	106	105	95	83	58	44	491	6	100
11/09/2015 06:25	110	108	89	79	62	50	498	6	100
11/09/2015 06:30	121	108	88	92	66	45	520	6	100
11/09/2015 06:35	127	113	101	102	60	52	555	6	100
11/09/2015 06:40	130	128	107	87	76	48	576	6	100
11/09/2015 06:45	117	114	102	93	74	46	546	6	100
11/09/2015 06:50	112	101	97	81	67	38	496	6	100
11/09/2015 06:55	113	129	106	101	63	49	561	6	100
11/09/2015 07:00	104	110	89	86	67	42	498	6	100
11/09/2015 07:05	104	114	98	83	70	46	515	6	100
11/09/2015 07:10	123	135	110	106	63	47	584	6	100
11/09/2015 07:15	124	120	103	88	63	56	554	6	100
11/09/2015 07:20	135	119	94	96	68	50	562	6	100
11/09/2015 07:25	136	114	97	82	69	39	537	6	100
11/09/2015 07:30	130	111	97	88	68	45	539	6	100
11/09/2015 07:35	102	91	88	94	69	41	485	6	100
11/09/2015 07:40	110	91	86	94	64	44	489	6	100
11/09/2015 07:45	90	79	73	85	74	49	450	6	100
11/09/2015 07:50	103	105	78	79	66	46	477	6	100
11/09/2015 07:55	111	100	92	69	63	39	474	6	100
11/09/2015 08:00	100	93	78	80	63	48	462	6	100
11/09/2015 08:05	81	76	74	79	64	57	431	6	100
11/09/2015 08:10	105	94	68	84	62	47	460	6	100
11/09/2015 08:15	112	97	86	85	65	45	490	6	100
11/09/2015 08:20	108	100	85	65	62	41	461	6	100
11/09/2015 08:25	90	90	100	73	59	50	462	6	100
11/09/2015 08:30	111	85	74	74	51	44	439	6	100
11/09/2015 08:35	90	87	70	65	63	35	410	6	100
11/09/2015 08:40	113	117	90	83	62	44	509	6	100
11/09/2015 08:45	94	116	75	79	63	48	475	6	100
11/09/2015 08:50	101	106	104	81	61	49	502	6	100
11/09/2015 08:55	112	102	98	73	62	34	481	6	100
11/09/2015 09:00	103	108	76	77	68	45	477	6	100
11/09/2015 09:05	77	75	70	65	59	38	384	6	100
11/09/2015 09:10	95	95	76	88	65	48	467	6	100
11/09/2015 09:15	102	106	92	82	70	50	502	6	100
11/09/2015 09:20	85	96	80	72	72	56	461	6	100
11/09/2015 09:25	104	105	93	96	77	46	521	6	100
11/09/2015 09:30	92	100	79	93	71	56	491	6	100
11/09/2015 09:35	99	98	87	95	77	69	525	6	100
11/09/2015 09:40	87	105	94	78	70	63	497	6	100
11/09/2015 09:45	109	105	106	103	88	64	575	6	100
11/09/2015 09:50	82	84	89	84	58	53	450	6	100
11/09/2015 09:55	91	103	90	86	73	56	499	6	100
11/09/2015 10:00	92	92	74	92	82	47	479	6	100
11/09/2015 10:05	81	88	83	69	66	37	424	6	100
11/09/2015 10:10	85	88	85	78	60	51	447	6	100
11/09/2015 10:15	94	102	88	72	66	49	471	6	100
11/09/2015 10:20	86	92	93	95	72	53	491	6	100
11/09/2015 10:25	105	94	79	81	72	54	485	6	100
11/09/2015 10:30	100	105	85	84	70	53	497	6	100
11/09/2015 10:35	86	97	91	86	83	62	505	6	100
11/09/2015 10:40	95	107	85	95	81	62	525	6	100
11/09/2015 10:45	101	94	93	96	70	64	518	6	100
11/09/2015 10:50	95	99	89	91	67	72	513	6	100
11/09/2015 10:55	72	92	81	77	70	57	449	6	100
11/09/2015 11:00	72	77	79	64	65	60	417	6	100
11/09/2015 11:05	75	89	86	61	77	47	435	6	100
11/09/2015 11:10	79	83	98	77	65	66	468	6	100
11/09/2015 11:15	100	76	88	73	70	58	465	6	100
11/09/2015 11:20	95	109	97	76	73	71	521	6	100
11/09/2015 11:25	78	81	75	71	71	57	433	6	100
11/09/2015 11:30	98	92	92	91	69	63	505	6	100
11/09/2015 11:35	75	87	73	67	73	61	436	6	100
11/09/2015 11:40	95	96	82	89	77	53	492	6	100
11/09/2015 11:45	78	99	91	76	83	56	483	6	100
11/09/2015 11:50	75	77	84	79	80	68	463	6	100
11/09/2015 11:55	70	91	77	94	79	71	482	6	100
11/09/2015 12:00	87	94	79	99	68	49	476	6	100
11/09/2015 12:05	80	86	87	83	65	60	461	6	100
11/09/2015 12:10	95	96	90	90	74	50	495	6	100
11/09/2015 12:15	89	100	94	82	80	60	505	6	100
11/09/2015 12:20	81	81	81	63	72	50	428	6	100
11/09/2015 12:25	95	96	73	89	78	49	480	6	100
11/09/2015 12:30	84	105	76	69	74	62	470	6	100
11/09/2015 12:35	97	84	78	94	61	53	467	6	100
11/09/2015 12:40	88	102	100	85	74	74	523	6	100
11/09/2015 12:45	69	86	77	93	79	61	465	6	100
11/09/2015 12:50	87	81	83	83	88	47	469	6	100
11/09/2015 12:55	77	87	83	85	79	60	471	6	100
11/09/2015 13:00	84	87	85	83	68	46	453	6	100
11/09/2015 13:05	90	89	85	76	73	43	456	6	100
11/09/2015 13:10	83	88	81	77	61	65	455	6	100
11/09/2015 13:15	90	96	75	90	78	68	497	6	100
11/09/2015 13:20	74	82	74	83	75	43	431	6	100
11/09/2015 13:25	84	100	89	82	62	56	473	6	100
11/09/2015 13:30	90	104	82	79	91	59	505	6	100
11/09/2015 13:35	70	87	90	82	61	57	447	6	100
11/09/2015 13:40	94	98	84	80	90	51	497	6	100
11/09/2015 13:45	88	93	81	109	75	68	514	6	100
11/09/2015 13:50	68	91	81	72	67	50	429	6	100
11/09/2015 13:55	75	77	76	86	86	56	456	6	100
11/09/2015 14:00	86	94	67	69	70	51	437	6	100
11/09/2015 14:05	80	82	76	81	63	45	427	6	100
11/09/2015 14:10	71	97	91	73	70	57	459	6	100
11/09/2015 14:15	95	91	97	82	72	58	495	6	100
11/09/2015 14:20	85	90	75	70	73	59	452	6	100
11/09/2015 14:25	99	114	80	99	92	57	541	6	100
11/09/2015 14:30	80	85	73	73	73	69	453	6	100
11/09/2015 14:35	85	99	86	92	73	72	507	6	100
11/09/2015 14:40	90	95	99	85	82	60	511	6	100
11/09/2015 14:45	80	97	83	90	87	71	508	6	100
11/09/2015 14:50	92	104	93	98	81	59	527	6	100
11/09/2015 14:55	79	78	98	82	70	67	474	6	100
11/09/2015 15:00	89	92	99	93	95	71	539	6	100
11/09/2015 15:05	92	99	90	95	62	55	493	6	100
11/09/2015 15:10	80	96	100	105	85	56	522	6	100
11/09/2015 15:15	81	93	109	75	75	48	481	6	100
11/09/2015 15:20	81	99	98	83	80	54	495	6	100
11/09/2015 15:25	83	94	82	91	83	56	489	6	100
11/09/2015 15:30	57	76	82	78	67	63	423	6	100
11/09/2015 15:35	108	124	107	86	89	60	574	6	100
11/09/2015 15:40	107	102	97	98	79	62	545	6	100
11/09/2015 15:45	103	110	100	96	79	61	549	6	100
11/09/2015 15:50	92	105	102	99	81	56	535	6	100
11/09/2015 15:55	109	93	86	87	67	56	498	6	100
11/09/2015 16:00	101	101	100	98	68	52	520	6	100
11/09/2015 16:05	70	91	83	77	90	48	459	6	100
11/09/2015 16:10	93	103	98	76	76	61	507	6	100
11/09/2015 16:15	102	97	87	92	65	51	494	6	100
11/09/2015 16:20	82	91	76	85	84	49	467	6	100
11/09/2015 16:25	101	98	96	88	70	61	514	6	100
11/09/2015 16:30	106	96	82	90	72	46	492	6	100
11/09/2015 16:35	116	114	101	95	79	60	565	6	100
11/09/2015 16:40	93	101	105	88	64	56	507	6	100
11/09/2015 16:45	110	111	111	95	68	49	544	6	100
11/09/2015 16:50	127	126	109	99	77	55	593	6	100
11/09/2015 16:55	101	100	107	90	66	59	523	6	100
11/09/2015 17:00	114	101	95	86	72	56	524	6	100
11/09/2015 17:05	113	115	93	84	69	54	528	6	100
11/09/2015 17:10	101	114	89	92	55	54	505	6	100
11/09/2015 17:15	103	107	99	101	77	40	527	6	100
11/09/2015 17:20	119	108	104	90	78	59	558	6	100
11/09/2015 17:25	107	93	92	82	79	54	507	6	100
11/09/2015 17:30	108	85	74	65	63	71	466	6	100
11/09/2015 17:35	87	82	64	68	53	53	407	6	100
11/09/2015 17:40	111	100	81	72	75	72	511	6	100
11/09/2015 17:45	114	94	74	71	64	69	486	6	100
11/09/2015 17:50	116	93	68	62	66	62	467	6	100
11/09/2015 17:55	103	100	75	68	67	81	494	6	100
11/09/2015 18:00	118	87	71	64	49	45	434	6	100
11/09/2015 18:05	118	92	78	67	59	57	471	6	100
11/09/2015 18:10	104	93	84	68	53	47	449	6	100
11/09/2015 18:15	107	94	81	69	61	46	458	6	100
11/09/2015 18:20	108	99	76	80	64	50	477	6	100
11/09/2015 18:25	120	88	86	58	57	45	454	6	100
11/09/2015 18:30	118	95	70	76	61	58	478	6	100
11/09/2015 18:35	111	98	73	64	53	41	440	6	100
11/09/2015 18:40	112	92	80	68	51	44	447	6	100
11/09/2015 18:45	101	90	70	72	73	54	460	6	100
11/09/2015 18:50	91	75	74	68	47	38	393	6	100
11/09/2015 18:55	61	76	63	59	71	50	380	6	100
11/09/2015 19:00	52	64	68	77	63	56	380	6	100
11/09/2015 19:05	65	77	63	69	68	58	400	6	100
11/09/2015 19:10	49	62	78	88	58	50	385	6	100
11/09/2015 19:15	64	80	65	69	61	51	390	6	100
11/09/2015 19:20	49	60	63	51	54	43	320	6	100
11/09/2015 19:25	66	67	63	57	54	36	343	6	100
11/09/2015 19:30	48	56	46	53	46	33	282	6	100
11/09/2015 19:35	52	59	56	56	49	46	318	6	100
11/09/2015 19:40	47	52	56	59	57	47	318	6	100
11/09/2015 19:45	48	50	48	53	48	32	279	6	100
11/09/2015 19:50	48	54	50	48	54	45	299	6	100
11/09/2015 19:55	27	41	37	42	38	26	211	6	100
11/09/2015 20:00	31	45	39	50	37	32	234	6	100
11/09/2015 20:05	43	52	41	52	46	35	269	6	100
11/09/2015 20:10	39	51	38	44	37	46	255	6	100
11/09/2015 20:15	40	58	54	50	48	36	286	6	100
11/09/2015 20:20	39	57	53	54	52	31	286	6	100
11/09/2015 20:25	41	46	44	42	35	28	236	6	100
11/09/2015 20:30	46	51	45	43	53	32	270	6	100
11/09/2015 20:35	36	44	43	37	50	29	239	6	100
11/09/2015 20:40	33	46	39	39	49	33	239	6	100
11/09/2015 20:45	34	42	39	43	35	29	222	6	100
11/09/2015 20:50	31	47	46	44	37	32	237	6	100
11/09/2015 20:55	40	49	33	35	46	22	225	6	100
11/09/2015 21:00	31	40	42	36	30	28	207	6	100
11/09/2015 21:05	47	53	40	35	30	19	224	6	100
11/09/2015 21:10	30	38	48	43	37	27	223	6	100
11/09/2015 21:15	30	38	47	48	39	32	234	6	100
11/09/2015 21:20	31	39	34	30	38	37	209	6	100
11/09/2015 21:25	34	42	42	39	45	28	230	6	100
11/09/2015 21:30	44	41	39	33	31	30	218	6	100
11/09/2015 21:35	37	50	37	46	41	27	238	6	100
11/09/2015 21:40	16	29	29	36	37	25	172	6	100
11/09/2015 21:45	28	45	35	34	38	28	208	6	100
11/09/2015 21:50	32	39	36	32	38	22	199	6	100
11/09/2015 21:55	33	32	37	35	29	23	189	6	100
11/09/2015 22:00	23	35	36	39	30	26	189	6	100
11/09/2015 22:05	31	37	40	33	30	20	191	6	100
11/09/2015 22:10	24	29	32	36	31	25	177	6	100
11/09/2015 22:15	33	37	27	32	22	27	178	6	100
11/09/2015 22:20	21	30	21	24	27	20	143	6	100
11/09/2015 22:25	21	30	28	32	27	22	160	6	100
11/09/2015 22:30	22	25	22	15	31	23	138	6	100
11/09/2015 22:35	18	26	34	23	21	18	140	6	100
11/09/2015 22:40	15	21	17	28	26	17	124	6	100
11/09/2015 22:45	22	23	34	29	27	20	155	6	100
11/09/2015 22:50	18	20	17	17	19	26	117	6	100
11/09/2015 22:55	25	36	29	25	32	12	159	6	100
11/09/2015 23:00	21	28	21	29	35	16	150	6	100
11/09/2015 23:05	22	30	16	19	26	15	128	6	100
11/09/2015 23:10	15	24	26	25	31	21	142	6	100
11/09/2015 23:15	15	19	19	18	20	13	104	6	100
11/09/2015 23:20	10	22	21	17	19	13	102	6	100
11/09/2015 23:25	19	14	14	13	19	15	94	6	100
11/09/2015 23:30	15	14	16	16	26	18	105	6	100
11/09/2015 23:35	10	21	12	12	20	13	88	6	100
11/09/2015 23:40	16	32	18	21	14	14	115	6	100
11/09/2015 23:45	20	12	18	14	20	6	90	6	100
11/09/2015 23:50	18	19	17	17	12	14	97	6	100
11/09/2015 23:55	6	15	11	10	8	8	58	6	100
11/10/2015 00:00	9	9	15	16	16	5	70	6	100
11/10/2015 00:05	5	15	13	14	18	9	74	6	100
11/10/2015 00:10	8	13	9	9	11	6	56	6	100
11/10/2015 00:15	9	11	12	11	8	5	56	6	100
11/10/2015 00:20	6	11	13	13	16	6	65	6	100
11/10/2015 00:25	8	12	11	9	10	11	61	6	100
11/10/2015 00:30	13	15	8	12	11	7	66	6	100
11/10/2015 00:35	6	5	9	9	11	10	50	6	100
11/10/2015 00:40	6	10	8	12	16	7	59	6	100
11/10/2015 00:45	6	9	7	10	4	4	40	6	100
11/10/2015 00:50	9	12	8	10	8	4	51	6	100
11/10/2015 00:55	3	11	14	5	3	5	41	6	100
11/10/2015 01:00	3	10	9	8	6	4	40	6	100
11/10/2015 01:05	7	10	8	7	7	13	52	6	100
11/10/2015 01:10	8	8	12	6	4	3	41	6	100
11/10/2015 01:15	3	12	5	6	9	5	40	6	100
11/10/2015 01:20	7	12	9	4	7	3	42	6	100
11/10/2015 01:25	6	4	7	4	7	1	29	6	100
11/10/2015 01:30	6	6	5	3	5	4	29	6	100
11/10/2015 01:35	6	8	15	8	5	4	46	6	100
11/10/2015 01:40	13	10	13	14	7	8	65	6	100
11/10/2015 01:45	13	10	11	9	3	2	48	6	100
11/10/2015 01:50	9	9	9	5	8	4	44	6	100
11/10/2015 01:55	5	10	8	11	7	2	43	6	100
11/10/2015 02:00	3	6	8	5	3	4	29	6	100
11/10/2015 02:05	4	3	5	5	5	5	27	6	100
11/10/2015 02:10	7	7	12	11	8	6	51	6	100
11/10/2015 02:15	9	6	10	6	3	4	38	6	100
11/10/2015 02:20	7	9	8	8	9	4	45	6	100
11/10/2015 02:25	5	7	9	10	4	6	41	6	100
11/10/2015 02:30	4	3	4	6	7	9	33	6	100
11/10/2015 02:35	8	9	11	9	6	6	49	6	100
11/10/2015 02:40	7	14	14	10	5	8	58	6	100
11/10/2015 02:45	5	13	9	9	6	4	46	6	100
11/10/2015 02:50	8	13	10	14	10	4	59	6	100
11/10/2015 02:55	11	10	9	12	8	6	56	6	100
11/10/2015 03:00	11	13	8	8	5	2	47	6	100
11/10/2015 03:05	17	15	17	8	9	5	71	6	100
11/10/2015 03:10	3	16	11	13	12	3	58	6	100
11/10/2015 03:15	12	16	15	13	8	8	72	6	100
11/10/2015 03:20	9	13	19	9	6	6	62	6	100
11/10/2015 03:25	12	18	13	9	11	6	69	6	100
11/10/2015 03:30	11	18	17	9	9	5	69	6	100
11/10/2015 03:35	14	17	19	15	12	6	83	6	100
11/10/2015 03:40	17	24	16	7	14	9	87	6	100
11/10/2015 03:45	22	24	24	15	18	6	109	6	100
11/10/2015 03:50	30	25	23	11	16	5	110	6	100
11/10/2015 03:55	18	27	14	17	11	5	92	6	100
11/10/2015 04:00	23	29	19	12	16	4	103	6	100
11/10/2015 04:05	27	28	25	20	13	5	118	6	100
11/10/2015 04:10	38	34	22	20	18	10	142	6	100
11/10/2015 04:15	44	40	32	20	23	6	165	6	100
11/10/2015 04:20	58	44	38	30	18	9	197	6	100
11/10/2015 04:25	46	51	37	31	23	12	200	6	100
11/10/2015 04:30	48	49	44	41	28	16	226	6	100
11/10/2015 04:35	56	61	46	39	15	10	227	6	100
11/10/2015 04:40	85	75	64	40	37	19	320	6	100
11/10/2015 04:45	79	76	55	52	32	15	309	6	100
11/10/2015 04:50	74	64	55	52	33	27	305	6	100
11/10/2015 04:55	105	88	71	56	23	21	364	6	100
11/10/2015 05:00	103	86	67	63	34	19	372	6	100
11/10/2015 05:05	127	94	79	78	50	28	456	6	100
11/10/2015 05:10	127	113	96	71	58	37	502	6	100
11/10/2015 05:15	163	142	112	107	67	38	629	6	100
11/10/2015 05:20	174	141	111	90	80	53	649	6	100
11/10/2015 05:25	175	148	122	105	72	59	681	6	100
11/10/2015 05:30	164	145	118	121	82	73	703	6	100
11/10/2015 05:35	127	117	111	122	96	90	663	6	100
11/10/2015 05:40	126	114	95	116	106	114	671	6	100
11/10/2015 05:45	115	107	87	100	107	109	625	6	100
11/10/2015 05:50	108	99	59	95	104	111	576	6	100
11/10/2015 05:55	91	90	73	75	83	98	510	6	100
11/10/2015 06:00	100	96	80	85	82	76	519	6	100
11/10/2015 06:05	95	91	80	83	72	62	483	6	100
11/10/2015 06:10	111	100	100	98	65	48	522	6	100
11/10/2015 06:15	111	104	91	87	62	46	501	6	100
11/10/2015 06:20	112	109	100	87	52	43	503	6	100
11/10/2015 06:25	104	107	82	78	56	37	464	6	100
11/10/2015 06:30	125	117	104	84	52	34	516	6	100
11/10/2015 06:35	121	123	107	98	64	46	559	6	100
11/10/2015 06:40	126	106	93	95	67	51	538	6	100
11/10/2015 06:45	119	116	104	100	75	44	558	6	100
11/10/2015 06:50	119	113	109	87	66	43	537	6	100
11/10/2015 06:55	104	107	108	97	64	42	522	6	100
11/10/2015 07:00	125	135	117	82	68	45	572	6	100
11/10/2015 07:05	119	129	109	82	71	45	555	6	100
11/10/2015 07:10	129	118	114	99	73	42	575	6	100
11/10/2015 07:15	117	139	112	100	66	55	589	6	100
11/10/2015 07:20	143	139	126	90	75	48	621	6	100
11/10/2015 07:25	114	116	110	90	46	41	517	6	100
11/10/2015 07:30	134	130	110	89	75	47	585	6	100
11/10/2015 07:35	139	137	119	95	73	55	618	6	100
11/10/2015 07:40	134	137	120	85	75	36	587	6	100
11/10/2015 07:45	128	117	97	70	56	34	502	6	100
11/10/2015 07:50	139	144	116	92	65	63	619	6	100
11/10/2015 07:55	124	112	100	93	69	46	544	6	100
11/10/2015 08:00	102	92	75	81	68	61	479	6	100
11/10/2015 08:05	103	100	93	90	66	49	501	6	100
11/10/2015 08:10	99	113	94	69	62	51	488	6	100
11/10/2015 08:15	117	107	111	88	55	40	518	6	100
11/10/2015 08:20	105	125	102	87	67	51	537	6	100
11/10/2015 08:25	124	127	94	80	60	45	530	6	100
11/10/2015 08:30	114	108	89	85	65	48	509	6	100
11/10/2015 08:35	124	108	88	81	66	46	513	6	100
11/10/2015 08:40	104	107	89	76	72	40	488	6	100
11/10/2015 08:45	105	88	75	69	57	35	429	6	100
11/10/2015 08:50	101	114	88	86	68	48	505	6	100
11/10/2015 08:55	111	116	99	97	70	60	553	6	100
11/10/2015 09:00	95	87	79	70	66	57	454	6	100
11/10/2015 09:05	91	96	83	77	69	49	465	6	100
11/10/2015 09:10	104	103	90	93	66	54	510	6	100
11/10/2015 09:15	95	122	95	99	69	53	533	6	100
11/10/2015 09:20	89	100	97	86	68	52	492	6	100
11/10/2015 09:25	116	112	95	82	66	56	527	6	100
11/10/2015 09:30	97	119	88	89	84	52	529	6	100
11/10/2015 09:35	100	105	101	96	68	49	519	6	100
11/10/2015 09:40	111	111	103	94	81	57	557	6	100
11/10/2015 09:45	85	102	94	82	73	57	493	6	100
11/10/2015 09:50	111	109	81	67	65	53	486	6	100
11/10/2015 09:55	95	100	86	77	63	66	487	6	100
11/10/2015 10:00	104	109	96	88	75	53	525	6	100
11/10/2015 10:05	98	114	100	78	60	46	496	6	100
11/10/2015 10:10	107	94	83	85	65	54	488	6	100
11/10/2015 10:15	87	96	92	76	54	52	457	6	100
11/10/2015 10:20	99	107	100	95	71	62	534	6	100
11/10/2015 10:25	81	96	86	69	72	48	452	6	100
11/10/2015 10:30	86	92	81	79	81	63	482	6	100
11/10/2015 10:35	92	110	90	76	65	51	484	6	100
11/10/2015 10:40	89	114	105	98	86	53	545	6	100
11/10/2015 10:45	100	105	91	93	84	66	539	6	100
11/10/2015 10:50	92	103	97	74	74	56	496	6	100
11/10/2015 10:55	98	96	87	78	68	45	472	6	100
11/10/2015 11:00	93	97	84	93	72	61	500	6	100
11/10/2015 11:05	87	93	82	84	74	54	474	6	100
11/10/2015 11:10	97	109	90	97	78	62	533	6	100
11/10/2015 11:15	92	83	82	69	67	52	445	6	100
11/10/2015 11:20	88	89	83	83	77	51	471	6	100
11/10/2015 11:25	77	93	80	83	74	49	456	6	100
11/10/2015 11:30	95	94	90	88	73	60	500	6	100
11/10/2015 11:35	87	93	89	85	85	71	510	6	100
11/10/2015 11:40	81	113	90	90	66	64	504	6	100
11/10/2015 11:45	97	98	82	93	78	60	508	6	100
11/10/2015 11:50	93	87	92	88	101	76	537	6	100
11/10/2015 11:55	94	90	93	89	76	59	501	6	100
11/10/2015 12:00	82	88	84	84	85	61	484	6	100
11/10/2015 12:05	82	88	92	94	76	67	499	6	100
11/10/2015 12:10	80	94	100	77	79	61	491	6	100
11/10/2015 12:15	84	95	76	72	85	70	482	6	100
11/10/2015 12:20	106	102	84	89	76	53	510	6	100
11/10/2015 12:25	93	102	97	93	88	59	532	6	100
11/10/2015 12:30	93	82	90	80	72	59	476	6	100
11/10/2015 12:35	83	87	80	89	67	46	452	6	100
11/10/2015 12:40	101	95	98	102	73	73	542	6	100
11/10/2015 12:45	100	91	100	98	90	74	553	6	100
11/10/2015 12:50	95	86	86	100	64	62	493	6	100
11/10/2015 12:55	82	99	85	90	72	72	500	6	100
11/10/2015 13:00	69	87	96	71	74	61	458	6	100
11/10/2015 13:05	92	94	96	91	79	45	497	6	100
11/10/2015 13:10	84	96	102	101	71	57	511	6	100
11/10/2015 13:15	100	95	86	99	81	68	529	6	100
11/10/2015 13:20	86	95	87	93	92	61	514	6	100
11/10/2015 13:25	99	105	98	85	80	60	527	6	100
11/10/2015 13:30	64	91	85	96	72	51	459	6	100
11/10/2015 13:35	86	98	84	95	84	57	504	6	100
11/10/2015 13:40	74	96	103	97	82	57	509	6	100
11/10/2015 13:45	95	98	93	88	67	56	497	6	100
11/10/2015 13:50	68	86	82	72	73	51	432	6	100
11/10/2015 13:55	82	91	82	87	66	54	462	6	100
11/10/2015 14:00	89	102	94	89	73	70	517	6	100
11/10/2015 14:05	80	97	93	84	90	58	502	6	100
11/10/2015 14:10	80	103	108	74	82	72	519	6	100
11/10/2015 14:15	78	96	89	83	79	70	495	6	100
11/10/2015 14:20	85	98	83	91	81	60	498	6	100
11/10/2015 14:25	94	112	98	91	86	68	549	6	100
11/10/2015 14:30	94	92	91	90	90	64	521	6	100
11/10/2015 14:35	85	102	85	106	77	53	508	6	100
11/10/2015 14:40	83	116	108	95	84	60	546	6	100
11/10/2015 14:45	87	107	99	103	90	62	548	6	100
11/10/2015 14:50	100	108	94	107	74	61	544	6	100
11/10/2015 14:55	83	90	88	90	73	51	475	6	100
11/10/2015 15:00	93	109	99	95	82	67	545	6	100
11/10/2015 15:05	85	101	96	102	68	69	521	6	100
11/10/2015 15:10	78	98	94	104	74	71	519	6	100
