5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	74.8	71	67.4	62.8	69.7	4	100
11/02/2015 00:05	74.9	71.1	67.5	63	69.1	4	100
11/02/2015 00:10	74.8	71.1	66.6	62.8	69	4	100
11/02/2015 00:15	75	71	67.2	62.8	69.8	4	100
11/02/2015 00:20	75.2	71	66.6	62.3	69.7	4	100
11/02/2015 00:25	75.1	70.4	66.9	62.7	69.3	4	100
11/02/2015 00:30	74.9	70.9	66.8	62.2	69.1	4	100
11/02/2015 00:35	75	70.9	66.4	62.5	69.2	4	100
11/02/2015 00:40	75	70.6	66.1	62.8	69.5	4	100
11/02/2015 00:45	74.6	70.8	64.9	62.6	68.3	4	100
11/02/2015 00:50	74.7	70.7	65.7	62.5	68.7	4	100
11/02/2015 00:55	74.8	70.9	66.3	61.8	68.9	4	100
11/02/2015 01:00	74.8	71	66.9	62.1	68.9	4	100
11/02/2015 01:05	74.7	71.1	67.6	61.8	68.9	4	100
11/02/2015 01:10	74.8	71.2	67.8	62.4	70.1	4	100
11/02/2015 01:15	74.8	71	66.7	62.9	68.4	4	100
11/02/2015 01:20	74.9	71.3	67.4	62.6	68.4	4	100
11/02/2015 01:25	74.7	71.1	67.1	62.2	69	4	100
11/02/2015 01:30	74.7	71.3	67.7	62.2	69.2	4	100
11/02/2015 01:35	74.8	71	67.4	62.9	68.9	4	100
11/02/2015 01:40	74.9	71	67.9	61.1	69.2	4	100
11/02/2015 01:45	74.8	71.2	67	62.2	68.6	4	100
11/02/2015 01:50	74.7	71.2	67.8	61.8	69.1	4	100
11/02/2015 01:55	74.8	71.1	68.1	61.8	70.5	4	100
11/02/2015 02:00	74.8	71.1	66.6	62.6	69.4	4	100
11/02/2015 02:05	74.8	70.9	64.8	62.5	68.9	4	100
11/02/2015 02:10	74.8	70.9	66.1	60.8	66.9	4	100
11/02/2015 02:15	74.8	70.9	66.5	62.2	67	4	100
11/02/2015 02:20	74.7	70.9	67.1	62.6	69.9	4	100
11/02/2015 02:25	74.7	70.8	65.9	62.6	67.9	4	100
11/02/2015 02:30	74.8	70.9	67.3	62.9	69.7	4	100
11/02/2015 02:35	74.8	70.9	67.5	62.6	68.2	4	100
11/02/2015 02:40	74.8	70.9	67.1	61.8	68.7	4	100
11/02/2015 02:45	74.9	71	67	61.4	68.3	4	100
11/02/2015 02:50	74.7	70.9	67.3	62.5	68.9	4	100
11/02/2015 02:55	74.7	70.9	67.7	62.2	68.2	4	100
11/02/2015 03:00	74.7	70.7	66.3	62.3	68.5	4	100
11/02/2015 03:05	74.4	71	56	59.6	65.4	4	100
11/02/2015 03:10	74.6	71	61	60.8	66.9	4	100
11/02/2015 03:15	74.7	70.6	63	61.3	67.6	4	100
11/02/2015 03:20	74.9	70.1	66	60.4	68.7	4	100
11/02/2015 03:25	74.8	70.4	69	61.5	69.3	4	100
11/02/2015 03:30	74.7	70.7	66.6	61.1	69.3	4	100
11/02/2015 03:35	74.8	70.8	62.3	61.6	68.5	4	100
11/02/2015 03:40	74.6	70.5	65.1	62.7	69.4	4	100
11/02/2015 03:45	74.6	70.5	67	60.5	68.4	4	100
11/02/2015 03:50	74.9	70.1	61.9	58.5	67	4	100
11/02/2015 03:55	74.8	70.4	59.6	60.5	66.9	4	100
11/02/2015 04:00	75.2	71.2	62.1	59.6	68.3	4	100
11/02/2015 04:05	74.6	71.8	66.3	60.1	69.7	4	100
11/02/2015 04:10	74.6	72.3	71.4	61.2	71.5	4	100
11/02/2015 04:15	75.2	71.1	71	60.8	71	4	100
11/02/2015 04:20	75.1	71.5	70.6	61.2	70.9	4	100
11/02/2015 04:25	75.3	71.6	70.3	62.2	71.5	4	100
11/02/2015 04:30	75.9	70.8	72.3	60.4	71.3	4	100
11/02/2015 04:35	76.3	69.3	74.7	61.6	72	4	100
11/02/2015 04:40	76	70.2	75.4	60.6	72	4	100
11/02/2015 04:45	75	70.5	77.4	66.2	72.9	4	100
11/02/2015 04:50	74.3	71.4	77.4	70	73.5	4	100
11/02/2015 04:55	74.9	70.7	75.7	68.1	72.9	4	100
11/02/2015 05:00	83	77	77.4	70.3	78.4	4	100
11/02/2015 05:05	84.8	79.7	77.4	65.3	79.1	4	100
11/02/2015 05:10	84.8	79.4	75.4	68.7	79.1	4	100
11/02/2015 05:15	84.4	79.2	77.4	68.6	79.3	4	100
11/02/2015 05:20	84.3	77.4	77.4	66.2	78.3	4	100
11/02/2015 05:25	82.2	76.6	72.7	68.2	76.1	4	100
11/02/2015 05:30	78.4	73.9	69.9	66.1	73	4	100
11/02/2015 05:35	53.2	55.8	57.6	56.5	55.7	4	100
11/02/2015 05:40	43.2	43.1	46.8	47	44.9	4	100
11/02/2015 05:45	42.7	37.2	42.5	39.4	40.5	4	100
11/02/2015 05:50	34.3	26.9	28.9	29.1	30.1	4	100
11/02/2015 05:55	26.9	24.1	25.9	24.7	25.4	4	100
11/02/2015 06:00	21.3	19.4	19.6	19.7	20	4	100
11/02/2015 06:05	20.3	16.9	16.4	15.1	17.3	4	100
11/02/2015 06:10	15.6	14.2	12.9	12.2	13.8	4	100
11/02/2015 06:15	14.4	14	11.1	9.8	12.6	4	100
11/02/2015 06:20	12	12.5	10.3	7.3	10.9	4	100
11/02/2015 06:25	10.6	10.2	8	6	9	4	100
11/02/2015 06:30	9.6	10.2	8.3	6.7	8.8	4	100
11/02/2015 06:35	8.4	8.2	6.6	5.6	7.4	4	100
11/02/2015 06:40	7.2	7.8	6.4	5.4	6.8	4	100
11/02/2015 06:45	8	8.1	7	6.6	7.4	4	100
11/02/2015 06:50	7.2	7.5	6.2	5.9	6.7	4	100
11/02/2015 06:55	6	7.1	5.5	5	6	4	100
11/02/2015 07:00	5.1	6.1	4.9	4.6	5.2	4	100
11/02/2015 07:05	5	5.7	4.7	4.7	5.1	4	100
11/02/2015 07:10	5.1	5.1	4.4	4.6	4.8	4	100
11/02/2015 07:15	4.6	4.7	4.2	3.8	4.4	4	100
11/02/2015 07:20	4.5	5.4	4.2	3.7	4.5	4	100
11/02/2015 07:25	4.7	5.6	4.1	4.2	4.7	4	100
11/02/2015 07:30	4.3	4.9	4.2	3.6	4.3	4	100
11/02/2015 07:35	3.7	4.7	3.9	4	4.1	4	100
11/02/2015 07:40	6.3	6.4	4.7	5	5.7	4	100
11/02/2015 07:45	6.2	6.4	4.7	3.9	5.5	4	100
11/02/2015 07:50	5.3	5.8	4.1	3.4	4.8	4	100
11/02/2015 07:55	5.8	8.3	4.7	4.5	6	4	100
11/02/2015 08:00	4.9	7.9	5.1	4.8	5.8	4	100
11/02/2015 08:05	6	8.8	6.7	6.6	7.1	4	100
11/02/2015 08:10	5.3	8.3	5.6	5.8	6.4	4	100
11/02/2015 08:15	5.3	7.8	5.9	6.4	6.4	4	100
11/02/2015 08:20	4.7	6.9	5.1	5.2	5.5	4	100
11/02/2015 08:25	5.4	8.8	5.9	6	6.7	4	100
11/02/2015 08:30	5.2	8.2	5.3	5.8	6.2	4	100
11/02/2015 08:35	4.9	7.1	5.6	5.3	5.7	4	100
11/02/2015 08:40	4.7	6.2	5.1	6.1	5.6	4	100
11/02/2015 08:45	4.4	6.1	5.6	5.9	5.6	4	100
11/02/2015 08:50	3.8	5.7	5.6	5.6	5.3	4	100
11/02/2015 08:55	3.8	5.1	5.2	6.9	5.4	4	100
11/02/2015 09:00	3.5	4.6	6.1	9.2	6.3	4	100
11/02/2015 09:05	4	5.7	6.1	9.1	6.5	4	100
11/02/2015 09:10	4.1	4.9	5.7	8.4	6	4	100
11/02/2015 09:15	4.5	5.7	7.9	11.1	7.6	4	100
11/02/2015 09:20	7.5	14.2	19.3	24	16.2	4	100
11/02/2015 09:25	25.2	29.5	31.5	35	30.2	4	100
11/02/2015 09:30	20	21.6	18.9	24	21.2	4	100
11/02/2015 09:35	33.1	30.3	19	27.4	27.6	4	100
11/02/2015 09:40	49.7	46.7	35.5	39.7	43.3	4	100
11/02/2015 09:45	53.8	51.9	38.3	40.2	47	4	100
11/02/2015 09:50	57.8	56	35.7	39	49.2	4	100
11/02/2015 09:55	65	61.4	45.1	47.2	55.2	4	100
11/02/2015 10:00	68.8	64.2	52.3	49.5	60	4	100
11/02/2015 10:05	69.3	65	51.4	50.4	59.5	4	100
11/02/2015 10:10	71.9	68.4	54.4	51.1	63.2	4	100
11/02/2015 10:15	72.1	68.2	50.6	53.7	62.1	4	100
11/02/2015 10:20	71.1	67.3	49.1	52.6	61.3	4	100
11/02/2015 10:25	73.3	68.7	51.1	54.9	63	4	100
11/02/2015 10:30	74	68.2	53.9	52.5	63	4	100
11/02/2015 10:35	72.7	69	55.1	54.1	63.5	4	100
11/02/2015 10:40	72.1	68	54.3	50.7	62.3	4	100
11/02/2015 10:45	72	68.7	51	54.8	62.6	4	100
11/02/2015 10:50	72.4	68.1	50.1	53.2	61.5	4	100
11/02/2015 10:55	72.6	67.4	51.3	53.5	61.8	4	100
11/02/2015 11:00	71.6	68.4	52.6	53.9	62.4	4	100
11/02/2015 11:05	71.8	67.9	54.6	53.3	63.2	4	100
