5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Lane 4 Speed (mph)	Lane 5 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/02/2015 00:00	76.5	74	72	69.2	64.5	72.9	5	0
11/02/2015 00:05	76.5	73.7	70	67.6	64.6	71.8	5	0
11/02/2015 00:10	76.4	73.6	71.9	68.8	64.5	72.5	5	0
11/02/2015 00:15	75.5	73.2	70.4	69.2	64.5	72.1	5	0
11/02/2015 00:20	75.9	73.3	70.7	69.7	64.5	72.1	5	0
11/02/2015 00:25	76.8	74	72.2	69.4	64.4	73.2	5	0
11/02/2015 00:30	76.3	73.8	72.7	68.9	64.3	73.3	5	0
11/02/2015 00:35	75.8	73.5	72.9	68.8	64.3	72.8	5	0
11/02/2015 00:40	76.2	73.6	71.4	69.4	64.5	72.6	5	0
11/02/2015 00:45	76.3	74	72.3	69.8	64.4	73.2	5	0
11/02/2015 00:50	76.5	74	72.4	69.6	64.4	73.2	5	0
11/02/2015 00:55	76.7	73.9	71.5	69.1	64.4	72.6	5	0
11/02/2015 01:00	73.7	71.3	69.3	66.6	62.1	69.3	5	0
11/02/2015 01:05	73.8	71.4	69.4	66.7	62.2	69.4	5	0
11/02/2015 01:10	76.5	74	72	69.2	64.5	74.2	5	0
11/02/2015 01:15	76.5	74	72	69.2	64.5	72.8	5	0
11/02/2015 01:20	76.5	73.8	71.5	69	64.4	73	5	0
11/02/2015 01:25	76.5	73.6	72.2	69.1	64.6	73.1	5	0
11/02/2015 01:30	76.5	73.9	70.3	69.2	64.5	72.6	5	0
11/02/2015 01:35	76.5	73.9	70.4	69	64.5	72.4	5	0
11/02/2015 01:40	76.3	73.9	70	69.1	64.3	72.1	5	0
11/02/2015 01:45	76.3	73.6	70	68.3	64.2	71.4	5	0
11/02/2015 01:50	76.3	73.9	71.3	67.6	64.2	72.1	5	0
11/02/2015 01:55	76.3	73.8	70.7	68.9	64.4	72.1	5	0
11/02/2015 02:00	76.5	74	71.2	68.8	64.5	72.5	5	0
11/02/2015 02:05	76.4	73.8	70.8	68.1	64.5	71.9	5	0
11/02/2015 02:10	76.4	73.8	70.5	68.8	64.3	72.6	5	0
11/02/2015 02:15	76.4	73.5	70.1	68.5	64.5	71.2	5	0
11/02/2015 02:20	76.5	73.5	71.2	69	64.6	72.3	5	0
11/02/2015 02:25	76.4	73.3	71.9	68.4	64.7	72.6	5	0
11/02/2015 02:30	76.3	73.7	71.3	68	64.5	71.8	5	0
11/02/2015 02:35	76.4	73.4	71	69.5	64.4	72.3	5	0
11/02/2015 02:40	76.3	73.5	72.2	69.1	64.2	72.3	5	0
11/02/2015 02:45	76.4	73.6	71.2	68.6	64.2	72.5	5	0
11/02/2015 02:50	76.3	73.7	70.2	69.4	64.3	72.6	5	0
11/02/2015 02:55	76.3	73.6	70.6	68.6	64.4	72.2	5	0
11/02/2015 03:00	76.4	73.8	69.2	68.1	64.3	71.9	5	0
11/02/2015 03:05	76.3	73.6	71.2	68.1	64	72.1	5	0
11/02/2015 03:10	76.3	73.7	70.4	67.9	64.2	72.1	5	0
11/02/2015 03:15	76.2	72.8	71.6	68.2	64	72.7	5	0
11/02/2015 03:20	76.3	73.1	68.2	68.1	63.9	71.2	5	0
11/02/2015 03:25	76.5	73.2	68.9	67.2	64.2	71.3	5	0
11/02/2015 03:30	76.3	73.5	71.1	67.2	64.3	71.2	5	0
11/02/2015 03:35	76.4	73.7	72.1	68.7	63.9	72.5	5	0
11/02/2015 03:40	76.4	73.6	69.6	68.3	64.3	72	5	0
