5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	22	37	42	38	20	159	5	100
11/09/2015 00:05	18	44	40	31	17	150	5	100
11/09/2015 00:10	12	38	49	38	29	166	5	100
11/09/2015 00:15	15	34	35	31	23	138	5	100
11/09/2015 00:20	18	35	41	31	17	142	5	100
11/09/2015 00:25	8	28	47	31	16	130	5	100
11/09/2015 00:30	9	37	48	33	16	143	5	100
11/09/2015 00:35	12	34	34	30	15	125	5	100
11/09/2015 00:40	13	29	32	33	9	116	5	100
11/09/2015 00:45	12	32	43	33	10	130	5	100
11/09/2015 00:50	16	28	33	26	10	113	5	100
11/09/2015 00:55	16	27	29	30	12	114	5	100
11/09/2015 01:00	6	23	24	22	12	87	5	100
11/09/2015 01:05	10	22	35	28	12	107	5	100
11/09/2015 01:10	10	14	27	32	6	89	5	100
11/09/2015 01:15	12	15	22	20	11	80	5	100
11/09/2015 01:20	11	18	22	17	17	85	5	100
11/09/2015 01:25	12	15	30	20	8	85	5	100
11/09/2015 01:30	7	12	24	26	10	79	5	100
11/09/2015 01:35	7	15	19	19	12	72	5	100
11/09/2015 01:40	6	12	13	13	10	54	5	100
11/09/2015 01:45	9	11	16	22	13	71	5	100
11/09/2015 01:50	15	10	13	13	16	67	5	100
11/09/2015 01:55	12	9	18	15	10	64	5	100
11/09/2015 02:00	5	11	24	19	8	67	5	100
11/09/2015 02:05	10	8	12	16	11	57	5	100
11/09/2015 02:10	4	9	12	16	10	51	5	100
11/09/2015 02:15	6	3	17	18	5	49	5	100
11/09/2015 02:20	5	12	13	10	9	49	5	100
11/09/2015 02:25	8	6	8	16	10	48	5	100
11/09/2015 02:30	5	5	13	13	9	45	5	100
11/09/2015 02:35	4	6	11	11	12	44	5	100
11/09/2015 02:40	7	9	11	16	11	54	5	100
11/09/2015 02:45	5	6	14	17	15	57	5	100
11/09/2015 02:50	7	7	16	13	11	54	5	100
11/09/2015 02:55	10	4	12	15	9	50	5	100
11/09/2015 03:00	14	8	13	9	6	50	5	100
11/09/2015 03:05	14	10	11	15	10	60	5	100
11/09/2015 03:10	10	8	18	16	14	66	5	100
11/09/2015 03:15	7	10	16	18	12	63	5	100
11/09/2015 03:20	12	3	14	13	16	58	5	100
11/09/2015 03:25	10	7	12	12	8	49	5	100
11/09/2015 03:30	13	10	16	18	15	72	5	100
11/09/2015 03:35	11	8	15	16	12	62	5	100
11/09/2015 03:40	15	9	18	8	13	63	5	100
11/09/2015 03:45	10	11	13	15	7	56	5	100
11/09/2015 03:50	12	5	14	20	12	63	5	100
11/09/2015 03:55	17	7	20	23	14	81	5	100
11/09/2015 04:00	20	14	18	21	12	85	5	100
11/09/2015 04:05	12	16	24	20	11	83	5	100
11/09/2015 04:10	19	15	19	21	19	93	5	100
11/09/2015 04:15	23	13	24	29	19	108	5	100
11/09/2015 04:20	14	21	32	27	24	118	5	100
11/09/2015 04:25	23	22	33	36	26	140	5	100
11/09/2015 04:30	38	20	25	22	23	128	5	100
11/09/2015 04:35	42	34	43	34	32	185	5	100
11/09/2015 04:40	49	28	46	38	29	190	5	100
11/09/2015 04:45	33	37	49	47	38	204	5	100
11/09/2015 04:50	47	37	56	45	33	218	5	100
11/09/2015 04:55	31	25	46	34	21	157	5	100
11/09/2015 05:00	36	51	56	45	30	218	5	100
11/09/2015 05:05	46	50	65	49	27	237	5	100
11/09/2015 05:10	56	47	59	60	39	261	5	100
11/09/2015 05:15	63	78	67	54	39	301	5	100
11/09/2015 05:20	72	77	79	78	43	349	5	100
11/09/2015 05:25	86	81	81	77	51	376	5	100
11/09/2015 05:30	80	98	90	86	56	410	5	100
11/09/2015 05:35	108	95	106	100	63	472	5	100
11/09/2015 05:40	110	118	101	97	73	499	5	100
11/09/2015 05:45	110	130	115	94	70	519	5	100
11/09/2015 05:50	139	117	109	105	70	540	5	100
11/09/2015 05:55	111	126	111	109	69	526	5	100
11/09/2015 06:00	124	151	120	116	59	570	5	100
11/09/2015 06:05	133	152	109	109	69	572	5	100
11/09/2015 06:10	143	143	108	116	65	575	5	100
11/09/2015 06:15	126	167	143	130	76	642	5	100
11/09/2015 06:20	151	155	116	113	81	616	5	100
11/09/2015 06:25	157	130	117	112	81	597	5	100
11/09/2015 06:30	170	148	127	133	72	650	5	100
11/09/2015 06:35	158	151	115	120	82	626	5	100
11/09/2015 06:40	138	165	132	116	96	647	5	100
11/09/2015 06:45	143	163	136	145	88	675	5	100
11/09/2015 06:50	148	158	126	129	87	648	5	100
11/09/2015 06:55	155	151	125	134	76	641	5	100
11/09/2015 07:00	148	163	130	122	83	646	5	100
11/09/2015 07:05	154	165	140	125	87	671	5	100
11/09/2015 07:10	159	173	144	132	97	705	5	100
11/09/2015 07:15	146	168	151	132	104	701	5	100
11/09/2015 07:20	154	179	142	138	119	732	5	100
11/09/2015 07:25	138	164	164	157	99	722	5	100
11/09/2015 07:30	151	193	158	144	120	766	5	100
11/09/2015 07:35	150	187	154	163	105	759	5	100
11/09/2015 07:40	135	176	143	157	103	714	5	100
11/09/2015 07:45	153	127	133	170	115	698	5	100
11/09/2015 07:50	144	121	119	169	118	671	5	100
11/09/2015 07:55	144	99	102	130	103	578	5	100
11/09/2015 08:00	151	92	94	135	109	581	5	100
11/09/2015 08:05	150	102	109	141	117	619	5	100
11/09/2015 08:10	147	132	134	163	128	704	5	100
11/09/2015 08:15	145	95	101	151	120	612	5	100
11/09/2015 08:20	145	149	142	152	89	677	5	100
11/09/2015 08:25	156	165	152	122	85	680	5	100
11/09/2015 08:30	158	191	146	130	89	714	5	100
11/09/2015 08:35	148	161	143	130	79	661	5	100
11/09/2015 08:40	146	181	142	126	82	677	5	100
11/09/2015 08:45	136	163	129	127	89	644	5	100
11/09/2015 08:50	137	142	128	117	77	601	5	100
11/09/2015 08:55	125	147	124	102	72	570	5	100
11/09/2015 09:00	151	158	129	121	77	636	5	100
11/09/2015 09:05	120	154	124	92	80	570	5	100
11/09/2015 09:10	125	139	107	103	60	534	5	100
11/09/2015 09:15	139	141	123	92	64	559	5	100
11/09/2015 09:20	101	143	126	106	71	547	5	100
11/09/2015 09:25	116	136	130	113	62	557	5	100
11/09/2015 09:30	100	142	118	106	63	529	5	100
11/09/2015 09:35	126	133	114	91	85	549	5	100
11/09/2015 09:40	105	136	127	110	82	560	5	100
11/09/2015 09:45	125	115	104	93	67	504	5	100
11/09/2015 09:50	105	141	128	96	80	550	5	100
11/09/2015 09:55	113	110	114	93	75	505	5	100
11/09/2015 10:00	123	116	113	98	64	514	5	100
11/09/2015 10:05	112	135	117	90	67	521	5	100
11/09/2015 10:10	104	136	123	98	67	528	5	100
11/09/2015 10:15	107	142	132	106	74	561	5	100
11/09/2015 10:20	109	122	128	101	62	522	5	100
11/09/2015 10:25	121	162	121	102	70	576	5	100
11/09/2015 10:30	106	127	116	96	55	500	5	100
11/09/2015 10:35	115	138	116	90	73	532	5	100
