5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Lane 6 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 02:45	1.29	.66	.45	.67	.2	.43	.62	6	0
11/02/2015 02:50	1.76	1.2	.76	1	.15	.41	.88	6	0
11/02/2015 02:55	1.15	1.14	.6	1.12	.18	.4	.77	6	0
11/02/2015 03:00	1.04	.93	.45	.66	.17	.4	.61	6	0
11/02/2015 03:05	1.42	1.3	.89	.86	.1	.42	.83	6	0
11/02/2015 03:10	1.61	.97	.76	.71	.07	.42	.76	6	0
11/02/2015 03:15	1.4	1.33	.74	.95	.14	.45	.83	6	0
11/02/2015 03:20	1.34	1.14	.82	.9	.27	.45	.82	6	0
11/02/2015 03:25	1.48	1.14	.75	1.24	.29	.47	.9	6	0
11/02/2015 03:30	1.46	1.16	.71	1.25	.46	.49	.92	6	0
11/02/2015 03:35	1.6	1.51	.87	1.11	.37	.52	1	6	0
11/02/2015 03:40	1.81	1.82	1.02	1.83	.33	.55	1.23	6	0
11/02/2015 03:45	2.3	2.28	.88	1.95	1.02	.56	1.5	6	0
11/02/2015 03:50	2.69	1.9	1.12	1.31	.9	.56	1.41	6	0
11/02/2015 03:55	2.71	2.1	1	1.8	.46	.56	1.44	6	0
11/02/2015 04:00	2.68	1.75	.72	1.2	.33	.58	1.21	6	0
11/02/2015 04:05	2.56	1.96	1.3	1.17	.48	.62	1.35	6	0
11/02/2015 04:10	2.93	2.59	1.23	1.49	.39	.69	1.55	6	0
11/02/2015 04:15	3.83	2.36	1.63	1.78	.21	.73	1.76	6	0
11/02/2015 04:20	4.86	3.66	1.93	1.87	1.33	.8	2.41	6	0
11/02/2015 04:25	5.02	3.91	1.94	1.79	.76	.89	2.39	6	0
11/02/2015 04:30	5.3	3.81	1.72	3.07	1.13	.99	2.67	6	0
11/02/2015 04:35	6.76	4.42	2.32	2.13	.58	1.08	2.88	6	0
11/02/2015 04:40	7.35	4.34	2.35	2.8	1.38	1.17	3.23	6	0
11/02/2015 04:45	6.86	4.23	2.37	2.69	1.42	1.21	3.13	6	0
11/02/2015 04:50	7.33	4.9	2.65	3.79	1.41	1.21	3.55	6	0
11/02/2015 04:55	7.48	4.44	2.69	2.97	1.81	1.28	3.44	6	0
11/02/2015 05:00	7.4	4.78	2.58	3.66	1.59	1.36	3.56	6	0
11/02/2015 05:05	9.34	5.47	3.27	3.38	1.46	1.52	4.07	6	0
11/02/2015 05:10	10.52	5.61	3.4	4.79	2.72	1.73	4.79	6	0
11/02/2015 05:15	10.95	6.6	3.48	4.66	2.27	1.96	4.99	6	0
11/02/2015 05:20	13.4	6.73	4	4.12	2.3	2.2	5.46	6	0
11/02/2015 05:25	15.47	7.68	4.4	5.65	2.79	2.43	6.4	6	0
11/02/2015 05:30	16.46	9.53	4.78	7.68	3.63	2.73	7.47	6	0
11/02/2015 05:35	17.01	9.19	5.78	6.13	3.37	3.01	7.41	6	0
11/02/2015 05:40	16.96	9.2	5.32	7.18	3.55	3.19	7.57	6	0
11/02/2015 05:45	17.1	9.25	5.52	7.17	3.5	3.36	7.65	6	0
11/02/2015 05:50	17.78	8.98	5.61	6.99	3.4	3.33	7.68	6	0
11/02/2015 05:55	16.75	8.57	5.5	5.78	3.62	3.27	7.25	6	0
11/02/2015 06:00	14.44	8.62	5.63	5.76	3.54	3.16	6.86	6	0
11/02/2015 06:05	16.06	8.45	5.15	5.79	3.33	3.39	7.03	6	0
11/02/2015 06:10	15.92	8.26	5.27	6.26	3.57	3.63	7.15	6	0
11/02/2015 06:15	15.9	7.74	5.44	5.23	3.26	3.84	6.9	6	0
11/02/2015 06:20	14.55	7.46	4.78	6.85	2.84	3.98	6.74	6	0
11/02/2015 06:25	15.12	8.4	4.92	6.26	2.82	4.12	6.94	6	0
11/02/2015 06:30	15.9	8.89	5.71	6.37	3.5	4.28	7.44	6	0
11/02/2015 06:35	14.25	8.33	5.07	6.89	3.46	4.45	7.08	6	0
11/02/2015 06:40	13.7	7.92	5.21	6.26	3.86	4.9	6.98	6	0
11/02/2015 06:45	15.42	7.85	5.25	6.67	4.07	5	7.38	6	0
11/02/2015 06:50	14.09	7.71	5.03	6.49	3.48	4.99	6.97	6	0
11/02/2015 06:55	13.71	7.4	5.26	6.32	3.65	4.48	6.8	6	0
11/02/2015 07:00	14.17	7.83	5.38	6.91	3.1	4.44	6.97	6	0
11/02/2015 07:05	14.73	8.29	5.27	6.95	3.94	4.63	7.3	6	0
11/02/2015 07:10	14.98	8	5.4	7.35	4.48	4.81	7.5	6	0
11/02/2015 07:15	15.61	8.45	5.49	7.27	3.66	5.02	7.58	6	0
11/02/2015 07:20	13.83	8.35	5.52	7.56	2.79	5.07	7.19	6	0
11/02/2015 07:25	12.55	7.73	5.48	7.88	3.47	5.09	7.03	6	0
11/02/2015 07:30	14.56	8.36	5.49	7.99	3.5	5.62	7.59	6	0
11/02/2015 07:35	13.65	8.03	5.61	7.53	3.38	5.74	7.32	6	0
11/02/2015 07:40	13.87	8.34	5.71	8.21	3	5.26	7.4	6	0
11/02/2015 07:45	14.07	8.62	5.82	8	3.65	5.3	7.58	6	0
11/02/2015 07:50	15.62	8.75	6.42	7.92	4.94	5.1	8.12	6	0
11/02/2015 07:55	16.49	9.02	6.34	8.96	3.98	5.03	8.3	6	0
11/02/2015 08:00	13.87	9.07	6.58	8.57	4.59	4.83	7.92	6	0
11/02/2015 08:05	15.12	8.76	5.79	8.99	4.52	4.87	8.01	6	0
11/02/2015 08:10	15.66	9.34	5.99	8.64	4.44	4.99	8.18	6	0
11/02/2015 08:15	13.64	8.76	6.06	7.79	4.14	5.45	7.64	6	0
11/02/2015 08:20	15.78	8.33	6.37	8.89	4.09	5.35	8.14	6	0
11/02/2015 08:25	17.59	8.79	5.99	9.77	4.58	5.29	8.67	6	0
11/02/2015 08:30	17.48	8.75	6.16	8.47	3.86	4.8	8.25	6	0
11/02/2015 08:35	15.01	8.57	6.17	9.65	4.36	4.79	8.09	6	0
11/02/2015 08:40	15.9	9.05	6.1	8.82	3.75	4.83	8.07	6	0
11/02/2015 08:45	16.22	8.54	6.48	9.18	4.37	4.79	8.26	6	0
11/02/2015 08:50	17.33	8.75	5.42	8.77	5.01	4.58	8.31	6	0
11/02/2015 08:55	16.44	9.87	5.69	8.19	4.91	4.42	8.25	6	0
11/02/2015 09:00	17.2	8.94	5.85	8.14	5.09	4.28	8.25	6	0
11/02/2015 09:05	15.91	8.64	6.72	8.42	3.86	4.15	7.95	6	0
11/02/2015 09:10	14.89	8.89	5.67	8.39	5	4.12	7.83	6	0
11/02/2015 09:15	16.65	9.31	6.08	10.14	3.99	4.18	8.39	6	0
11/02/2015 09:20	17.22	9.29	6.17	9.78	4.52	4.16	8.52	6	0
11/02/2015 09:25	16.14	8.67	5.86	7.87	4.23	4.29	7.84	6	0
11/02/2015 09:30	16.48	8.31	5.78	9.37	3.5	4.34	7.96	6	0
11/02/2015 09:35	16.25	9.03	6.35	8.79	3.93	4.28	8.1	6	0
11/02/2015 09:40	15.07	8.64	5.86	9.52	4.48	4.19	7.96	6	0
11/02/2015 09:45	16.94	8.86	5.88	8.35	4.02	4.24	8.05	6	0
11/02/2015 09:50	16.23	8.06	6.47	8.26	4.7	4.2	7.99	6	0
11/02/2015 09:55	16.01	8.78	5.63	9.61	3.83	4.08	7.99	6	0
11/02/2015 10:00	16.92	8.41	6.04	8.86	4.49	4.08	8.13	6	0
11/02/2015 10:05	17.65	8.19	5.58	9.19	3.5	4.06	8.03	6	0
11/02/2015 10:10	15.99	8.27	5.93	8.88	3.9	4.04	7.83	6	0
11/02/2015 10:15	15.71	7.77	5.98	7.78	3.84	4.09	7.53	6	0
11/02/2015 10:20	16.27	9.07	5.39	8.85	3.85	4.14	7.93	6	0
11/02/2015 10:25	17.12	8.53	4.94	9.1	4.89	4.17	8.12	6	0
11/02/2015 10:30	16.43	7.8	5.62	8.32	4.02	4.17	7.73	6	0
11/02/2015 10:35	16.93	8.4	5.17	8.32	4.57	4.12	7.92	6	0
11/02/2015 10:40	16.17	8.53	5.81	9.48	3.56	4.15	7.95	6	0
11/02/2015 10:45	16.48	8.44	5.67	9.17	3.71	4.2	7.95	6	0
11/02/2015 10:50	16.74	8.22	5.37	8.8	4.95	4.15	8.04	6	0
11/02/2015 10:55	15.71	7.64	5.82	8.95	3.28	4.13	7.59	6	0
11/02/2015 11:00	18.26	8.35	5.14	10.33	4	4.08	8.36	6	0
11/02/2015 11:05	17.13	8.32	5.87	8.71	3.8	4.04	7.98	6	0
11/02/2015 11:10	15.62	7.35	4.88	8.54	3.48	4.07	7.32	6	0
11/02/2015 11:15	15.6	8.41	5.68	8.61	5	4.12	7.9	6	0
11/02/2015 11:20	17.14	7.75	5.67	7.93	4.65	4.12	7.88	6	0
11/02/2015 11:25	17.13	8.35	5.99	9.6	4.21	4.17	8.24	6	0
11/02/2015 11:30	16.84	8.34	5.82	9.5	3.55	4.19	8.04	6	0
11/02/2015 11:35	15.7	8.35	5.33	9.26	3.24	4.24	7.69	6	0
11/02/2015 11:40	16.86	8.39	5.54	8.71	3.69	4.29	7.91	6	0
11/02/2015 11:45	15.34	8.64	5.49	8.52	3.38	4.27	7.61	6	0
11/02/2015 11:50	16.73	8.32	5.51	8.64	4.25	4.26	7.95	6	0
11/02/2015 11:55	15.88	8.08	5.48	7.75	3.71	4.22	7.52	6	0
11/02/2015 12:00	14.82	8.83	5.03	9.35	4.03	4.23	7.71	6	0
11/02/2015 12:05	15.74	7.94	5.09	8.03	3.06	4.22	7.35	6	0
11/02/2015 12:10	14.53	8.71	5.31	7.67	3.29	4.28	7.3	6	0
11/02/2015 12:15	15.44	7.52	5.14	8.12	3.85	4.38	7.41	6	0
11/02/2015 12:20	13.91	8.4	4.79	8.54	3.38	4.37	7.23	6	0
11/02/2015 12:25	16.13	8.55	5.4	8.98	3.52	4.37	7.82	6	0
11/02/2015 12:30	15.46	8.78	5.17	7.53	3.63	4.28	7.48	6	0
11/02/2015 12:35	14.83	7.98	5.77	7.63	4.18	4.31	7.45	6	0
11/02/2015 12:40	15.1	8.22	6.08	8.91	3.33	4.34	7.66	6	0
11/02/2015 12:45	16.69	8.61	6.09	9.24	3.71	4.34	8.11	6	0
11/02/2015 12:50	15.4	8.29	5.23	8.63	3.01	4.29	7.47	6	0
11/02/2015 12:55	16.14	8.04	5.83	8.62	3.67	4.27	7.76	6	0
11/02/2015 13:00	14.82	7.51	5.13	7.76	2.88	4.24	7.06	6	0
11/02/2015 13:05	14.38	7.34	4.99	7.38	2.83	4.21	6.85	6	0
11/02/2015 13:10	13.6	7.85	5.35	7.37	3.61	4.24	7	6	0
11/02/2015 13:15	14.65	7.6	5.48	9.27	4.2	4.29	7.58	6	0
11/02/2015 13:20	14.41	7.6	5.25	7.84	2.95	4.3	7.06	6	0
11/02/2015 13:25	14.69	7.44	5.15	7.24	4.05	4.37	7.16	6	0
11/02/2015 13:30	13.58	7.83	5.09	7.21	2.48	4.4	6.76	6	0
11/02/2015 13:35	17.09	8.1	5.97	9.01	3.45	4.48	8.02	6	0
11/02/2015 13:40	15.07	7.73	5.56	7.64	3.63	4.5	7.35	6	0
11/02/2015 13:45	14.29	7.86	4.69	7.82	3.18	4.53	7.06	6	0
11/02/2015 13:50	15.23	8.28	5.26	8.36	4.07	4.53	7.62	6	0
11/02/2015 13:55	15.13	7.45	5.32	7.07	2.27	4.5	6.96	6	0
11/02/2015 14:00	12.6	7.21	4.2	6.55	2.96	4.43	6.33	6	0
11/02/2015 14:05	13.09	7.7	4.83	8.18	3.11	4.51	6.9	6	0
11/02/2015 14:10	16.29	8.23	5.66	8.94	2.47	4.62	7.7	6	0
11/02/2015 14:15	14.8	7.49	5.58	8.67	4.14	4.69	7.56	6	0
11/02/2015 14:20	15.75	8.15	5.34	8.72	3.97	4.66	7.77	6	0
11/02/2015 14:25	16.14	8.04	5.29	8.35	3.82	4.71	7.72	6	0
11/02/2015 14:30	12.16	7.29	5.57	7.37	3.35	4.81	6.76	6	0
11/02/2015 14:35	14.54	7.7	5.55	7.85	3.99	4.91	7.42	6	0
11/02/2015 14:40	14.39	7.89	5.24	8.59	3.49	5.1	7.45	6	0
11/02/2015 14:45	13.59	7.85	5.79	7.24	2.95	5.13	7.09	6	0
11/02/2015 14:50	12.59	7.08	5.48	8.31	2.79	4.9	6.86	6	0
11/02/2015 14:55	12.87	7.64	4.93	7.46	3.4	4.87	6.86	6	0
11/02/2015 15:00	13.84	7.6	5.01	6.53	2.89	4.87	6.79	6	0
11/02/2015 15:05	13.26	7.9	5.26	6.94	3.79	5.02	7.03	6	0
11/02/2015 15:10	10.88	6.7	4.73	7.23	3.1	5.1	6.29	6	0
11/02/2015 15:15	12.9	6.96	5.19	7.17	2.68	5.19	6.68	6	0
11/02/2015 15:20	13.61	7.95	4.59	6.69	2.77	5.15	6.79	6	0
11/02/2015 15:25	14.41	7.73	5.25	7.92	2.6	5.02	7.15	6	0
11/02/2015 15:30	13.67	7.97	5.29	7.83	2.79	5.04	7.1	6	0
11/02/2015 15:35	13.58	7.9	5.31	7.11	2.42	5.18	6.92	6	0
11/02/2015 15:40	13.71	7.03	4.86	6.88	2.97	5.37	6.8	6	0
11/02/2015 15:45	13.09	6.83	5.07	7.16	2.86	5.44	6.74	6	0
11/02/2015 15:50	13.92	7.33	5.67	6.94	2.79	5.37	7	6	0
11/02/2015 15:55	13.09	7.28	4.99	6.83	2.17	5.12	6.58	6	0
11/02/2015 16:00	14.58	6.59	5.12	7.38	2.29	5.08	6.84	6	0
11/02/2015 16:05	11.55	7.17	4.67	6.51	2.99	5.18	6.35	6	0
11/02/2015 16:10	12.2	7.02	4.97	6.82	2.47	5.36	6.47	6	0
11/02/2015 16:15	13.16	7.59	4.6	6.28	1.98	5.42	6.51	6	0
11/02/2015 16:20	13.39	7.26	4.62	7.26	2.65	5.38	6.76	6	0
11/02/2015 16:25	11.79	6.92	5.19	6.65	3.91	5.26	6.62	6	0
11/02/2015 16:30	11.47	6.06	4.61	7.04	2.73	5.19	6.18	6	0
11/02/2015 16:35	11.78	6.84	4.98	5.9	2.21	5.23	6.16	6	0
11/02/2015 16:40	10.63	6.63	4.92	7.11	3.02	5.37	6.28	6	0
11/02/2015 16:45	11.54	6.4	4.59	6.07	3.13	5.42	6.19	6	0
11/02/2015 16:50	11.63	6.26	4.9	6.69	2.82	5.26	6.26	6	0
11/02/2015 16:55	12.74	6.87	5.08	6.6	2.94	5.2	6.57	6	0
11/02/2015 17:00	12.61	6.84	5.16	6.46	3.31	5.22	6.6	6	0
11/02/2015 17:05	12.05	6.56	4.77	5.96	2.92	5.44	6.28	6	0
11/02/2015 17:10	11.8	7.2	4.47	5.92	3.76	5.66	6.47	6	0
11/02/2015 17:15	11.36	6.37	4.98	6.33	2.84	5.85	6.29	6	0
11/02/2015 17:20	12.75	6.92	5.18	8.04	3.28	5.72	6.98	6	0
11/02/2015 17:25	12.77	7.33	5.23	6.54	3.89	5.69	6.91	6	0
11/02/2015 17:30	12.38	7.53	5.01	7.11	3.33	5.45	6.8	6	0
11/02/2015 17:35	12.22	7.34	4.91	5.4	2.87	5.57	6.38	6	0
11/02/2015 17:40	12.91	6.92	4.86	7.12	3.79	5.61	6.87	6	0
11/02/2015 17:45	11.68	6.81	5.18	6.1	3.71	5.77	6.54	6	0
11/02/2015 17:50	11.6	6.65	4.8	6.3	2.81	5.57	6.29	6	0
11/02/2015 17:55	11.02	6.8	4.96	6.29	2.74	5.5	6.22	6	0
11/02/2015 18:00	13.62	7.01	4.86	6.12	3.12	5.15	6.65	6	0
11/02/2015 18:05	11.33	6.77	4.63	5.59	3.28	5.14	6.12	6	0
11/02/2015 18:10	12.79	6.93	4.77	6.26	3.72	5.07	6.59	6	0
11/02/2015 18:15	12.02	7.02	5.2	7.43	3	5.09	6.63	6	0
11/02/2015 18:20	13	6.95	4.83	6.86	3.22	4.96	6.64	6	0
11/02/2015 18:25	11.98	7.09	4.92	6.35	3.02	4.78	6.36	6	0
11/02/2015 18:30	12.28	6.9	5.4	7.74	3.16	4.67	6.69	6	0
11/02/2015 18:35	12.52	7.35	5.13	6.61	2.92	4.64	6.53	6	0
11/02/2015 18:40	12.63	8.08	5.2	6.67	3.2	4.49	6.71	6	0
11/02/2015 18:45	12.45	6.57	5.24	6.53	3.01	4.37	6.36	6	0
11/02/2015 18:50	12.59	7.46	5.5	6.24	3.02	4.17	6.5	6	0
11/02/2015 18:55	12.91	7.52	5.68	6.83	3.35	4.08	6.73	6	0
11/02/2015 19:00	13.23	7.45	5.33	7.33	3.51	3.91	6.79	6	0
11/02/2015 19:05	11.28	7.45	4.84	6.14	2.79	3.86	6.06	6	0
11/02/2015 19:10	11.54	7.71	5.04	6.56	2.68	3.88	6.23	6	0
11/02/2015 19:15	13.37	7.3	5.13	7.02	2.2	3.83	6.48	6	0
11/02/2015 19:20	12.14	6.69	5.45	7.21	2.18	3.73	6.23	6	0
11/02/2015 19:25	10.52	6.71	4.6	6.41	2.64	3.59	5.74	6	0
11/02/2015 19:30	10.66	6.66	5.18	5.98	1.76	3.47	5.62	6	0
11/02/2015 19:35	12.33	6.58	5.03	5.61	2.33	3.35	5.87	6	0
11/02/2015 19:40	11.44	6.58	4.9	5.77	1.99	3.21	5.65	6	0
11/02/2015 19:45	10.95	6.53	4.25	5.72	1.94	3.13	5.42	6	0
11/02/2015 19:50	10.03	6.39	4.39	4.85	1.94	3.03	5.11	6	0
11/02/2015 19:55	10.85	7.02	4.46	5.59	1.96	2.82	5.45	6	0
11/02/2015 20:00	10.4	6.25	3.86	5.4	1.28	2.74	4.99	6	0
11/02/2015 20:05	10.42	6.18	4.32	4.81	2.26	2.8	5.13	6	0
11/02/2015 20:10	10.71	6.52	4.29	6.48	1.56	2.75	5.38	6	0
11/02/2015 20:15	8.55	6.27	3.48	4.94	1.1	2.73	4.51	6	0
11/02/2015 20:20	8.9	5.19	3.63	4.14	1.16	2.64	4.28	6	0
11/02/2015 20:25	9.99	7.02	3.86	5.98	2.18	2.57	5.27	6	0
11/02/2015 20:30	10.67	6.14	3.89	4.95	1.73	2.48	4.98	6	0
11/02/2015 20:35	10.34	5.74	3.66	4.41	1.34	2.44	4.65	6	0
11/02/2015 20:40	9.47	5.97	3.92	3.94	1.93	2.41	4.61	6	0
11/02/2015 20:45	8.67	5.65	3.26	4.74	1.67	2.39	4.4	6	0
11/02/2015 20:50	7.72	5.17	4.13	4.53	1.39	2.18	4.19	6	0
11/02/2015 20:55	8.29	5.36	3.45	4.63	1.37	2.18	4.21	6	0
11/02/2015 21:00	8.76	5.02	3.79	3.91	1.85	2.27	4.27	6	0
11/02/2015 21:05	8.04	4.98	3.32	4.41	1.64	2.32	4.12	6	0
11/02/2015 21:10	9.46	5.32	3.66	4.32	1.64	2.38	4.46	6	0
11/02/2015 21:15	9.17	5.51	4.08	5.07	1.09	2.37	4.55	6	0
11/02/2015 21:20	7.47	4.75	3.46	4.5	1.1	2.35	3.94	6	0
11/02/2015 21:25	8.66	5.93	3.5	4.47	1.16	2.26	4.33	6	0
11/02/2015 21:30	8.48	5.15	3.56	3.11	.75	2.23	3.88	6	0
11/02/2015 21:35	7.72	4.48	3.3	4.55	1.07	2.22	3.89	6	0
11/02/2015 21:40	7.86	5.15	2.94	4.71	.84	2.17	3.94	6	0
11/02/2015 21:45	7.07	4.43	3.43	3.95	.88	2.13	3.65	6	0
11/02/2015 21:50	6.8	4.31	3.41	4.21	.5	2.05	3.55	6	0
11/02/2015 21:55	6.95	5.36	3.35	3.37	1.07	2.04	3.69	6	0
11/02/2015 22:00	5.69	4.41	3.38	3.75	.91	2.02	3.36	6	0
11/02/2015 22:05	6.06	4.15	3.21	3.35	.59	2.02	3.23	6	0
11/02/2015 22:10	6.07	4.56	3.15	3.59	.85	2.01	3.37	6	0
11/02/2015 22:15	7	4.3	3.17	3.95	1.06	2.02	3.58	6	0
11/02/2015 22:20	6.86	4.3	3.34	4.02	.68	1.92	3.52	6	0
11/02/2015 22:25	6.95	4.68	2.93	3.63	.92	1.78	3.48	6	0
11/02/2015 22:30	5.58	4.2	2.48	3.72	.62	1.7	3.05	6	0
11/02/2015 22:35	5.05	3.55	2.27	3.3	.53	1.67	2.73	6	0
11/02/2015 22:40	5.71	3.42	2.57	2.83	1.16	1.62	2.88	6	0
11/02/2015 22:45	5.23	3.98	2.26	2.47	.58	1.54	2.68	6	0
11/02/2015 22:50	5.46	3.97	2.34	2.87	.65	1.42	2.79	6	0
11/02/2015 22:55	4.43	3.85	2.29	2.79	.7	1.35	2.57	6	0
11/02/2015 23:00	4.19	2.9	1.9	2.06	.6	1.28	2.16	6	0
11/02/2015 23:05	3.51	3.66	2.28	2.45	.48	1.29	2.28	6	0
11/02/2015 23:10	3.45	3.02	2.22	2.05	.82	1.36	2.15	6	0
11/02/2015 23:15	4	3.48	2.44	2.47	.64	1.34	2.39	6	0
11/02/2015 23:20	3.77	2.79	2.28	1.52	.14	1.25	1.96	6	0
11/02/2015 23:25	3.13	2.28	1.73	.96	.25	1.18	1.59	6	0
11/02/2015 23:30	3.23	2.55	1.38	1.16	.18	1.11	1.6	6	0
11/02/2015 23:35	2.82	2.64	1.61	1.33	.6	1.1	1.68	6	0
11/02/2015 23:40	2.55	2.33	1.93	1.26	.52	1.12	1.62	6	0
11/02/2015 23:45	3.73	2.72	1.61	1.72	.33	1.08	1.87	6	0
11/02/2015 23:50	3.39	2.26	1.28	1.44	.16	1.01	1.59	6	0
11/02/2015 23:55	2.93	2.2	1.74	1.48	.4	.95	1.62	6	0
11/03/2015 00:00	1.98	2.07	1.52	2.42	.32	.8	1.52	6	0
11/03/2015 00:05	2.38	1.83	1.39	1.27	.13	.78	1.3	6	0
11/03/2015 00:10	1.79	1.73	1.06	1.05	.24	.79	1.11	6	0
11/03/2015 00:15	1.88	1.68	1.21	1.45	.2	.84	1.21	6	0
11/03/2015 00:20	1.83	1.72	1.05	1.09	.38	.86	1.16	6	0
11/03/2015 00:25	1.45	1.37	1.26	1.54	.11	.87	1.1	6	0
11/03/2015 00:30	2.02	1.57	1.11	.44	.16	.86	1.03	6	0
11/03/2015 00:35	1.67	1.4	1.25	1.1	0	.84	1.04	6	0
11/03/2015 00:40	1.1	1.14	.66	.84	.2	.82	.79	6	0
11/03/2015 00:45	1.25	1.19	.83	.86	0	.8	.82	6	0
11/03/2015 00:50	1.32	1.12	1.1	.64	.1	.76	.84	6	0
11/03/2015 00:55	1.6	1.05	.85	.79	.3	.72	.89	6	0
11/03/2015 01:00	.99	1.1	1.14	1.14	.99	.69	1.01	6	0
11/03/2015 01:05	.99	1.1	1.14	1.14	.99	.69	1.01	6	0
11/03/2015 01:10	1.89	2.22	1.72	0	0	.69	1.09	6	0
11/03/2015 01:15	1.38	1.16	.77	.72	.1	.69	.8	6	0
11/03/2015 01:20	.8	.83	.71	1.14	.09	.67	.71	6	0
11/03/2015 01:25	1.4	1.3	.62	.88	.17	.65	.84	6	0
11/03/2015 01:30	.72	.92	.5	.34	0	.71	.53	6	0
11/03/2015 01:35	.74	1.03	.56	.51	.13	.69	.61	6	0
11/03/2015 01:40	.68	.85	.57	.85	.29	.67	.65	6	0
11/03/2015 01:45	.64	1.12	.63	.47	.09	.67	.6	6	0
11/03/2015 01:50	.78	.79	.6	.29	.14	.65	.54	6	0
11/03/2015 01:55	.91	.87	.43	.44	0	.65	.55	6	0
11/03/2015 02:00	.88	.82	.5	.36	.21	.63	.57	6	0
11/03/2015 02:05	.86	1.13	.83	.4	0	.89	.69	6	0
11/03/2015 02:10	1.06	.93	.67	1.7	.1	.89	.89	6	0
11/03/2015 02:15	.74	.74	.63	.63	.1	.62	.58	6	0
11/03/2015 02:20	.87	.79	.39	.4	0	.6	.51	6	0
11/03/2015 02:25	1.01	.64	.52	.6	.1	.59	.58	6	0
11/03/2015 02:30	.68	.85	.49	1.19	.19	.58	.66	6	0
11/03/2015 02:35	1.1	.8	.46	.52	.2	.59	.61	6	0
11/03/2015 02:40	.76	.81	.75	.48	0	.61	.57	6	0
11/03/2015 02:45	.93	.94	.52	.41	0	.59	.57	6	0
11/03/2015 02:50	.81	.82	.53	1.59	0	.6	.72	6	0
11/03/2015 02:55	.79	.86	.47	1.14	.09	.58	.65	6	0
11/03/2015 03:00	.59	1.04	.76	.6	.1	.56	.61	6	0
11/03/2015 03:05	.98	.99	.7	.86	.08	.55	.69	6	0
11/03/2015 03:10	1.31	1.25	.71	1.04	0	.57	.81	6	0
11/03/2015 03:15	.95	.8	.41	.5	.17	.62	.58	6	0
11/03/2015 03:20	.97	1.45	1.08	1.18	.21	.65	.92	6	0
11/03/2015 03:25	1.76	1.54	.88	1.18	.06	.62	1.01	6	0
11/03/2015 03:30	1.59	1.64	.92	1.25	.55	.65	1.1	6	0
11/03/2015 03:35	1.88	1.49	.83	1.52	.59	.65	1.16	6	0
