5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	43	42	37	17	139	4	100
11/02/2015 00:05	29	38	37	21	125	4	100
11/02/2015 00:10	29	35	31	24	119	4	100
11/02/2015 00:15	35	41	27	18	121	4	100
11/02/2015 00:20	21	34	24	24	103	4	100
11/02/2015 00:25	26	28	30	18	102	4	100
11/02/2015 00:30	22	33	33	17	105	4	100
11/02/2015 00:35	21	35	14	15	85	4	100
11/02/2015 00:40	21	25	21	15	82	4	100
11/02/2015 00:45	15	23	18	13	69	4	100
11/02/2015 00:50	22	22	25	14	83	4	100
11/02/2015 00:55	19	22	25	16	82	4	100
11/02/2015 01:00	16	21	18	12	67	4	100
11/02/2015 01:05	12	19	18	11	60	4	100
11/02/2015 01:10	18	24	22	13	77	4	100
11/02/2015 01:15	10	18	17	12	57	4	100
11/02/2015 01:20	11	19	12	9	51	4	100
11/02/2015 01:25	8	15	11	7	41	4	100
11/02/2015 01:30	8	19	18	8	53	4	100
11/02/2015 01:35	12	13	12	13	50	4	100
11/02/2015 01:40	13	18	15	9	55	4	100
11/02/2015 01:45	7	12	7	5	31	4	100
11/02/2015 01:50	7	12	14	4	37	4	100
11/02/2015 01:55	8	13	9	8	38	4	100
11/02/2015 02:00	6	8	8	9	31	4	100
11/02/2015 02:05	9	19	11	13	52	4	100
11/02/2015 02:10	5	8	7	7	27	4	100
11/02/2015 02:15	8	10	12	4	34	4	100
11/02/2015 02:20	6	11	8	7	32	4	100
11/02/2015 02:25	7	10	19	10	46	4	100
11/02/2015 02:30	6	7	10	10	33	4	100
11/02/2015 02:35	10	14	11	11	46	4	100
11/02/2015 02:40	4	13	12	9	38	4	100
11/02/2015 02:45	4	14	13	9	40	4	100
11/02/2015 02:50	9	14	12	12	47	4	100
11/02/2015 02:55	6	11	11	15	43	4	100
11/02/2015 03:00	9	18	19	17	63	4	100
11/02/2015 03:05	4	11	13	13	41	4	100
11/02/2015 03:10	12	16	13	13	54	4	100
11/02/2015 03:15	5	9	10	11	35	4	100
11/02/2015 03:20	8	12	11	9	40	4	100
11/02/2015 03:25	9	18	11	11	49	4	100
11/02/2015 03:30	9	17	11	18	55	4	100
11/02/2015 03:35	10	18	21	12	61	4	100
11/02/2015 03:40	16	18	15	15	64	4	100
11/02/2015 03:45	13	16	14	15	58	4	100
11/02/2015 03:50	13	22	20	12	67	4	100
11/02/2015 03:55	8	19	15	13	55	4	100
11/02/2015 04:00	12	17	22	9	60	4	100
11/02/2015 04:05	16	18	16	13	63	4	100
11/02/2015 04:10	13	24	24	21	82	4	100
11/02/2015 04:15	20	33	19	21	93	4	100
11/02/2015 04:20	18	32	30	21	101	4	100
11/02/2015 04:25	30	37	26	23	116	4	100
11/02/2015 04:30	24	36	25	21	106	4	100
11/02/2015 04:35	41	46	44	45	176	4	100
11/02/2015 04:40	45	51	39	29	164	4	100
11/02/2015 04:45	36	44	39	28	147	4	100
11/02/2015 04:50	46	42	43	25	156	4	100
11/02/2015 04:55	52	48	43	32	175	4	100
11/02/2015 05:00	47	51	39	32	169	4	100
11/02/2015 05:05	47	61	46	29	183	4	100
11/02/2015 05:10	68	65	61	47	241	4	100
11/02/2015 05:15	74	80	60	57	271	4	100
11/02/2015 05:20	93	88	63	59	303	4	100
11/02/2015 05:25	94	90	59	66	309	4	100
11/02/2015 05:30	128	114	68	78	388	4	100
11/02/2015 05:35	133	117	92	98	440	4	100
11/02/2015 05:40	141	113	105	76	435	4	100
11/02/2015 05:45	159	124	99	88	470	4	100
11/02/2015 05:50	138	118	89	90	435	4	100
11/02/2015 05:55	165	155	117	86	523	4	100
11/02/2015 06:00	186	162	116	101	565	4	100
11/02/2015 06:05	205	171	130	102	608	4	100
11/02/2015 06:10	207	183	152	126	668	4	100
11/02/2015 06:15	63	67	113	126	369	4	100
11/02/2015 06:20	43	64	104	110	321	4	100
11/02/2015 06:25	47	64	91	127	329	4	100
11/02/2015 06:30	18	109	126	127	380	4	100
11/02/2015 06:35	42	86	107	121	356	4	100
11/02/2015 06:40	122	120	113	111	466	4	100
11/02/2015 06:45	138	156	123	141	558	4	100
11/02/2015 06:50	159	152	117	145	573	4	100
11/02/2015 06:55	169	158	143	159	629	4	100
11/02/2015 07:00	154	157	129	148	588	4	100
11/02/2015 07:05	155	151	130	162	598	4	100
11/02/2015 07:10	170	163	140	166	639	4	100
11/02/2015 07:15	141	138	123	162	564	4	100
11/02/2015 07:20	175	153	161	184	673	4	100
11/02/2015 07:25	177	154	127	146	604	4	100
11/02/2015 07:30	136	123	122	157	538	4	100
11/02/2015 07:35	154	145	129	149	577	4	100
11/02/2015 07:40	152	145	132	151	580	4	100
11/02/2015 07:45	142	129	142	146	559	4	100
11/02/2015 07:50	157	149	128	143	577	4	100
11/02/2015 07:55	154	151	126	152	583	4	100
11/02/2015 08:00	149	131	116	142	538	4	100
11/02/2015 08:05	134	130	127	122	513	4	100
11/02/2015 08:10	166	155	143	157	621	4	100
11/02/2015 08:15	147	138	109	124	518	4	100
11/02/2015 08:20	152	141	123	125	541	4	100
11/02/2015 08:25	135	132	108	124	499	4	100
11/02/2015 08:30	154	127	116	123	520	4	100
11/02/2015 08:35	129	137	124	133	523	4	100
11/02/2015 08:40	142	130	122	134	528	4	100
11/02/2015 08:45	152	134	112	138	536	4	100
11/02/2015 08:50	153	120	99	132	504	4	100
11/02/2015 08:55	149	132	112	125	518	4	100
11/02/2015 09:00	151	122	123	107	503	4	100
11/02/2015 09:05	134	109	109	101	453	4	100
11/02/2015 09:10	141	125	104	110	480	4	100
11/02/2015 09:15	152	125	107	93	477	4	100
11/02/2015 09:20	140	117	108	105	470	4	100
11/02/2015 09:25	130	105	97	110	442	4	100
11/02/2015 09:30	142	135	102	110	489	4	100
11/02/2015 09:35	156	130	122	112	520	4	100
11/02/2015 09:40	148	138	119	110	515	4	100
11/02/2015 09:45	146	138	106	122	512	4	100
11/02/2015 09:50	137	133	111	122	503	4	100
11/02/2015 09:55	133	112	89	105	439	4	100
11/02/2015 10:00	120	108	97	87	412	4	100
11/02/2015 10:05	135	132	90	86	443	4	100
11/02/2015 10:10	127	128	108	105	468	4	100
11/02/2015 10:15	150	127	108	116	501	4	100
11/02/2015 10:20	138	129	112	120	499	4	100
11/02/2015 10:25	129	104	95	107	435	4	100
11/02/2015 10:30	136	134	109	110	489	4	100
11/02/2015 10:35	130	125	100	115	470	4	100
11/02/2015 10:40	129	111	101	97	438	4	100
11/02/2015 10:45	122	128	102	104	456	4	100
11/02/2015 10:50	116	108	107	100	431	4	100
11/02/2015 10:55	149	124	107	113	493	4	100
11/02/2015 11:00	130	133	110	113	486	4	100
11/02/2015 11:05	133	131	107	103	474	4	100
11/02/2015 11:10	136	114	108	97	455	4	100
11/02/2015 11:15	158	135	116	109	518	4	100
11/02/2015 11:20	151	137	113	110	511	4	100
11/02/2015 11:25	138	123	106	105	472	4	100
11/02/2015 11:30	152	137	117	111	517	4	100
11/02/2015 11:35	134	124	113	114	485	4	100
11/02/2015 11:40	156	130	115	115	516	4	100
11/02/2015 11:45	156	142	112	120	530	4	100
11/02/2015 11:50	143	129	107	111	490	4	100
11/02/2015 11:55	131	130	100	91	452	4	100
11/02/2015 12:00	138	142	107	128	515	4	100
11/02/2015 12:05	129	133	98	106	466	4	100
11/02/2015 12:10	139	140	114	111	504	4	100
11/02/2015 12:15	158	148	118	137	561	4	100
11/02/2015 12:20	148	131	100	129	508	4	100
11/02/2015 12:25	168	151	122	142	583	4	100
11/02/2015 12:30	166	147	118	129	560	4	100
11/02/2015 12:35	155	145	118	116	534	4	100
11/02/2015 12:40	141	138	127	119	525	4	100
11/02/2015 12:45	150	139	106	121	516	4	100
11/02/2015 12:50	175	137	114	106	532	4	100
11/02/2015 12:55	137	126	106	126	495	4	100
11/02/2015 13:00	160	143	123	127	553	4	100
11/02/2015 13:05	149	130	115	106	500	4	100
11/02/2015 13:10	147	137	102	118	504	4	100
11/02/2015 13:15	138	124	120	117	499	4	100
11/02/2015 13:20	124	119	103	119	465	4	100
11/02/2015 13:25	141	136	115	125	517	4	100
11/02/2015 13:30	174	147	135	149	605	4	100
11/02/2015 13:35	160	147	122	146	575	4	100
11/02/2015 13:40	182	147	120	130	579	4	100
11/02/2015 13:45	166	136	130	146	578	4	100
11/02/2015 13:50	169	143	135	133	580	4	100
11/02/2015 13:55	163	159	139	139	600	4	100
11/02/2015 14:00	185	150	141	128	604	4	100
11/02/2015 14:05	164	143	122	141	570	4	100
11/02/2015 14:10	186	170	149	160	665	4	100
11/02/2015 14:15	176	152	141	160	629	4	100
