5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	19	23	13	6	61	4	100
11/02/2015 00:05	11	28	7	5	51	4	100
11/02/2015 00:10	16	28	7	6	57	4	100
11/02/2015 00:15	17	30	9	4	60	4	100
11/02/2015 00:20	5	23	5	3	36	4	100
11/02/2015 00:25	13	23	6	6	48	4	100
11/02/2015 00:30	9	24	10	4	47	4	100
11/02/2015 00:35	17	14	3	3	37	4	100
11/02/2015 00:40	11	17	11	4	43	4	100
11/02/2015 00:45	12	21	2	3	38	4	100
11/02/2015 00:50	8	16	4	4	32	4	100
11/02/2015 00:55	6	19	6	4	35	4	100
11/02/2015 01:00	5	13	7	3	28	4	100
11/02/2015 01:05	9	11	5	0	25	4	100
11/02/2015 01:10	5	10	5	5	25	4	100
11/02/2015 01:15	4	14	9	2	29	4	100
11/02/2015 01:20	8	17	7	1	33	4	100
11/02/2015 01:25	6	17	3	2	28	4	100
11/02/2015 01:30	4	17	5	3	29	4	100
11/02/2015 01:35	4	12	7	2	25	4	100
11/02/2015 01:40	4	10	6	5	25	4	100
11/02/2015 01:45	9	14	8	2	33	4	100
11/02/2015 01:50	7	16	4	1	28	4	100
11/02/2015 01:55	4	13	4	4	25	4	100
11/02/2015 02:00	10	15	6	7	38	4	100
11/02/2015 02:05	7	7	6	5	25	4	100
11/02/2015 02:10	2	11	4	3	20	4	100
11/02/2015 02:15	11	13	4	4	32	4	100
11/02/2015 02:20	6	15	8	5	34	4	100
11/02/2015 02:25	8	16	8	3	35	4	100
11/02/2015 02:30	4	8	3	3	18	4	100
11/02/2015 02:35	8	17	6	2	33	4	100
11/02/2015 02:40	9	15	3	0	27	4	100
11/02/2015 02:45	13	16	3	3	35	4	100
11/02/2015 02:50	4	11	6	6	27	4	100
11/02/2015 02:55	11	15	9	0	35	4	100
11/02/2015 03:00	8	16	10	4	38	4	100
11/02/2015 03:05	9	15	10	3	37	4	100
11/02/2015 03:10	8	16	9	5	38	4	100
11/02/2015 03:15	8	22	4	4	38	4	100
11/02/2015 03:20	5	21	6	5	37	4	100
11/02/2015 03:25	15	26	8	0	49	4	100
11/02/2015 03:30	18	23	8	4	53	4	100
11/02/2015 03:35	19	25	9	0	53	4	100
11/02/2015 03:40	23	28	18	1	70	4	100
11/02/2015 03:45	16	24	13	4	57	4	100
11/02/2015 03:50	25	19	14	3	61	4	100
11/02/2015 03:55	25	29	12	4	70	4	100
11/02/2015 04:00	30	30	7	6	73	4	100
11/02/2015 04:05	32	34	16	4	86	4	100
11/02/2015 04:10	35	30	14	5	84	4	100
11/02/2015 04:15	43	35	6	10	94	4	100
11/02/2015 04:20	40	48	25	6	119	4	100
11/02/2015 04:25	63	47	28	8	146	4	100
11/02/2015 04:30	60	49	20	11	140	4	100
11/02/2015 04:35	70	63	28	11	172	4	100
11/02/2015 04:40	81	71	34	11	197	4	100
11/02/2015 04:45	75	80	27	10	192	4	100
11/02/2015 04:50	100	73	38	20	231	4	100
11/02/2015 04:55	102	89	24	16	231	4	100
11/02/2015 05:00	96	85	40	11	232	4	100
11/02/2015 05:05	132	102	40	14	288	4	100
11/02/2015 05:10	150	108	40	16	314	4	100
11/02/2015 05:15	150	100	54	22	326	4	100
11/02/2015 05:20	179	124	58	31	392	4	100
11/02/2015 05:25	168	130	62	28	388	4	100
11/02/2015 05:30	165	127	63	21	376	4	100
11/02/2015 05:35	164	131	54	30	379	4	100
11/02/2015 05:40	133	105	51	25	314	4	100
11/02/2015 05:45	107	93	54	37	291	4	100
11/02/2015 05:50	98	87	49	19	253	4	100
11/02/2015 05:55	106	93	43	20	262	4	100
11/02/2015 06:00	101	65	49	30	245	4	100
11/02/2015 06:05	83	85	43	25	236	4	100
11/02/2015 06:10	126	121	66	29	342	4	100
11/02/2015 06:15	116	111	62	26	315	4	100
11/02/2015 06:20	126	111	57	34	328	4	100
11/02/2015 06:25	118	94	51	28	291	4	100
11/02/2015 06:30	138	102	65	29	334	4	100
11/02/2015 06:35	137	110	60	21	328	4	100
11/02/2015 06:40	140	119	60	20	339	4	100
11/02/2015 06:45	149	101	58	26	334	4	100
11/02/2015 06:50	147	106	70	27	350	4	100
11/02/2015 06:55	160	105	69	27	361	4	100
11/02/2015 07:00	149	111	80	33	373	4	100
11/02/2015 07:05	144	118	62	30	354	4	100
11/02/2015 07:10	152	102	66	24	344	4	100
11/02/2015 07:15	147	102	61	23	333	4	100
11/02/2015 07:20	151	97	87	30	365	4	100
11/02/2015 07:25	121	93	73	31	318	4	100
11/02/2015 07:30	134	112	76	32	354	4	100
11/02/2015 07:35	134	101	86	17	338	4	100
11/02/2015 07:40	124	92	81	27	324	4	100
11/02/2015 07:45	134	110	92	29	365	4	100
11/02/2015 07:50	138	98	74	24	334	4	100
11/02/2015 07:55	132	94	73	29	328	4	100
11/02/2015 08:00	128	81	90	23	322	4	100
11/02/2015 08:05	129	81	77	23	310	4	100
11/02/2015 08:10	129	90	82	26	327	4	100
11/02/2015 08:15	123	97	66	12	298	4	100
11/02/2015 08:20	146	108	79	24	357	4	100
11/02/2015 08:25	148	109	82	21	360	4	100
11/02/2015 08:30	148	102	78	17	345	4	100
11/02/2015 08:35	153	115	79	19	366	4	100
11/02/2015 08:40	140	97	77	25	339	4	100
11/02/2015 08:45	139	87	70	18	314	4	100
11/02/2015 08:50	128	96	70	23	317	4	100
11/02/2015 08:55	89	81	43	19	232	4	100
11/02/2015 09:00	92	91	39	32	254	4	100
11/02/2015 09:05	104	98	57	30	289	4	100
11/02/2015 09:10	53	60	30	29	172	4	100
11/02/2015 09:15	108	94	53	29	284	4	100
11/02/2015 09:20	95	97	61	24	277	4	100
11/02/2015 09:25	94	95	59	31	279	4	100
11/02/2015 09:30	49	59	38	16	162	4	100
11/02/2015 09:35	116	94	60	24	294	4	100
11/02/2015 09:40	110	89	49	28	276	4	100
11/02/2015 09:45	120	107	43	33	303	4	100
11/02/2015 09:50	91	97	56	29	273	4	100
11/02/2015 09:55	107	87	42	31	267	4	100
11/02/2015 10:00	110	100	41	27	278	4	100
11/02/2015 10:05	92	90	51	33	266	4	100
11/02/2015 10:10	99	98	48	29	274	4	100
11/02/2015 10:15	79	105	48	37	269	4	100
11/02/2015 10:20	43	67	32	29	171	4	100
11/02/2015 10:25	99	93	42	29	263	4	100
11/02/2015 10:30	118	106	56	32	312	4	100
11/02/2015 10:35	83	94	61	28	266	4	100
11/02/2015 10:40	99	95	42	28	264	4	100
11/02/2015 10:45	41	55	42	26	164	4	100
11/02/2015 10:50	100	84	51	20	255	4	100
11/02/2015 10:55	101	106	55	29	291	4	100
11/02/2015 11:00	97	98	41	38	274	4	100
11/02/2015 11:05	101	84	40	27	252	4	100
11/02/2015 11:10	74	84	53	20	231	4	100
11/02/2015 11:15	63	83	40	28	214	4	100
11/02/2015 11:20	92	86	40	27	245	4	100
11/02/2015 11:25	72	85	38	28	223	4	100
11/02/2015 11:30	90	97	43	33	263	4	100
11/02/2015 11:35	69	71	34	32	206	4	100
11/02/2015 11:40	70	78	48	33	229	4	100
11/02/2015 11:45	84	98	51	40	273	4	100
11/02/2015 11:50	86	88	38	31	243	4	100
11/02/2015 11:55	74	94	47	27	242	4	100
11/02/2015 12:00	76	73	50	26	225	4	100
11/02/2015 12:05	76	90	45	30	241	4	100
11/02/2015 12:10	90	70	48	43	251	4	100
11/02/2015 12:15	81	86	48	26	241	4	100
11/02/2015 12:20	101	110	53	31	295	4	100
11/02/2015 12:25	86	86	44	24	240	4	100
11/02/2015 12:30	99	89	50	33	271	4	100
11/02/2015 12:35	78	86	40	39	243	4	100
11/02/2015 12:40	89	80	48	36	253	4	100
11/02/2015 12:45	88	92	32	37	249	4	100
11/02/2015 12:50	75	77	42	32	226	4	100
11/02/2015 12:55	65	64	50	32	211	4	100
11/02/2015 13:00	76	69	40	20	205	4	100
11/02/2015 13:05	80	76	43	34	233	4	100
11/02/2015 13:10	70	76	39	21	206	4	100
11/02/2015 13:15	84	88	54	29	255	4	100
11/02/2015 13:20	69	66	46	25	206	4	100
11/02/2015 13:25	73	79	40	28	220	4	100
11/02/2015 13:30	80	76	43	28	227	4	100
11/02/2015 13:35	78	82	32	39	231	4	100
11/02/2015 13:40	83	83	47	32	245	4	100
11/02/2015 13:45	70	75	40	17	202	4	100
11/02/2015 13:50	61	71	43	28	203	4	100
11/02/2015 13:55	69	75	44	28	216	4	100
11/02/2015 14:00	53	66	41	35	195	4	100
11/02/2015 14:05	71	77	39	33	220	4	100
11/02/2015 14:10	70	81	44	36	231	4	100
11/02/2015 14:15	70	82	36	19	207	4	100
11/02/2015 14:20	90	96	41	38	265	4	100
11/02/2015 14:25	57	77	39	32	205	4	100
11/02/2015 14:30	55	75	33	33	196	4	100
11/02/2015 14:35	80	81	37	29	227	4	100
11/02/2015 14:40	73	84	44	25	226	4	100
11/02/2015 14:45	51	70	36	27	184	4	100
11/02/2015 14:50	98	91	52	30	271	4	100
11/02/2015 14:55	96	89	53	24	262	4	100
11/02/2015 15:00	100	95	49	31	275	4	100
11/02/2015 15:05	73	71	37	31	212	4	100
11/02/2015 15:10	69	76	58	35	238	4	100
11/02/2015 15:15	73	81	45	27	226	4	100
11/02/2015 15:20	93	85	49	41	268	4	100
11/02/2015 15:25	73	92	53	38	256	4	100
11/02/2015 15:30	90	82	53	39	264	4	100
11/02/2015 15:35	87	83	62	29	261	4	100
11/02/2015 15:40	105	83	47	31	266	4	100
11/02/2015 15:45	82	83	44	28	237	4	100
11/02/2015 15:50	95	92	39	28	254	4	100
11/02/2015 15:55	92	71	47	28	238	4	100
11/02/2015 16:00	97	78	52	37	264	4	100
11/02/2015 16:05	91	84	49	36	260	4	100
11/02/2015 16:10	94	84	43	36	257	4	100
11/02/2015 16:15	72	83	37	28	220	4	100
11/02/2015 16:20	75	79	55	38	247	4	100
11/02/2015 16:25	66	76	44	22	208	4	100
11/02/2015 16:30	69	71	49	24	213	4	100
11/02/2015 16:35	77	81	44	18	220	4	100
11/02/2015 16:40	86	94	42	31	253	4	100
11/02/2015 16:45	105	89	60	21	275	4	100
11/02/2015 16:50	111	78	47	16	252	4	100
11/02/2015 16:55	112	79	47	13	251	4	100
11/02/2015 17:00	118	68	52	15	253	4	100
11/02/2015 17:05	112	80	59	28	279	4	100
11/02/2015 17:10	114	86	40	21	261	4	100
11/02/2015 17:15	120	99	48	24	291	4	100
11/02/2015 17:20	124	95	42	13	274	4	100
11/02/2015 17:25	111	84	55	21	271	4	100
11/02/2015 17:30	110	81	38	21	250	4	100
11/02/2015 17:35	122	90	45	16	273	4	100
11/02/2015 17:40	96	93	51	19	259	4	100
11/02/2015 17:45	104	79	51	26	260	4	100
11/02/2015 17:50	120	82	52	18	272	4	100
11/02/2015 17:55	95	75	48	15	233	4	100
11/02/2015 18:00	94	77	42	27	240	4	100
11/02/2015 18:05	76	81	48	32	237	4	100
11/02/2015 18:10	79	84	39	27	229	4	100
11/02/2015 18:15	93	81	38	36	248	4	100
11/02/2015 18:20	81	79	38	22	220	4	100
11/02/2015 18:25	78	82	40	17	217	4	100
11/02/2015 18:30	79	76	38	27	220	4	100
11/02/2015 18:35	60	59	27	26	172	4	100
11/02/2015 18:40	73	71	26	18	188	4	100
11/02/2015 18:45	59	66	39	23	187	4	100
11/02/2015 18:50	64	72	27	15	178	4	100
11/02/2015 18:55	62	68	37	25	192	4	100
11/02/2015 19:00	52	69	33	19	173	4	100
11/02/2015 19:05	45	58	22	21	146	4	100
11/02/2015 19:10	51	62	24	20	157	4	100
11/02/2015 19:15	55	65	24	23	167	4	100
11/02/2015 19:20	43	56	20	23	142	4	100
11/02/2015 19:25	52	52	20	17	141	4	100
11/02/2015 19:30	39	50	32	19	140	4	100
11/02/2015 19:35	46	56	26	22	150	4	100
11/02/2015 19:40	39	56	20	13	128	4	100
11/02/2015 19:45	46	46	17	12	121	4	100
11/02/2015 19:50	38	54	19	12	123	4	100
11/02/2015 19:55	36	61	23	9	129	4	100
11/02/2015 20:00	33	56	26	18	133	4	100
11/02/2015 20:05	28	58	16	16	118	4	100
11/02/2015 20:10	40	40	26	17	123	4	100
11/02/2015 20:15	25	52	16	21	114	4	100
11/02/2015 20:20	28	46	17	21	112	4	100
11/02/2015 20:25	43	53	19	9	124	4	100
11/02/2015 20:30	22	46	14	14	96	4	100
11/02/2015 20:35	38	50	24	16	128	4	100
11/02/2015 20:40	39	41	25	9	114	4	100
11/02/2015 20:45	22	39	26	8	95	4	100
11/02/2015 20:50	48	47	26	12	133	4	100
11/02/2015 20:55	31	45	24	15	115	4	100
11/02/2015 21:00	24	39	19	18	100	4	100
11/02/2015 21:05	30	36	19	19	104	4	100
11/02/2015 21:10	23	45	17	7	92	4	100
11/02/2015 21:15	21	42	22	23	108	4	100
11/02/2015 21:20	31	39	26	11	107	4	100
11/02/2015 21:25	34	40	18	18	110	4	100
11/02/2015 21:30	36	39	17	11	103	4	100
11/02/2015 21:35	28	42	16	8	94	4	100
11/02/2015 21:40	37	53	16	10	116	4	100
11/02/2015 21:45	25	33	17	18	93	4	100
11/02/2015 21:50	27	31	13	15	86	4	100
11/02/2015 21:55	33	41	15	12	101	4	100
11/02/2015 22:00	24	36	16	12	88	4	100
11/02/2015 22:05	40	38	10	18	106	4	100
11/02/2015 22:10	26	48	16	8	98	4	100
11/02/2015 22:15	20	34	13	14	81	4	100
11/02/2015 22:20	19	32	11	12	74	4	100
11/02/2015 22:25	27	33	20	9	89	4	100
11/02/2015 22:30	20	33	9	7	69	4	100
11/02/2015 22:35	19	30	8	8	65	4	100
11/02/2015 22:40	14	31	18	7	70	4	100
11/02/2015 22:45	12	24	9	1	46	4	100
11/02/2015 22:50	12	19	13	9	53	4	100
11/02/2015 22:55	16	26	10	5	57	4	100
11/02/2015 23:00	13	22	6	6	47	4	100
11/02/2015 23:05	20	31	13	5	69	4	100
11/02/2015 23:10	10	20	12	7	49	4	100
11/02/2015 23:15	11	23	16	6	56	4	100
11/02/2015 23:20	10	28	12	7	57	4	100
11/02/2015 23:25	11	14	5	6	36	4	100
11/02/2015 23:30	10	21	10	6	47	4	100
11/02/2015 23:35	13	23	8	10	54	4	100
11/02/2015 23:40	9	26	10	7	52	4	100
11/02/2015 23:45	11	14	6	9	40	4	100
11/02/2015 23:50	7	15	9	3	34	4	100
11/02/2015 23:55	6	16	8	2	32	4	100
11/03/2015 00:00	9	15	6	2	32	4	100
11/03/2015 00:05	8	14	9	3	34	4	100
11/03/2015 00:10	7	14	9	6	36	4	100
11/03/2015 00:15	8	11	5	4	28	4	100
11/03/2015 00:20	8	13	11	1	33	4	100
11/03/2015 00:25	5	16	12	3	36	4	100
11/03/2015 00:30	6	9	5	6	26	4	100
11/03/2015 00:35	4	6	3	3	16	4	100
11/03/2015 00:40	6	16	11	3	36	4	100
11/03/2015 00:45	4	19	4	2	29	4	100
11/03/2015 00:50	3	12	6	1	22	4	100
11/03/2015 00:55	3	12	9	2	26	4	100
