5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	1.98	2.16	2.35	1.87	2.09	4	50
11/02/2015 00:05	1.77	2.05	2.14	1.86	1.96	4	50
11/02/2015 00:10	1.68	1.98	2.38	1.44	1.87	4	50
11/02/2015 00:15	1.4	2.22	2.28	2.1	2	4	50
11/02/2015 00:20	1.01	1.98	1.97	1.85	1.7	4	50
11/02/2015 00:25	1.69	2.16	2.73	1.54	2.03	4	50
11/02/2015 00:30	.73	1.72	2.32	.9	1.42	4	50
11/02/2015 00:35	1.28	1.92	2.19	1.49	1.72	4	50
11/02/2015 00:40	.8	1.53	1.56	1.63	1.38	4	50
11/02/2015 00:45	1.19	1.65	1.48	1.62	1.48	4	50
11/02/2015 00:50	1	1.8	1.86	1.58	1.56	4	50
11/02/2015 00:55	1.02	1.88	1.91	1.77	1.64	4	50
11/02/2015 01:00	.87	1.34	1.33	1.06	1.15	4	50
11/02/2015 01:05	1	1.57	1.69	1.21	1.37	4	50
11/02/2015 01:10	.79	1.45	1.6	1.11	1.24	4	50
11/02/2015 01:15	.76	1.2	1.28	.8	1.01	4	50
11/02/2015 01:20	.47	1.14	1.13	.82	.89	4	50
11/02/2015 01:25	.52	1.28	1.12	1.15	1.02	4	50
11/02/2015 01:30	.51	1.41	1.15	1.61	1.17	4	50
11/02/2015 01:35	.72	1.3	1.49	.82	1.08	4	50
11/02/2015 01:40	.62	1.19	1.36	.69	.96	4	50
11/02/2015 01:45	.42	1.44	1.44	1.19	1.12	4	50
11/02/2015 01:50	.59	1.14	.91	1.35	1	4	50
11/02/2015 01:55	.4	1.05	.88	1.24	.89	4	50
11/02/2015 02:00	.48	1.06	.91	.87	.83	4	50
11/02/2015 02:05	.34	1.35	1.46	1.03	1.04	4	50
11/02/2015 02:10	.31	.83	.66	.63	.61	4	50
11/02/2015 02:15	.48	1.48	1.48	1.37	1.2	4	50
11/02/2015 02:20	.48	1.42	1.42	1.17	1.12	4	50
11/02/2015 02:25	.3	1.11	1.06	1.4	.97	4	50
11/02/2015 02:30	.59	1.29	1.21	1.19	1.07	4	50
11/02/2015 02:35	.39	1.27	1.28	1	.98	4	50
11/02/2015 02:40	.24	1.36	1.36	1.15	1.03	4	50
11/02/2015 02:45	.23	1.45	1.22	1.72	1.15	4	50
11/02/2015 02:50	.29	1.06	1.26	.58	.8	4	50
11/02/2015 02:55	.45	1.19	1.31	.83	.95	4	50
11/02/2015 03:00	.38	1.72	1.59	1.74	1.36	4	50
11/02/2015 03:05	.55	1.51	1.5	1.63	1.3	4	50
11/02/2015 03:10	.18	1.22	1.06	1.83	1.07	4	50
11/02/2015 03:15	.43	1.16	1.01	.99	.9	4	50
11/02/2015 03:20	.29	1.37	1.5	.96	1.03	4	50
11/02/2015 03:25	.45	1.24	1.55	.69	.98	4	50
11/02/2015 03:30	.34	1.28	.94	1.36	.98	4	50
11/02/2015 03:35	.7	1.06	1.22	.54	.88	4	50
11/02/2015 03:40	.79	1.75	1.79	2.22	1.64	4	50
11/02/2015 03:45	.46	1.56	1.28	1.62	1.23	4	50
11/02/2015 03:50	.4	1.69	1.59	1.67	1.34	4	50
11/02/2015 03:55	.46	1.57	1.74	1.18	1.24	4	50
11/02/2015 04:00	.6	1.59	1.76	1.19	1.28	4	50
11/02/2015 04:05	.72	1.84	2	1.58	1.53	4	50
11/02/2015 04:10	.72	1.92	1.78	1.93	1.59	4	50
11/02/2015 04:15	.91	2.1	2.41	1.69	1.78	4	50
11/02/2015 04:20	1.01	1.81	1.77	1.68	1.57	4	50
11/02/2015 04:25	1.23	2.31	2.21	2.36	2.03	4	50
11/02/2015 04:30	1.68	2.59	2.68	2.51	2.36	4	50
11/02/2015 04:35	1.81	2.71	3.11	2.41	2.51	4	50
11/02/2015 04:40	1.5	3.05	3.16	3.98	2.92	4	50
11/02/2015 04:45	1.6	2.66	2.71	3.83	2.7	4	50
11/02/2015 04:50	2.69	2.85	2.62	3.18	2.84	4	50
11/02/2015 04:55	2.13	2.92	3.08	3.31	2.86	4	50
11/02/2015 05:00	2.39	3.68	3.99	3.68	3.43	4	50
11/02/2015 05:05	2.49	3.83	3.87	4.54	3.68	4	50
11/02/2015 05:10	3.2	4.01	4.17	5.04	4.1	4	50
11/02/2015 05:15	3.89	4.74	5.04	5.17	4.71	4	50
11/02/2015 05:20	4.57	4.41	5.25	4.02	4.56	4	50
11/02/2015 05:25	5.62	5.56	6.02	5.81	5.75	4	50
11/02/2015 05:30	5.9	5.41	5.82	5.68	5.7	4	50
11/02/2015 05:35	6.22	5.93	6.07	7.31	6.38	4	50
11/02/2015 05:40	6.04	7.08	7.2	8.06	7.1	4	50
11/02/2015 05:45	8.1	6.62	7.33	6.87	7.23	4	50
11/02/2015 05:50	6.96	7.6	7.74	8.67	7.74	4	50
11/02/2015 05:55	9.6	8.24	9.16	8.63	8.91	4	50
11/02/2015 06:00	8.51	7.41	7.05	8.96	7.98	4	50
11/02/2015 06:05	11.02	8.39	8.35	9.85	9.4	4	50
11/02/2015 06:10	10.73	8.95	9.88	9.54	9.78	4	50
11/02/2015 06:15	11.23	8.97	9.47	10.01	9.92	4	50
11/02/2015 06:20	11.51	9.65	10.68	10.3	10.54	4	50
11/02/2015 06:25	10.51	11.29	12.09	12.52	11.6	4	50
11/02/2015 06:30	8.98	9.75	11.3	9.88	9.98	4	50
11/02/2015 06:35	8.98	9.32	9.97	11.1	9.84	4	50
11/02/2015 06:40	9.7	13.17	17.03	11.73	12.91	4	50
11/02/2015 06:45	9.4	23.3	26.38	15.24	18.58	4	50
11/02/2015 06:50	26.78	24.77	32.53	20.41	26.12	4	50
11/02/2015 06:55	28.99	26.89	30.01	28.83	28.68	4	50
11/02/2015 07:00	16.02	19.27	19.72	26.22	20.31	4	50
11/02/2015 07:05	10.73	10.45	11.01	17.31	12.38	4	50
11/02/2015 07:10	9.21	10.68	11.13	12.91	10.98	4	50
11/02/2015 07:15	9.89	10.33	10.64	15.43	11.57	4	50
11/02/2015 07:20	10.44	10.84	11.43	13.59	11.57	4	50
11/02/2015 07:25	9.19	11.33	11.43	17.11	12.26	4	50
11/02/2015 07:30	10.88	10.93	11.09	14.24	11.78	4	50
11/02/2015 07:35	10.41	9.78	10.39	15.19	11.44	4	50
11/02/2015 07:40	9.98	9.77	10.46	14.42	11.16	4	50
11/02/2015 07:45	9.41	9.57	10.15	15.89	11.26	4	50
11/02/2015 07:50	9.17	8.97	9.66	13.9	10.42	4	50
11/02/2015 07:55	9.08	9.15	9.4	12.85	10.12	4	50
11/02/2015 08:00	8.37	7.68	8.01	12.33	9.1	4	50
11/02/2015 08:05	8.19	9.6	10.24	13.96	10.5	4	50
11/02/2015 08:10	9.01	9.22	9.54	14.86	10.66	4	50
11/02/2015 08:15	8.99	9.17	9.74	13.38	10.32	4	50
11/02/2015 08:20	8.74	9.48	9.92	14.83	10.74	4	50
11/02/2015 08:25	8.13	8.78	9.27	12.11	9.57	4	50
11/02/2015 08:30	8.86	10.33	10.83	15.12	11.29	4	50
11/02/2015 08:35	8.71	9.52	9.43	13.66	10.33	4	50
11/02/2015 08:40	9.97	10.56	10.67	14.91	11.53	4	50
11/02/2015 08:45	7.9	9.29	9.58	13.36	10.03	4	50
11/02/2015 08:50	10.33	10.46	11.03	14.16	11.49	4	50
11/02/2015 08:55	8.51	9.35	9.68	12.88	10.11	4	50
11/02/2015 09:00	7.48	8.02	8.01	12.36	8.97	4	50
11/02/2015 09:05	7.81	7.88	8.07	11.71	8.87	4	50
11/02/2015 09:10	8.68	8.98	9.27	11.17	9.52	4	50
11/02/2015 09:15	6.7	8.86	8.84	12.32	9.18	4	50
11/02/2015 09:20	7.89	8.38	8.5	10.32	8.77	4	50
11/02/2015 09:25	8.31	9.76	9.96	11.59	9.9	4	50
11/02/2015 09:30	9.28	8.27	8.57	11.4	9.38	4	50
11/02/2015 09:35	7.8	8.48	8.6	10.08	8.74	4	50
11/02/2015 09:40	7.87	8.36	9.16	8.91	8.58	4	50
11/02/2015 09:45	7.97	7.73	8.25	10.9	8.71	4	50
11/02/2015 09:50	7.63	8.01	8.58	9.53	8.44	4	50
11/02/2015 09:55	7.08	7.51	7.42	9.63	7.91	4	50
11/02/2015 10:00	7.33	7.63	8.09	9.54	8.15	4	50
11/02/2015 10:05	7.63	8.22	8.96	8.8	8.4	4	50
11/02/2015 10:10	7.07	8.51	9.35	9.06	8.5	4	50
11/02/2015 10:15	7.46	8.66	8.7	12.28	9.27	4	50
11/02/2015 10:20	6.37	7.43	7.78	9.92	7.88	4	50
11/02/2015 10:25	7.83	8.24	8.49	11.52	9.02	4	50
11/02/2015 10:30	8.19	8.13	8.73	10.84	8.97	4	50
11/02/2015 10:35	6.56	7.51	6.89	9.97	7.73	4	50
11/02/2015 10:40	7.11	8.33	8.93	10.68	8.76	4	50
11/02/2015 10:45	6.58	7.6	7.6	8.82	7.65	4	50
11/02/2015 10:50	7.42	9.27	9.86	11.21	9.44	4	50
11/02/2015 10:55	7.02	8.57	9.09	11.28	8.99	4	50
11/02/2015 11:00	6.69	7.85	8.27	9.07	7.97	4	50
11/02/2015 11:05	7.42	7.9	8.46	9.89	8.42	4	50
11/02/2015 11:10	8.34	8.89	9.6	9.66	9.12	4	50
11/02/2015 11:15	7.97	9.8	10.18	12.13	10.02	4	50
11/02/2015 11:20	7.12	8.21	8.79	9.61	8.43	4	50
11/02/2015 11:25	8.73	9.28	9.97	10.19	9.54	4	50
11/02/2015 11:30	7.23	8.2	7.78	11.63	8.71	4	50
11/02/2015 11:35	8.78	8.84	9.52	9.69	9.21	4	50
11/02/2015 11:40	8.05	8.7	8.91	9.98	8.91	4	50
11/02/2015 11:45	8.73	9.61	9.77	11.13	9.81	4	50
11/02/2015 11:50	6.83	8.31	8.8	10.2	8.54	4	50
11/02/2015 11:55	6.78	9.39	9.03	11.8	9.25	4	50
11/02/2015 12:00	7.66	7.86	7.85	11.39	8.69	4	50
11/02/2015 12:05	8	8.96	9.56	11.08	9.4	4	50
11/02/2015 12:10	9.12	9.42	9.51	11.89	9.99	4	50
11/02/2015 12:15	7.79	8.95	9.21	10.29	9.06	4	50
11/02/2015 12:20	9.27	10.06	10.2	11.71	10.31	4	50
11/02/2015 12:25	9.66	9.06	9.46	10.39	9.64	4	50
11/02/2015 12:30	8.46	8.87	9.46	11.23	9.51	4	50
11/02/2015 12:35	8.23	8.74	8.94	10.02	8.98	4	50
11/02/2015 12:40	8.13	8.39	8.79	10.17	8.87	4	50
11/02/2015 12:45	9.11	8.6	9.08	11.16	9.49	4	50
11/02/2015 12:50	7.89	7.99	8.57	10.42	8.72	4	50
11/02/2015 12:55	8.86	9.13	9.48	11.59	9.77	4	50
11/02/2015 13:00	7.73	8.72	9.03	11.47	9.24	4	50
11/02/2015 13:05	7.77	8.56	8.85	10.39	8.89	4	50
11/02/2015 13:10	6.68	7.39	7.77	10.96	8.2	4	50
11/02/2015 13:15	6.2	7.74	8.07	10.12	8.03	4	50
11/02/2015 13:20	7.98	8.56	8.73	12.11	9.34	4	50
11/02/2015 13:25	8.47	9.15	9.45	12.8	9.97	4	50
11/02/2015 13:30	8.81	9.3	9.8	11.67	9.89	4	50
11/02/2015 13:35	9.49	9.9	10.44	13.71	10.88	4	50
11/02/2015 13:40	9.07	9.46	9.66	12.17	10.09	4	50
11/02/2015 13:45	8.19	9.36	9.6	13.14	10.07	4	50
11/02/2015 13:50	9.33	10.26	11.26	11.04	10.47	4	50
11/02/2015 13:55	9.2	10.37	10.53	12.08	10.54	4	50
11/02/2015 14:00	8.35	8.83	9.42	11.41	9.5	4	50
11/02/2015 14:05	10.92	11.08	11.83	12.37	11.55	4	50
11/02/2015 14:10	9.6	9.91	10.36	11.68	10.39	4	50
11/02/2015 14:15	9.59	9.7	10.26	13.61	10.79	4	50
11/02/2015 14:20	9.16	9.39	9.77	11.73	10.01	4	50
