5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/09/2015 00:00	31	34	20	31	25	141	5	100
11/09/2015 00:05	23	25	32	29	29	138	5	100
11/09/2015 00:10	27	35	27	40	22	151	5	100
11/09/2015 00:15	17	28	26	42	27	140	5	100
11/09/2015 00:20	24	29	24	24	19	120	5	100
11/09/2015 00:25	28	29	24	23	25	129	5	100
11/09/2015 00:30	30	31	21	29	24	135	5	100
11/09/2015 00:35	14	23	23	20	29	109	5	100
11/09/2015 00:40	13	21	18	25	15	92	5	100
11/09/2015 00:45	14	26	17	33	13	103	5	100
11/09/2015 00:50	8	13	28	21	11	81	5	100
11/09/2015 00:55	14	23	13	13	19	82	5	100
11/09/2015 01:00	22	24	21	20	13	100	5	0
11/09/2015 01:05	20	22	20	18	12	92	5	0
11/09/2015 01:10	19	21	19	17	11	87	5	0
11/09/2015 01:15	9	14	20	21	14	78	5	100
11/09/2015 01:20	16	16	17	13	6	68	5	100
11/09/2015 01:25	13	17	11	20	10	71	5	100
11/09/2015 01:30	10	10	11	24	13	68	5	100
11/09/2015 01:35	7	14	9	14	6	50	5	100
11/09/2015 01:40	14	23	19	17	17	90	5	100
11/09/2015 01:45	7	26	9	20	13	75	5	100
11/09/2015 01:50	10	9	14	10	9	52	5	100
11/09/2015 01:55	9	19	10	10	9	57	5	100
11/09/2015 02:00	7	9	6	20	10	52	5	100
11/09/2015 02:05	4	11	17	19	10	61	5	100
11/09/2015 02:10	9	10	13	14	10	56	5	100
11/09/2015 02:15	9	13	10	10	10	52	5	100
11/09/2015 02:20	7	13	7	11	7	45	5	100
11/09/2015 02:25	7	10	14	16	7	54	5	100
11/09/2015 02:30	3	9	6	7	7	32	5	100
11/09/2015 02:35	4	11	14	14	13	56	5	100
11/09/2015 02:40	6	13	16	13	7	55	5	100
11/09/2015 02:45	4	9	7	9	7	36	5	100
11/09/2015 02:50	11	10	13	14	7	55	5	100
11/09/2015 02:55	13	13	13	10	7	56	5	100
11/09/2015 03:00	10	11	7	14	14	56	5	100
11/09/2015 03:05	10	14	9	9	9	51	5	100
11/09/2015 03:10	9	14	9	14	3	49	5	100
11/09/2015 03:15	11	19	11	8	5	54	5	100
11/09/2015 03:20	14	11	13	10	4	52	5	100
11/09/2015 03:25	11	16	14	6	3	50	5	100
11/09/2015 03:30	14	17	11	14	16	72	5	100
11/09/2015 03:35	19	33	26	17	9	104	5	100
11/09/2015 03:40	17	20	11	20	10	78	5	100
11/09/2015 03:45	19	23	10	17	6	75	5	100
11/09/2015 03:50	29	27	27	21	11	115	5	100
11/09/2015 03:55	23	37	27	21	14	122	5	100
11/09/2015 04:00	26	33	31	23	10	123	5	100
11/09/2015 04:05	26	31	29	16	21	123	5	100
11/09/2015 04:10	34	26	26	23	20	129	5	100
11/09/2015 04:15	51	48	30	33	11	173	5	100
11/09/2015 04:20	39	44	43	33	24	183	5	100
11/09/2015 04:25	55	55	41	36	14	201	5	100
11/09/2015 04:30	70	53	21	31	23	198	5	100
11/09/2015 04:35	86	70	46	36	27	265	5	100
11/09/2015 04:40	78	69	43	56	38	284	5	100
11/09/2015 04:45	71	71	53	33	34	262	5	100
11/09/2015 04:50	86	69	54	53	43	305	5	100
11/09/2015 04:55	76	64	49	46	36	271	5	100
11/09/2015 05:00	91	74	54	57	51	327	5	100
11/09/2015 05:05	111	71	66	40	39	327	5	100
11/09/2015 05:10	87	90	51	43	53	324	5	100
11/09/2015 05:15	111	89	50	61	46	357	5	100
11/09/2015 05:20	150	124	89	71	64	498	5	100
11/09/2015 05:25	131	107	66	74	80	458	5	100
11/09/2015 05:30	151	126	84	91	84	536	5	100
11/09/2015 05:35	146	104	80	84	94	508	5	100
11/09/2015 05:40	164	144	91	83	80	562	5	100
11/09/2015 05:45	134	124	87	111	97	553	5	100
11/09/2015 05:50	161	126	100	100	101	588	5	100
11/09/2015 05:55	141	113	90	96	91	531	5	100
11/09/2015 06:00	144	100	81	94	90	509	5	100
11/09/2015 06:05	143	126	97	79	127	572	5	100
11/09/2015 06:10	136	126	96	110	104	572	5	100
11/09/2015 06:15	161	126	104	110	100	601	5	100
11/09/2015 06:20	141	109	81	109	110	550	5	100
11/09/2015 06:25	131	126	93	86	111	547	5	100
11/09/2015 06:30	136	113	89	111	106	555	5	100
11/09/2015 06:35	136	113	81	107	114	551	5	100
11/09/2015 06:40	140	113	80	120	130	583	5	100
11/09/2015 06:45	146	137	106	120	126	635	5	100
11/09/2015 06:50	136	114	83	124	126	583	5	100
11/09/2015 06:55	129	123	104	126	129	611	5	100
11/09/2015 07:00	143	136	119	114	143	655	5	100
11/09/2015 07:05	137	127	116	124	130	634	5	100
11/09/2015 07:10	123	118	110	115	116	582	5	100
11/09/2015 07:15	149	120	104	126	150	649	5	100
11/09/2015 07:20	150	113	103	131	146	643	5	100
11/09/2015 07:25	146	146	126	131	161	710	5	100
11/09/2015 07:30	124	113	103	127	139	606	5	100
11/09/2015 07:35	123	129	130	124	163	669	5	100
11/09/2015 07:40	130	103	134	138	148	653	5	100
11/09/2015 07:45	141	130	126	146	156	699	5	100
11/09/2015 07:50	131	127	114	141	163	676	5	100
11/09/2015 07:55	143	114	116	160	173	706	5	100
11/09/2015 08:00	136	117	120	154	133	660	5	100
11/09/2015 08:05	150	139	121	133	144	687	5	100
11/09/2015 08:10	127	121	119	150	150	667	5	100
11/09/2015 08:15	139	143	123	140	158	703	5	100
11/09/2015 08:20	149	129	119	154	157	708	5	100
11/09/2015 08:25	133	121	119	144	161	678	5	100
11/09/2015 08:30	150	136	133	131	154	704	5	100
11/09/2015 08:35	131	131	116	141	159	678	5	100
11/09/2015 08:40	136	121	114	147	163	681	5	100
11/09/2015 08:45	123	121	124	131	159	658	5	100
11/09/2015 08:50	126	119	111	136	161	653	5	100
11/09/2015 08:55	124	107	120	129	163	643	5	100
11/09/2015 09:00	120	129	119	143	144	655	5	100
11/09/2015 09:05	119	139	101	139	151	649	5	100
11/09/2015 09:10	146	123	133	146	141	689	5	100
11/09/2015 09:15	134	114	116	141	147	652	5	100
11/09/2015 09:20	120	129	121	146	143	659	5	100
11/09/2015 09:25	130	131	129	134	143	667	5	100
11/09/2015 09:30	127	121	120	130	143	641	5	100
11/09/2015 09:35	123	114	127	130	137	631	5	100
11/09/2015 09:40	133	124	103	137	141	638	5	100
11/09/2015 09:45	149	120	129	146	160	704	5	100
11/09/2015 09:50	151	143	121	134	157	706	5	100
11/09/2015 09:55	124	130	101	120	144	619	5	100
11/09/2015 10:00	126	137	131	147	141	682	5	100
11/09/2015 10:05	124	116	116	131	133	620	5	100
11/09/2015 10:10	130	107	103	143	134	617	5	100
11/09/2015 10:15	116	127	111	124	137	615	5	100
11/09/2015 10:20	136	107	109	141	144	637	5	100
11/09/2015 10:25	129	106	94	131	136	596	5	100
11/09/2015 10:30	97	76	99	107	110	489	5	100
11/09/2015 10:35	109	110	104	144	121	588	5	100
11/09/2015 10:40	111	99	97	110	106	523	5	100
