5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	39	37	32	23	47	178	5	100
11/02/2015 00:05	38	41	27	30	14	150	5	100
11/02/2015 00:10	35	44	27	52	22	180	5	100
11/02/2015 00:15	28	35	30	59	14	166	5	100
11/02/2015 00:20	33	39	26	25	16	139	5	100
11/02/2015 00:25	29	35	31	43	7	145	5	100
11/02/2015 00:30	25	38	30	16	8	117	5	100
11/02/2015 00:35	21	31	17	21	10	100	5	100
11/02/2015 00:40	23	23	18	21	13	98	5	100
11/02/2015 00:45	25	37	23	24	11	120	5	100
11/02/2015 00:50	21	36	19	42	12	130	5	100
11/02/2015 00:55	20	25	21	20	12	98	5	100
11/02/2015 01:00	19	20	8	17	1	65	5	100
11/02/2015 01:05	24	31	20	19	7	101	5	100
11/02/2015 01:10	14	25	11	13	8	71	5	100
11/02/2015 01:15	17	26	11	10	8	72	5	100
11/02/2015 01:20	6	28	14	20	11	79	5	100
11/02/2015 01:25	10	18	14	17	11	70	5	100
11/02/2015 01:30	11	23	16	44	11	105	5	100
11/02/2015 01:35	21	21	10	13	13	78	5	100
11/02/2015 01:40	9	14	9	13	7	52	5	100
11/02/2015 01:45	16	18	14	21	8	77	5	100
11/02/2015 01:50	10	14	10	14	10	58	5	100
11/02/2015 01:55	11	11	9	14	4	49	5	100
11/02/2015 02:00	10	17	15	25	7	74	5	100
11/02/2015 02:05	6	11	8	13	5	43	5	100
11/02/2015 02:10	10	13	14	7	3	47	5	100
11/02/2015 02:15	8	13	4	34	4	63	5	100
11/02/2015 02:20	8	19	10	13	8	58	5	100
11/02/2015 02:25	6	10	11	18	4	49	5	100
11/02/2015 02:30	16	16	11	21	8	72	5	100
11/02/2015 02:35	8	14	11	26	3	62	5	100
11/02/2015 02:40	8	16	14	7	5	50	5	100
11/02/2015 02:45	6	18	16	15	9	64	5	100
11/02/2015 02:50	9	11	13	19	11	63	5	100
11/02/2015 02:55	8	23	21	41	8	101	5	100
11/02/2015 03:00	10	11	17	14	9	61	5	100
11/02/2015 03:05	12	8	12	51	11	94	5	100
11/02/2015 03:10	3	16	12	14	8	53	5	100
11/02/2015 03:15	7	14	12	19	4	56	5	100
11/02/2015 03:20	11	16	17	34	6	84	5	100
