5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	.2	1.42	2.48	2.09	1.55	4	100
11/02/2015 00:05	.3	1.43	1.71	2.04	1.37	4	100
11/02/2015 00:10	.08	1.01	1.47	2.13	1.17	4	100
11/02/2015 00:15	0	1.72	2.12	2.12	1.49	4	100
11/02/2015 00:20	.39	1.36	2.03	2.1	1.47	4	100
11/02/2015 00:25	.13	1.11	2.03	1.77	1.26	4	100
11/02/2015 00:30	0	1.45	1.26	1.97	1.17	4	100
11/02/2015 00:35	.07	.71	1.51	1.95	1.06	4	100
11/02/2015 00:40	.13	1.07	1.35	1.32	.97	4	100
11/02/2015 00:45	.07	1.02	1.48	1.82	1.1	4	100
11/02/2015 00:50	0	1.08	1.7	1.29	1.02	4	100
11/02/2015 00:55	.06	.83	1.05	.75	.67	4	100
11/02/2015 01:00	.07	.62	1	1.57	.81	4	100
11/02/2015 01:05	.07	.4	1.27	1.49	.81	4	100
11/02/2015 01:10	0	.53	.83	1.1	.62	4	100
11/02/2015 01:15	0	.58	.68	1.35	.65	4	100
11/02/2015 01:20	0	.26	.83	1.47	.64	4	100
11/02/2015 01:25	0	.57	.97	1.31	.71	4	100
11/02/2015 01:30	.07	.3	.77	.77	.48	4	100
11/02/2015 01:35	0	.34	1.39	1.21	.73	4	100
11/02/2015 01:40	0	.66	.89	1.44	.75	4	100
11/02/2015 01:45	0	.58	.81	.99	.6	4	100
11/02/2015 01:50	0	.33	.69	.9	.48	4	100
11/02/2015 01:55	0	.57	1	.67	.56	4	100
11/02/2015 02:00	0	.44	.96	1.4	.7	4	100
11/02/2015 02:05	.08	.72	1.2	1.64	.91	4	100
11/02/2015 02:10	.07	.25	.83	1.01	.54	4	100
11/02/2015 02:15	0	.18	.61	.83	.4	4	100
11/02/2015 02:20	.07	.8	.83	1.55	.81	4	100
11/02/2015 02:25	.06	.31	1.01	1.82	.8	4	100
11/02/2015 02:30	0	.95	.8	.88	.66	4	100
11/02/2015 02:35	0	.26	.98	1.87	.78	4	100
11/02/2015 02:40	.06	.74	1.09	1.16	.76	4	100
11/02/2015 02:45	0	.63	.86	1.6	.77	4	100
11/02/2015 02:50	0	.73	.88	1.22	.71	4	100
11/02/2015 02:55	0	.38	.7	1.18	.57	4	100
11/02/2015 03:00	.07	.6	1.18	2.27	1.03	4	100
11/02/2015 03:05	.08	1.3	1.28	3.56	1.55	4	100
11/02/2015 03:10	0	.82	1.52	2.19	1.13	4	100
11/02/2015 03:15	0	.86	1.99	2.08	1.23	4	100
11/02/2015 03:20	0	1.21	1.75	1.63	1.15	4	100
11/02/2015 03:25	.2	1.01	1.95	1.51	1.17	4	100
11/02/2015 03:30	.22	1.2	1.99	2.12	1.38	4	100
11/02/2015 03:35	.12	1.52	1.61	2.08	1.33	4	100
11/02/2015 03:40	0	1.71	2.48	1.85	1.51	4	100
11/02/2015 03:45	.26	1.32	2.07	2.8	1.61	4	100
11/02/2015 03:50	.23	1.78	1.94	3.31	1.81	4	100
11/02/2015 03:55	.19	1.39	1.88	2.88	1.58	4	100
11/02/2015 04:00	.16	1.89	2.04	3.31	1.85	4	100
11/02/2015 04:05	.73	2.29	2.61	2.61	2.06	4	100
11/02/2015 04:10	.31	2.93	3.01	2.61	2.21	4	100
11/02/2015 04:15	.59	3.42	3.78	3.72	2.88	4	100
11/02/2015 04:20	.59	3.1	3.9	4.03	2.9	4	100
11/02/2015 04:25	1.19	4.61	4.51	4.52	3.71	4	100
11/02/2015 04:30	1.34	5.07	5.43	4.79	4.16	4	100
11/02/2015 04:35	1.11	5.38	5.39	5.99	4.47	4	100
11/02/2015 04:40	2.06	6.94	6.05	5.53	5.14	4	100
11/02/2015 04:45	1.59	5.98	5.74	5.27	4.64	4	100
11/02/2015 04:50	1.78	6.52	5.36	6.07	4.93	4	100
11/02/2015 04:55	2.19	6.98	6.22	5.96	5.34	4	100
11/02/2015 05:00	2.42	7.71	6.13	5.27	5.38	4	100
11/02/2015 05:05	3.85	8.73	7.7	7.84	7.03	4	100
11/02/2015 05:10	5.31	12.22	9.91	8.42	8.96	4	100
11/02/2015 05:15	4.24	13.85	10.81	9.71	9.65	4	100
11/02/2015 05:20	5.74	14.2	12.7	12.83	11.37	4	100
11/02/2015 05:25	7.74	15.24	13.37	15.01	12.84	4	100
11/02/2015 05:30	9.33	19.6	15.33	15.15	14.85	4	100
11/02/2015 05:35	12.29	22.73	17.32	20.7	18.26	4	100
11/02/2015 05:40	16.15	26.76	25.62	23.83	23.09	4	100
11/02/2015 05:45	16.76	21.27	21.07	23.84	20.73	4	100
11/02/2015 05:50	25.97	29.56	30.27	36.53	30.58	4	100
11/02/2015 05:55	29.04	38.8	30.07	31.31	32.31	4	100
11/02/2015 06:00	26.46	29.53	27.55	31.28	28.71	4	100
11/02/2015 06:05	23.42	39.05	36.15	36.27	33.72	4	100
11/02/2015 06:10	35.51	36.95	33.64	37.31	35.85	4	100
11/02/2015 06:15	26.09	43.78	36.33	44.77	37.74	4	100
11/02/2015 06:20	29.04	44.67	35.4	42.44	37.89	4	100
11/02/2015 06:25	34.89	51.93	40.61	47.23	43.66	4	100
11/02/2015 06:30	30.53	43.23	38.58	42.95	38.82	4	100
11/02/2015 06:35	33.51	50.8	40.38	52.31	44.25	4	100
11/02/2015 06:40	33.92	44.93	46.31	42.91	42.02	4	100
11/02/2015 06:45	23.41	47.9	36.55	41.82	37.42	4	100
11/02/2015 06:50	38.58	52.21	45.89	45.88	45.64	4	100
11/02/2015 06:55	37.4	54.52	46.49	49.08	46.87	4	100
11/02/2015 07:00	41.97	54.02	46.09	50.93	48.25	4	100
11/02/2015 07:05	37.08	59.44	53.54	47.92	49.5	4	100
11/02/2015 07:10	41.15	49.23	47.88	46.13	46.1	4	100
11/02/2015 07:15	40.82	60.77	54.11	50.75	51.61	4	100
11/02/2015 07:20	38.46	58.22	45.04	50.48	48.05	4	100
11/02/2015 07:25	29.1	54.91	42.8	51.78	44.65	4	100
11/02/2015 07:30	47.89	56.48	52.66	48.61	51.41	4	100
11/02/2015 07:35	43.76	56.14	47.93	47.63	48.86	4	100
11/02/2015 07:40	43.35	45.5	42.38	44.41	43.91	4	100
11/02/2015 07:45	50.8	60.31	56.56	52.49	55.04	4	100
11/02/2015 07:50	37.82	52.7	43.86	42.58	44.24	4	100
11/02/2015 07:55	38.52	51.09	39.12	49.79	44.63	4	100
11/02/2015 08:00	36.01	47.57	37.85	43.93	41.34	4	100
11/02/2015 08:05	37.34	46.77	37.88	47.48	42.37	4	100
11/02/2015 08:10	34.02	61.43	38.36	43.21	44.25	4	100
11/02/2015 08:15	44.35	57.78	43.16	44.77	47.52	4	100
11/02/2015 08:20	34.55	58.47	43.62	43.83	45.12	4	100
11/02/2015 08:25	47.07	49	34.59	46.25	44.23	4	100
11/02/2015 08:30	37.09	49.94	44.42	55.8	46.81	4	100
11/02/2015 08:35	37.83	54.78	38.81	45.29	44.18	4	100
11/02/2015 08:40	46.8	44.28	42.32	46.07	44.87	4	100
11/02/2015 08:45	35.37	61.94	50.56	40.32	47.05	4	100
11/02/2015 08:50	35.8	66.43	47.73	44.18	48.54	4	100
11/02/2015 08:55	37.46	54.98	51.86	36.31	45.15	4	100
11/02/2015 09:00	42.23	55.89	50.57	39.3	47	4	100
11/02/2015 09:05	42.97	56.35	41.64	48.35	47.33	4	100
11/02/2015 09:10	35.81	59.67	46.72	35.65	44.46	4	100
11/02/2015 09:15	33.36	50.84	42.17	39.06	41.36	4	100
11/02/2015 09:20	33.23	46.46	48.43	35.95	41.02	4	100
11/02/2015 09:25	16.76	57.29	44.52	38.42	39.25	4	100
11/02/2015 09:30	6.39	46.29	42.32	42.01	34.25	4	100
11/02/2015 09:35	5.16	52.96	35.5	48.29	35.48	4	100
