5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	2.83	3.69	4.37	2.19	3.27	4	100
11/02/2015 00:05	2.29	4.08	3.02	1.82	2.8	4	100
11/02/2015 00:10	1.91	3.42	3.27	2.01	2.65	4	100
11/02/2015 00:15	2.51	3.42	3.99	2.13	3.01	4	100
11/02/2015 00:20	2.27	3.38	3.24	1.26	2.54	4	100
11/02/2015 00:25	2.56	3.52	2.43	1.16	2.42	4	100
11/02/2015 00:30	1.32	2.18	2.69	1.29	1.87	4	100
11/02/2015 00:35	2.44	3.28	3.48	1.59	2.7	4	100
11/02/2015 00:40	1.78	2.97	2.98	1.63	2.34	4	100
11/02/2015 00:45	1.39	2.61	3.23	2.47	2.43	4	100
11/02/2015 00:50	1.16	2.94	3.06	1.3	2.11	4	100
11/02/2015 00:55	1.34	2.23	2.44	.86	1.72	4	100
11/02/2015 01:00	1.37	2.89	2.73	.99	2	4	100
11/02/2015 01:05	.99	2.25	2.74	1.28	1.81	4	100
11/02/2015 01:10	1.12	2.13	2.27	1.56	1.77	4	100
11/02/2015 01:15	.72	2.04	2.43	.73	1.48	4	100
11/02/2015 01:20	.83	1.39	2.28	.81	1.33	4	100
11/02/2015 01:25	.8	1.9	2.06	1.36	1.53	4	100
11/02/2015 01:30	1.07	2.02	3.39	1.07	1.89	4	100
11/02/2015 01:35	.36	1.16	2.27	1.13	1.23	4	100
11/02/2015 01:40	1.12	1.35	1.76	1.46	1.42	4	100
11/02/2015 01:45	.41	1.57	3.28	1.22	1.62	4	100
11/02/2015 01:50	.61	.52	1.4	.61	.79	4	100
11/02/2015 01:55	.81	1.13	2.34	.76	1.26	4	100
11/02/2015 02:00	.58	1.13	3.36	.73	1.45	4	100
11/02/2015 02:05	.47	.9	1.92	.54	.96	4	100
11/02/2015 02:10	.35	1.06	2.42	.49	1.08	4	100
11/02/2015 02:15	.54	1.43	3.44	.73	1.54	4	100
11/02/2015 02:20	.56	1.15	2.51	.92	1.29	4	100
11/02/2015 02:25	.61	1.17	2.11	.81	1.18	4	100
11/02/2015 02:30	.56	1.52	2.21	.49	1.2	4	100
11/02/2015 02:35	.39	1.32	2	.52	1.06	4	100
11/02/2015 02:40	.12	1.07	1.89	.33	.85	4	100
11/02/2015 02:45	.47	1.16	1.22	.71	.89	4	100
11/02/2015 02:50	.79	1.09	2.91	.92	1.43	4	100
11/02/2015 02:55	.53	.72	1.82	.77	.96	4	100
11/02/2015 03:00	.24	.98	1.97	.21	.85	4	100
11/02/2015 03:05	.2	.67	1.19	.58	.66	4	100
11/02/2015 03:10	.45	1.46	2.67	.83	1.35	4	100
11/02/2015 03:15	.49	1.49	3.75	.65	1.59	4	100
11/02/2015 03:20	.23	1.16	2.08	.04	.88	4	100
11/02/2015 03:25	.65	.81	1.98	.36	.95	4	100
11/02/2015 03:30	.42	1.19	2.62	.59	1.21	4	100
11/02/2015 03:35	.31	1.72	1.66	1.69	1.35	4	100
11/02/2015 03:40	.43	2.03	3.47	.81	1.69	4	100
11/02/2015 03:45	.5	1.38	2.17	.61	1.17	4	100
11/02/2015 03:50	.99	1.73	1.94	.57	1.31	4	100
11/02/2015 03:55	.62	1.37	2.79	.72	1.38	4	100
11/02/2015 04:00	.65	1.29	2.07	1	1.25	4	100
11/02/2015 04:05	.6	2.08	2.71	.96	1.59	4	100
11/02/2015 04:10	1.17	1.76	2.25	.85	1.51	4	100
11/02/2015 04:15	1.11	1.99	2.94	1.62	1.92	4	100
11/02/2015 04:20	1.16	2.09	3.24	1.12	1.9	4	100
11/02/2015 04:25	1.4	2.56	3.42	1.06	2.11	4	100
11/02/2015 04:30	1.49	2.52	3.46	1.52	2.25	4	100
11/02/2015 04:35	1.38	3.15	3.39	1.01	2.23	4	100
11/02/2015 04:40	1.69	3.54	4.89	2.45	3.14	4	100
11/02/2015 04:45	2.47	3.69	4.79	2.84	3.45	4	100
