5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	3	21	37	28	89	4	100
11/02/2015 00:05	3	20	26	26	75	4	100
11/02/2015 00:10	1	15	23	30	69	4	100
11/02/2015 00:15	0	27	32	24	83	4	100
11/02/2015 00:20	6	22	28	24	80	4	100
11/02/2015 00:25	2	17	28	23	70	4	100
11/02/2015 00:30	0	22	19	23	64	4	100
11/02/2015 00:35	1	11	22	23	57	4	100
11/02/2015 00:40	2	17	19	15	53	4	100
11/02/2015 00:45	1	14	20	17	52	4	100
11/02/2015 00:50	0	16	24	15	55	4	100
11/02/2015 00:55	1	13	16	11	41	4	100
11/02/2015 01:00	1	9	14	17	41	4	100
11/02/2015 01:05	1	6	19	18	44	4	100
11/02/2015 01:10	0	8	13	15	36	4	100
11/02/2015 01:15	0	9	9	13	31	4	100
11/02/2015 01:20	0	4	12	18	34	4	100
11/02/2015 01:25	0	9	15	13	37	4	100
11/02/2015 01:30	1	5	12	11	29	4	100
11/02/2015 01:35	0	5	18	18	41	4	100
11/02/2015 01:40	0	10	13	16	39	4	100
11/02/2015 01:45	0	9	12	11	32	4	100
11/02/2015 01:50	0	5	11	10	26	4	100
11/02/2015 01:55	0	9	15	10	34	4	100
11/02/2015 02:00	0	7	13	13	33	4	100
11/02/2015 02:05	1	11	17	12	41	4	100
11/02/2015 02:10	1	4	12	12	29	4	100
11/02/2015 02:15	0	3	8	8	19	4	100
11/02/2015 02:20	1	12	12	18	43	4	100
11/02/2015 02:25	1	5	14	16	36	4	100
11/02/2015 02:30	0	15	11	12	38	4	100
11/02/2015 02:35	0	4	14	20	38	4	100
11/02/2015 02:40	1	11	16	12	40	4	100
11/02/2015 02:45	0	10	12	16	38	4	100
11/02/2015 02:50	0	11	13	15	39	4	100
11/02/2015 02:55	0	6	10	14	30	4	100
11/02/2015 03:00	1	9	18	20	48	4	100
11/02/2015 03:05	1	18	18	21	58	4	100
11/02/2015 03:10	0	14	21	23	58	4	100
11/02/2015 03:15	0	13	28	19	60	4	100
11/02/2015 03:20	0	18	22	19	59	4	100
11/02/2015 03:25	3	15	28	22	68	4	100
11/02/2015 03:30	3	18	28	18	67	4	100
11/02/2015 03:35	2	24	24	16	66	4	100
11/02/2015 03:40	0	25	36	18	79	4	100
11/02/2015 03:45	4	20	30	31	85	4	100
11/02/2015 03:50	3	28	27	29	87	4	100
11/02/2015 03:55	3	21	28	22	74	4	100
11/02/2015 04:00	2	29	31	31	93	4	100
11/02/2015 04:05	9	35	39	26	109	4	100
11/02/2015 04:10	5	45	45	36	131	4	100
11/02/2015 04:15	9	51	54	37	151	4	100
11/02/2015 04:20	9	47	60	42	158	4	100
11/02/2015 04:25	19	69	65	49	202	4	100
11/02/2015 04:30	21	77	78	51	227	4	100
11/02/2015 04:35	17	82	74	69	242	4	100
11/02/2015 04:40	28	106	85	61	280	4	100
11/02/2015 04:45	23	88	82	67	260	4	100
11/02/2015 04:50	25	98	78	69	270	4	100
11/02/2015 04:55	33	103	90	65	291	4	100
11/02/2015 05:00	35	113	86	67	301	4	100
11/02/2015 05:05	53	125	109	98	385	4	100
11/02/2015 05:10	75	170	134	91	470	4	100
11/02/2015 05:15	60	188	143	110	501	4	100
11/02/2015 05:20	77	195	158	144	574	4	100
11/02/2015 05:25	102	186	169	136	593	4	100
11/02/2015 05:30	112	183	166	138	599	4	100
11/02/2015 05:35	120	143	127	131	521	4	100
11/02/2015 05:40	131	126	133	123	513	4	100
11/02/2015 05:45	143	137	137	144	561	4	100
11/02/2015 05:50	125	130	120	96	471	4	100
11/02/2015 05:55	106	104	107	99	416	4	100
11/02/2015 06:00	111	112	113	107	443	4	100
11/02/2015 06:05	119	99	98	104	420	4	100
11/02/2015 06:10	97	94	93	92	376	4	100
11/02/2015 06:15	104	91	93	91	379	4	100
11/02/2015 06:20	96	82	88	77	343	4	100
11/02/2015 06:25	82	67	72	68	289	4	100
11/02/2015 06:30	85	73	86	72	316	4	100
11/02/2015 06:35	75	63	68	62	268	4	100
11/02/2015 06:40	71	55	70	72	268	4	100
11/02/2015 06:45	86	67	76	70	299	4	100
11/02/2015 06:50	78	59	69	67	273	4	100
11/02/2015 06:55	64	47	55	58	224	4	100
11/02/2015 07:00	66	54	49	53	222	4	100
11/02/2015 07:05	72	52	52	58	234	4	100
11/02/2015 07:10	66	50	56	59	231	4	100
11/02/2015 07:15	70	45	50	52	217	4	100
11/02/2015 07:20	69	48	67	64	248	4	100
11/02/2015 07:25	81	44	62	48	235	4	100
11/02/2015 07:30	56	48	53	63	220	4	100
11/02/2015 07:35	54	42	59	53	208	4	100
