5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	22	30	23	20	32	127	5	0
11/02/2015 00:05	19	27	21	18	30	115	5	0
11/02/2015 00:10	16	25	19	16	28	104	5	0
11/02/2015 00:15	25	32	25	22	33	137	5	0
11/02/2015 00:20	26	33	26	23	34	142	5	0
11/02/2015 00:25	17	26	20	17	29	109	5	0
11/02/2015 00:30	5	16	12	7	22	62	5	0
11/02/2015 00:35	16	25	19	16	28	104	5	0
11/02/2015 00:40	15	24	18	15	28	100	5	0
11/02/2015 00:45	15	24	18	15	28	100	5	0
11/02/2015 00:50	14	23	17	14	27	95	5	0
11/02/2015 00:55	14	23	17	14	27	95	5	0
11/02/2015 01:00	5	16	12	7	22	62	5	0
11/02/2015 01:05	9	19	14	10	24	76	5	0
11/02/2015 01:10	4	15	11	6	22	58	5	0
11/02/2015 01:15	18	12	7	3	19	59	5	0
11/02/2015 01:20	4	15	11	6	22	58	5	0
11/02/2015 01:25	4	15	11	6	22	58	5	0
11/02/2015 01:30	9	19	14	10	24	76	5	0
11/02/2015 01:35	4	15	11	6	22	58	5	0
11/02/2015 01:40	18	12	7	3	19	59	5	0
11/02/2015 01:45	1	14	9	5	20	49	5	0
11/02/2015 01:50	9	19	14	10	24	76	5	0
11/02/2015 01:55	6	17	12	8	23	66	5	0
11/02/2015 02:00	0	13	8	4	19	44	5	0
11/02/2015 02:05	4	15	11	6	22	58	5	0
11/02/2015 02:10	0	13	8	4	19	44	5	0
11/02/2015 02:15	10	20	15	11	25	81	5	0
11/02/2015 02:20	8	18	13	9	24	72	5	0
11/02/2015 02:25	0	13	8	4	19	44	5	0
11/02/2015 02:30	4	15	11	6	22	58	5	0
11/02/2015 02:35	6	17	12	8	23	66	5	0
11/02/2015 02:40	1	14	9	5	20	49	5	0
11/02/2015 02:45	10	20	15	11	25	81	5	0
11/02/2015 02:50	18	12	7	3	19	59	5	0
11/02/2015 02:55	4	15	11	6	22	58	5	0
11/02/2015 03:00	12	22	17	13	26	90	5	0
11/02/2015 03:05	11	21	16	12	26	86	5	0
11/02/2015 03:10	8	18	13	9	24	72	5	0
11/02/2015 03:15	3	15	10	5	21	54	5	0
11/02/2015 03:20	6	17	12	8	23	66	5	0
11/02/2015 03:25	18	12	7	3	19	59	5	0
11/02/2015 03:30	9	19	14	10	24	76	5	0
11/02/2015 03:35	17	11	6	2	18	54	5	0
11/02/2015 03:40	15	24	18	15	28	100	5	0
11/02/2015 03:45	9	19	14	10	24	76	5	0
11/02/2015 03:50	14	23	17	14	27	95	5	0
11/02/2015 03:55	11	21	16	12	26	86	5	0
11/02/2015 04:00	6	17	12	8	23	66	5	0
11/02/2015 04:05	12	22	17	13	26	90	5	0
11/02/2015 04:10	10	20	15	11	25	81	5	0
11/02/2015 04:15	10	20	15	11	25	81	5	0
11/02/2015 04:20	10	20	15	11	25	81	5	0
11/02/2015 04:25	22	30	23	20	32	127	5	0
11/02/2015 04:30	30	36	29	26	36	157	5	0
11/02/2015 04:35	26	33	26	23	34	142	5	0
11/02/2015 04:40	38	43	35	33	41	190	5	0
11/02/2015 04:45	33	39	31	29	38	170	5	0
11/02/2015 04:50	34	40	32	30	39	175	5	0
11/02/2015 04:55	37	42	34	32	40	185	5	0
11/02/2015 05:00	34	40	32	30	39	175	5	0
11/02/2015 05:05	45	49	40	38	45	217	5	0
11/02/2015 05:10	49	51	42	41	47	230	5	0
11/02/2015 05:15	64	63	53	52	55	287	5	0
11/02/2015 05:20	58	58	48	48	52	264	5	0
11/02/2015 05:25	66	65	54	54	57	296	5	0
11/02/2015 05:30	72	70	59	59	60	320	5	0
11/02/2015 05:35	98	90	76	79	74	417	5	0
11/02/2015 05:40	105	96	82	84	79	446	5	0
11/02/2015 05:45	105	96	82	84	79	446	5	0
11/02/2015 05:50	113	102	87	90	83	475	5	0
11/02/2015 05:55	124	111	94	98	89	516	5	0
11/02/2015 06:00	127	114	97	101	91	530	5	0
11/02/2015 06:05	126	113	96	100	90	525	5	0
11/02/2015 06:10	127	114	97	101	91	530	5	0
11/02/2015 06:15	131	117	100	104	93	545	5	0
11/02/2015 06:20	153	134	115	121	105	628	5	0
11/02/2015 06:25	179	154	133	141	120	727	5	0
11/02/2015 06:30	146	128	110	115	101	600	5	0
11/02/2015 06:35	154	135	116	122	106	633	5	0
11/02/2015 06:40	172	150	129	136	116	703	5	0
11/02/2015 06:45	186	160	138	146	124	754	5	0
11/02/2015 06:50	168	146	125	132	114	685	5	0
11/02/2015 06:55	163	142	122	129	111	667	5	0
11/02/2015 07:00	163	142	122	129	111	667	5	0
11/02/2015 07:05	204	175	151	160	134	824	5	0
11/02/2015 07:10	175	152	130	138	118	713	5	0
11/02/2015 07:15	211	181	156	166	138	852	5	0
11/02/2015 07:20	203	174	150	160	134	821	5	0
11/02/2015 07:25	233	198	171	183	151	936	5	0
11/02/2015 07:30	215	184	159	169	141	868	5	0
11/02/2015 07:35	227	193	167	178	147	912	5	0
11/02/2015 07:40	211	181	156	166	138	852	5	0
11/02/2015 07:45	209	179	154	164	137	843	5	0
11/02/2015 07:50	213	182	157	167	139	858	5	0
11/02/2015 07:55	200	172	148	158	132	810	5	0
11/02/2015 08:00	177	153	132	140	119	721	5	0
11/02/2015 08:05	219	186	161	172	143	881	5	0
11/02/2015 08:10	187	161	139	147	125	759	5	0
11/02/2015 08:15	194	167	144	153	129	787	5	0
11/02/2015 08:20	199	171	147	157	132	806	5	0
11/02/2015 08:25	176	152	131	139	119	717	5	0
11/02/2015 08:30	215	184	159	169	141	868	5	0
11/02/2015 08:35	186	160	138	146	124	754	5	0
11/02/2015 08:40	209	179	154	164	137	843	5	0
11/02/2015 08:45	203	174	150	160	134	821	5	0
11/02/2015 08:50	193	166	143	152	128	782	5	0
11/02/2015 08:55	170	148	127	134	115	694	5	0
11/02/2015 09:00	169	147	126	133	114	689	5	0
11/02/2015 09:05	160	140	120	127	110	657	5	0
11/02/2015 09:10	174	151	129	137	117	708	5	0
11/02/2015 09:15	158	138	118	125	108	647	5	0
11/02/2015 09:20	133	118	101	106	94	552	5	0
11/02/2015 09:25	159	139	119	126	109	652	5	0
11/02/2015 09:30	157	137	117	124	108	643	5	0
11/02/2015 09:35	137	121	104	109	96	567	5	0
11/02/2015 09:40	117	106	90	94	85	492	5	0
11/02/2015 09:45	149	131	112	118	103	613	5	0
11/02/2015 09:50	128	115	98	102	92	535	5	0
11/02/2015 09:55	126	113	96	100	90	525	5	0
11/02/2015 10:00	124	111	94	98	89	516	5	0
11/02/2015 10:05	114	103	88	91	83	479	5	0
11/02/2015 10:10	115	104	88	92	84	483	5	0
11/02/2015 10:15	155	136	117	123	107	638	5	0
11/02/2015 10:20	133	118	101	106	94	552	5	0
11/02/2015 10:25	139	123	106	111	98	577	5	0
11/02/2015 10:30	137	121	104	109	96	567	5	0
11/02/2015 10:35	128	115	98	102	92	535	5	0
11/02/2015 10:40	141	124	106	112	99	582	5	0
11/02/2015 10:45	108	98	83	86	80	455	5	0
11/02/2015 10:50	137	121	104	109	96	567	5	0
11/02/2015 10:55	150	132	113	119	104	618	5	0
11/02/2015 11:00	137	121	104	109	96	567	5	0
11/02/2015 11:05	122	110	94	98	88	512	5	0
11/02/2015 11:10	135	119	102	107	95	558	5	0
11/02/2015 11:15	149	131	112	118	103	613	5	0
11/02/2015 11:20	143	126	108	113	100	590	5	0
11/02/2015 11:25	130	116	99	103	92	540	5	0
11/02/2015 11:30	147	129	111	116	102	605	5	0
11/02/2015 11:35	133	118	101	106	94	552	5	0
11/02/2015 11:40	143	126	108	113	100	590	5	0
11/02/2015 11:45	160	140	120	127	110	657	5	0
11/02/2015 11:50	136	120	103	108	96	563	5	0
