5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Lane 4 Occ (%)	Lane 5 Occ (%)	Lane 6 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/09/2015 08:45	8.28	9.37	10.06	19.83	15.95	7.85	11.89	6	100
11/09/2015 08:50	8.78	8.87	12.16	20.87	21.37	6.52	13.09	6	100
11/09/2015 08:55	8.63	7.97	10.45	19.05	18.56	7.64	12.05	6	100
11/09/2015 09:00	8.55	9.37	11.21	16.86	18.71	7.99	12.11	6	100
11/09/2015 09:05	9.5	10.48	13.56	19.96	20.37	8.96	13.81	6	100
11/09/2015 09:10	9.71	10.32	12.81	19.21	17.91	7.16	12.85	6	100
11/09/2015 09:15	9.3	10.6	13.75	19.04	15.06	8.46	12.7	6	100
11/09/2015 09:20	8.87	9.55	13.55	19.73	16.99	6.47	12.53	6	100
11/09/2015 09:25	8.97	9.46	13.46	18.56	16.8	6.04	12.21	6	100
11/09/2015 09:30	7.96	9.79	11.85	15.93	16.18	7.6	11.55	6	100
11/09/2015 09:35	8.4	9.03	10.95	20.11	17.76	7.22	12.25	6	100
11/09/2015 09:40	9.63	9.72	11.78	19	18.86	6.91	12.65	6	100
11/09/2015 09:45	10.48	9.88	13.47	17.9	16.42	5.69	12.31	6	100
11/09/2015 09:50	10.63	22.43	14.33	20.81	19.53	5.37	15.52	6	100
11/09/2015 09:55	8.19	8.62	13.81	18.6	18.73	5.63	12.26	6	100
11/09/2015 10:00	9.07	10.47	15.68	19.02	19.06	5.51	13.13	6	100
11/09/2015 10:05	8.54	9.5	12.82	18.19	18.44	4.91	12.07	6	100
11/09/2015 10:10	8.6	8.46	11.34	18.46	17.25	5.91	11.67	6	100
11/09/2015 10:15	8.82	10.06	12.65	17.25	15.61	7.7	12.01	6	100
11/09/2015 10:20	9.18	8.07	11.86	18.17	18.66	3.44	11.56	6	100
11/09/2015 10:25	8.36	8.2	10.37	18.13	17.06	4.46	11.1	6	100
11/09/2015 10:30	7.1	7.55	11.03	15.95	14.7	3.81	10.02	6	100
11/09/2015 10:35	7.85	8.71	12.94	19.85	17.6	4.94	11.98	6	100
11/09/2015 10:40	7.71	8.78	10.71	18.04	15.86	4.27	10.89	6	100
11/09/2015 10:45	7.8	9.05	13.13	18.4	13.23	3.72	10.89	6	100
11/09/2015 10:50	9.4	9.58	14.14	21.31	17.11	4.55	12.68	6	100
11/09/2015 10:55	9.5	9.51	11.27	18.65	16.6	4.45	11.66	6	100
11/09/2015 11:00	9.25	9.39	15.65	19.53	16.4	5.52	12.62	6	100
11/09/2015 11:05	9.08	9.33	13.13	16.61	17.23	5.29	11.78	6	100
11/09/2015 11:10	9.03	9.63	13.52	21.76	17.98	5.37	12.88	6	100
11/09/2015 11:15	9.71	8.58	13.9	18.98	16.82	3.45	11.91	6	100
11/09/2015 11:20	8.71	9.32	13.4	18.15	17.12	6.33	12.17	6	100
11/09/2015 11:25	10.05	10.41	16.02	20.88	18.12	5.95	13.57	6	100
11/09/2015 11:30	9.6	10.86	14.94	17.98	16.44	5.19	12.5	6	100
11/09/2015 11:35	8.86	9.16	14.02	21.17	17.86	5.29	12.73	6	100
11/09/2015 11:40	8.52	9.83	13.71	20.13	18.79	6.12	12.85	6	100
11/09/2015 11:45	9.41	9.71	13.33	19.53	17.46	5.67	12.52	6	100
11/09/2015 11:50	11.73	11	14.59	21.21	16.25	5.44	13.37	6	100
11/09/2015 11:55	8.92	9.87	14.57	24.24	19.11	4.78	13.58	6	100
11/09/2015 12:00	9.59	10.32	13.75	17.25	15.29	3.79	11.67	6	100
11/09/2015 12:05	9.96	9.67	13.93	21.98	16.34	5.21	12.85	6	100
11/09/2015 12:10	8.89	9.53	13.06	19.84	17.27	4.14	12.12	6	100
11/09/2015 12:15	10.33	8.15	15.4	19.48	17.72	5.4	12.75	6	100
11/09/2015 12:20	10.42	10.82	14.31	20.85	16.89	5.21	13.08	6	100
11/09/2015 12:25	8.63	8.87	14.89	15.21	15.79	4.86	11.38	6	100
11/09/2015 12:30	9.67	11.07	12.79	17.66	16.02	3.43	11.77	6	100
11/09/2015 12:35	9.67	9.56	15.29	20.13	18	5.37	13	6	100
11/09/2015 12:40	10.5	10.91	14.08	20.36	16.61	4.26	12.79	6	100
11/09/2015 12:45	10.17	10.06	11.6	17.62	14.85	5.56	11.64	6	100
11/09/2015 12:50	8.09	9.62	10.95	15.78	14.11	4.47	10.5	6	100
11/09/2015 12:55	9.44	10.03	13.44	20.52	17.75	4.61	12.63	6	100
11/09/2015 13:00	7.87	10.1	12.74	18.21	13.5	4.48	11.15	6	100
11/09/2015 13:05	8.63	10.08	11.87	17.37	15.6	4.17	11.29	6	100
11/09/2015 13:10	9.33	8.82	13.21	19.55	15.04	3.43	11.56	6	100
11/09/2015 13:15	10.11	8.33	13.01	20.54	17.87	3.94	12.3	6	100
11/09/2015 13:20	9.17	8.74	12.17	15.23	13.79	4.62	10.62	6	100
11/09/2015 13:25	8.59	9.01	12.16	17.13	16.28	3.57	11.12	6	100
11/09/2015 13:30	8.72	9.11	12.06	17.61	13.71	4.02	10.87	6	100
11/09/2015 13:35	10.85	10.73	15.05	19.83	17.03	5.18	13.11	6	100
11/09/2015 13:40	8.42	8.71	12.24	16.98	15.35	4.07	10.96	6	100
11/09/2015 13:45	8.76	9.06	13.53	20.52	16.56	3.84	12.04	6	100
11/09/2015 13:50	8.59	10.22	11.48	20.05	17.03	5.76	12.19	6	100
11/09/2015 13:55	9.41	9.88	13.74	17.57	15.81	5.23	11.94	6	100
11/09/2015 14:00	9.89	9.31	11.53	17.21	17.17	4.44	11.59	6	100
11/09/2015 14:05	10.67	10.54	13.13	19.41	17.84	3.88	12.58	6	100
11/09/2015 14:10	9.33	10.02	14.29	22.02	20.25	3.76	13.28	6	100
11/09/2015 14:15	8.84	10.68	10.74	18.08	16.07	3.81	11.37	6	100
11/09/2015 14:20	11.01	9.46	12.56	18.97	15.14	5.45	12.1	6	100
11/09/2015 14:25	9.53	8.85	12.28	19.18	15.5	4.95	11.71	6	100
11/09/2015 14:30	8.67	7.82	12.79	17.72	13.94	5.61	11.09	6	100
11/09/2015 14:35	7.85	9.08	11.63	16.4	14.73	5.49	10.86	6	100
11/09/2015 14:40	8.05	9.57	13.67	19.2	16.07	5.2	11.96	6	100
11/09/2015 14:45	8.75	10.76	11.71	18.04	14.57	4.48	11.38	6	100
11/09/2015 14:50	9.47	10.77	13.08	16.49	15.39	5.35	11.76	6	100
11/09/2015 14:55	9.37	9.65	13.57	23.81	17.19	4.2	12.97	6	100
11/09/2015 15:00	9.15	9.29	12.9	19.53	15.97	3.29	11.69	6	100
11/09/2015 15:05	9.22	9.82	15.65	20.96	19.15	5.17	13.33	6	100
11/09/2015 15:10	8.66	9.75	10.28	18.33	18.57	2.49	11.35	6	100
11/09/2015 15:15	10.02	9.54	13.62	20.18	19.4	3.78	12.76	6	100
11/09/2015 15:20	9.27	10.19	12.78	21.06	20.37	6.13	13.3	6	100
11/09/2015 15:25	9.48	9.76	13.55	19.32	18.53	4.86	12.58	6	100
11/09/2015 15:30	8.51	8.85	12.23	18.38	17.69	4.83	11.75	6	100
11/09/2015 15:35	6.39	10.01	11.94	19.68	17.73	4.74	11.75	6	100
11/09/2015 15:40	7.87	10.77	12.57	18.63	16.61	19.4	14.31	6	100
11/09/2015 15:45	9.66	9.93	11.34	21.22	19.28	5.67	12.85	6	100
11/09/2015 15:50	12.4	10.91	15.68	20.29	16.08	5.37	13.46	6	100
11/09/2015 15:55	26.88	26.43	40.41	48.34	43.07	10.76	32.65	6	100
11/09/2015 16:00	20.09	22.29	31.15	38.29	37.8	10.59	26.7	6	100
11/09/2015 16:05	23.13	20.72	34.2	47.75	46.87	10.26	30.49	6	100
11/09/2015 16:10	32.73	33.01	39.71	53.41	40.06	14.04	35.49	6	100
11/09/2015 16:15	37.09	34.25	35.94	52.5	59.04	13.26	38.68	6	100
11/09/2015 16:20	34.8	27.52	45.06	51.74	52.37	15.21	37.78	6	100
11/09/2015 16:25	33.85	32.91	41.47	40.35	43.68	10.52	33.8	6	100
11/09/2015 16:30	35.65	36.66	41.22	46.56	45.28	11.26	36.11	6	100
11/09/2015 16:35	37.86	32.57	37.74	41.8	39.6	13.7	33.88	6	100
11/09/2015 16:40	31.71	30.18	35.4	43.03	38.13	12.57	31.84	6	100
11/09/2015 16:45	22.45	19.55	21.09	36.94	32.8	9.95	23.8	6	100
11/09/2015 16:50	43.25	36.52	51.68	55.52	34.03	13.31	39.05	6	100
11/09/2015 16:55	36.37	33.14	44.52	58.52	58.07	13.49	40.69	6	100
11/09/2015 17:00	30.07	33.09	31.78	46.63	37.38	13.78	32.12	6	100
11/09/2015 17:05	21.63	17.56	20.84	29.02	21.98	9.01	20.01	6	100
11/09/2015 17:10	10.17	15.67	22.96	39.67	25.65	7.77	20.32	6	100
11/09/2015 17:15	33.22	39.98	47.26	51.48	46.29	14.3	38.76	6	100
11/09/2015 17:20	32.15	37.1	37.25	53.88	42.7	12.56	35.94	6	100
11/09/2015 17:25	33.32	29.8	40.48	51.91	43.59	14.6	35.62	6	100
11/09/2015 17:30	30.82	28.66	36.77	50.5	48.63	16.32	35.28	6	100
11/09/2015 17:35	39.41	38.56	44.89	59.49	54.96	12.66	41.66	6	100
11/09/2015 17:40	28.41	35.79	46.19	51.25	61.5	9.41	38.76	6	100
11/09/2015 17:45	36.39	39.28	44.26	50.3	47.28	10.93	38.07	6	100
11/09/2015 17:50	37.34	44.11	45.5	51.82	51.57	17.24	41.26	6	100
11/09/2015 17:55	29.22	42.22	59.89	50.94	60.83	19.75	43.81	6	100
11/09/2015 18:00	35.16	35.38	45.56	49.54	36.17	14.94	36.13	6	100
11/09/2015 18:05	27.81	26.27	35.9	45.35	43.73	15.29	32.39	6	100
11/09/2015 18:10	35.42	37.14	43.49	58.33	52.84	16.48	40.62	6	100
11/09/2015 18:15	18.94	23.46	28.53	49.48	41.67	14.31	29.4	6	100
11/09/2015 18:20	19.2	34.81	52.25	55.21	57.74	14.8	39	6	100
11/09/2015 18:25	23.28	36.33	41.49	57.51	41.34	14.21	35.69	6	100
11/09/2015 18:30	15.83	22.44	37.22	54.78	46.99	13.87	31.85	6	100
11/09/2015 18:35	12.68	18.94	24.79	56.33	38.06	16.35	27.86	6	100
11/09/2015 18:40	7.36	8.04	11.52	19.07	15.68	6.56	11.37	6	100
11/09/2015 18:45	6.98	8.18	11.65	17.21	18.39	7.22	11.61	6	100
11/09/2015 18:50	6.14	6.22	9.05	15.9	17.87	5.02	10.03	6	100
11/09/2015 18:55	6.77	6.79	9.52	16.66	15.67	5.2	10.1	6	100
11/09/2015 19:00	6.09	6.17	8.17	14.64	14.66	5.95	9.28	6	100
11/09/2015 19:05	5.67	6.3	8.11	11.79	13.08	4.63	8.26	6	100
11/09/2015 19:10	3.99	7.51	9.91	15.75	18.12	3.87	9.86	6	100
11/09/2015 19:15	6.21	7.45	11.21	14.61	14.29	4.04	9.64	6	100
11/09/2015 19:20	7.07	7.53	9.93	14.76	14.84	2.97	9.52	6	100
11/09/2015 19:25	6.45	7.03	10.75	16.37	16.83	4.41	10.31	6	100
11/09/2015 19:30	7.83	8.5	11.39	18.13	16.47	4.41	11.12	6	100
11/09/2015 19:35	7.91	9.77	11.81	17.98	16.24	5.7	11.57	6	100
11/09/2015 19:40	7.36	8.16	10.29	16.71	15.33	5.84	10.62	6	100
11/09/2015 19:45	8.53	9.58	11.75	16.5	16.25	3	10.94	6	100
11/09/2015 19:50	6.91	7.42	8.11	14.42	15.42	3.14	9.24	6	100
11/09/2015 19:55	6.55	8.18	10.02	15.35	14.22	4.3	9.77	6	100
11/09/2015 20:00	5.65	5.96	8.08	12.11	11.55	2.96	7.72	6	100
11/09/2015 20:05	5.06	7.23	8.29	13.3	12.06	1.56	7.92	6	100
11/09/2015 20:10	6.33	5.86	9	11.63	12.37	2.41	7.93	6	100
11/09/2015 20:15	5.15	6.04	8.15	9.63	12.26	.97	7.03	6	100
11/09/2015 20:20	6.4	6.37	9.13	14.57	11.52	1.8	8.3	6	100
11/09/2015 20:25	6.28	5.74	7.02	10.34	11.55	2.42	7.22	6	100
11/09/2015 20:30	5.95	6.53	7.94	13.05	11.1	1.83	7.73	6	100
11/09/2015 20:35	5.51	5.98	7.34	9.54	9.69	1.48	6.59	6	100
11/09/2015 20:40	7.48	5.91	10.33	13.6	12	1.07	8.4	6	100
11/09/2015 20:45	5.24	6.1	7.99	11.78	9.48	1.56	7.02	6	100
11/09/2015 20:50	6.15	6.66	8.03	12.98	11.39	1.77	7.83	6	100
11/09/2015 20:55	6.54	7	8.9	10.96	11.8	2	7.87	6	100
11/09/2015 21:00	6.27	6.71	7.55	9.75	10.03	1.86	7.03	6	100
11/09/2015 21:05	5.25	6.27	8.01	9.79	9.54	1.36	6.7	6	100
11/09/2015 21:10	4.02	5.18	6.1	10.59	12.16	2.43	6.75	6	100
11/09/2015 21:15	4.82	6.12	6.14	9.67	11.59	1.89	6.7	6	100
11/09/2015 21:20	5.17	5.75	6.06	11.41	9.45	2.88	6.79	6	100
11/09/2015 21:25	6.01	5.94	7.75	10.95	9.16	2.6	7.07	6	100
11/09/2015 21:30	6.29	5.04	7.25	12.97	9.32	2.6	7.25	6	100
11/09/2015 21:35	4.5	5.92	6.75	9.64	10.02	1.45	6.38	6	100
11/09/2015 21:40	4.21	6.2	7.43	11.56	12	2.17	7.26	6	100
11/09/2015 21:45	6.19	5.66	9.48	12.35	9.19	2.23	7.52	6	100
11/09/2015 21:50	4.96	3.98	6.85	10.68	7.56	1.52	5.93	6	100
11/09/2015 21:55	3.83	4.91	6.18	10.27	8.5	1.41	5.85	6	100
11/09/2015 22:00	3.92	4.76	5.98	7.09	8.06	.75	5.09	6	100
11/09/2015 22:05	2.81	5.23	5.98	9.65	7.15	1.28	5.35	6	100
11/09/2015 22:10	3.63	4.51	6.36	10.5	9.33	1.9	6.04	6	100
11/09/2015 22:15	4.79	5.49	6.64	9.91	8.59	1.5	6.15	6	100
11/09/2015 22:20	4.86	4.97	6.46	22.41	9.09	1.48	8.21	6	100
11/09/2015 22:25	3.68	4.84	5.4	9.63	6.84	.8	5.2	6	100
11/09/2015 22:30	3.71	4.2	3.91	8.04	5.32	1.56	4.46	6	100
11/09/2015 22:35	4.07	4.29	6.52	8.13	6.9	.6	5.08	6	100
11/09/2015 22:40	2.87	3.55	5.26	5.96	5.22	1.13	4	6	100
11/09/2015 22:45	2.44	3.93	4.34	5.86	4.52	1.04	3.69	6	100
11/09/2015 22:50	3.41	3.98	4.58	8.03	8.34	.24	4.76	6	100
11/09/2015 22:55	2.3	2.27	3.29	6.04	4.38	1.01	3.22	6	100
11/09/2015 23:00	1.99	3.83	4.73	6.82	5.24	1.11	3.95	6	100
11/09/2015 23:05	2.54	3.69	4.97	7.16	5.21	.57	4.02	6	100
11/09/2015 23:10	2.83	4.55	5.12	7.44	6.02	.4	4.39	6	100
11/09/2015 23:15	1.94	2.56	3.83	6.21	5.36	.41	3.38	6	100
11/09/2015 23:20	2.21	2.96	3.43	5.9	3.93	.78	3.2	6	100
11/09/2015 23:25	2.08	3.67	3.81	4.79	4.55	.52	3.24	6	100
11/09/2015 23:30	2.56	2.57	4.46	5.43	3.07	.63	3.12	6	100
11/09/2015 23:35	1.87	3.07	2.95	4.86	4.49	.11	2.89	6	100
11/09/2015 23:40	1.48	2.1	2.3	4.1	4.34	.11	2.4	6	100
11/09/2015 23:45	2.19	1.81	3.27	5.32	3.45	.6	2.77	6	100
11/09/2015 23:50	1.53	2.58	2.41	4.9	2.16	.29	2.31	6	100
11/09/2015 23:55	2.26	2.8	3.64	4.67	2.46	.12	2.66	6	100
11/10/2015 00:00	1.35	1.53	3.27	4.69	3.14	.28	2.38	6	100
11/10/2015 00:05	1.68	1.97	2.97	4.47	2.46	.16	2.28	6	100
11/10/2015 00:10	.82	1.9	2.88	3.12	2.24	.87	1.97	6	100
11/10/2015 00:15	.94	1.57	2.19	2.49	2.35	.21	1.62	6	100
11/10/2015 00:20	1.4	1.71	2.76	4.82	2.17	.33	2.2	6	100
11/10/2015 00:25	1.14	1.93	3.9	5.18	2.09	0	2.37	6	100
11/10/2015 00:30	1.23	1.58	1.33	2.43	1.73	.45	1.46	6	100
11/10/2015 00:35	.56	1.46	2.4	2.79	2.45	.45	1.69	6	100
11/10/2015 00:40	.59	.81	1.24	2.61	1.67	.13	1.18	6	100
11/10/2015 00:45	.56	1.11	2.34	4.25	1.6	0	1.64	6	100
11/10/2015 00:50	.79	.79	1.64	1.88	1.32	.1	1.09	6	100
11/10/2015 00:55	.4	1.11	2.04	3.2	1.52	.48	1.46	6	100
11/10/2015 01:00	.99	1.1	1.14	1.14	.99	.69	1.01	6	0
11/10/2015 01:05	.99	1.1	1.14	1.14	.99	.69	1.01	6	0
11/10/2015 01:10	.98	1.08	1.13	1.13	.98	.69	1	6	0
11/10/2015 01:15	.33	.6	.98	2.32	1.29	.92	1.07	6	100
11/10/2015 01:20	.94	1.41	1.46	1.69	.97	0	1.08	6	100
11/10/2015 01:25	.59	.69	2.29	1.2	.85	.13	.96	6	100
11/10/2015 01:30	.66	.67	2.29	2.4	1.33	.36	1.29	6	100
11/10/2015 01:35	.31	1.11	1.94	2.26	1.98	.29	1.32	6	100
11/10/2015 01:40	.4	.8	1.43	2.23	1.37	.13	1.06	6	100
11/10/2015 01:45	.52	.48	1.51	1.52	.83	.11	.83	6	100
11/10/2015 01:50	.39	.4	1.61	1.9	1.46	.29	1.01	6	100
11/10/2015 01:55	.48	.68	1.84	3.58	.89	.13	1.27	6	100
11/10/2015 02:00	.38	1.17	1.11	2.04	.73	0	.91	6	100
11/10/2015 02:05	.55	.29	2.16	3.24	1.66	.25	1.36	6	100
11/10/2015 02:10	.53	1.23	1.48	3.69	1.21	.22	1.39	6	100
11/10/2015 02:15	.82	1.09	2.13	3	1.71	.16	1.49	6	100
11/10/2015 02:20	.21	.43	.86	1.94	1.04	0	.75	6	100
11/10/2015 02:25	.43	.82	.83	1.37	.76	.33	.76	6	100
11/10/2015 02:30	.59	1.02	3.33	2.95	.81	.14	1.47	6	100
11/10/2015 02:35	.21	.48	.88	3.34	1	0	.98	6	100
11/10/2015 02:40	.73	1.14	1.49	3.1	1.14	.3	1.32	6	100
11/10/2015 02:45	.85	.76	1.11	2.45	.44	.29	.98	6	100
11/10/2015 02:50	.66	.82	1.56	4.04	1.68	.29	1.51	6	100
11/10/2015 02:55	.21	.76	1.79	1.91	1.52	.48	1.11	6	100
11/10/2015 03:00	.51	.99	1.41	2.44	1.65	0	1.17	6	100
11/10/2015 03:05	.6	1.3	1.8	.98	.56	.13	.89	6	100
11/10/2015 03:10	.86	.82	1.42	2.83	1.96	.13	1.34	6	100
11/10/2015 03:15	.5	1.24	.98	2.1	.6	.16	.93	6	100
11/10/2015 03:20	.76	1.37	1.45	1.89	.92	.11	1.08	6	100
